,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,52.48,55.27,63.37,63.81,70.98,74.97,,,,,
low,42.78,36.66,39.17,29.75,54.46,56.2,,,,,
change,0.13699999999999998,-0.19579999999999997,0.5528000000000001,-0.0391,0.1268,-0.0504,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1573.0,1125.0,1039.0,935.0,Balance Sheet
"Goodwill, Net",,,,,,,,,,252.0,Balance Sheet
Intangibles - Net,,,,,,,,,,572.0,Balance Sheet
Long Term Investments,,,,,,,44387.0,41978.0,39911.0,38408.0,Balance Sheet
Insurance Receivables,,,,,,,13635.0,13261.0,13079.0,13561.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,986.0,1405.0,1795.0,1931.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,,,,Balance Sheet
Def. Policy Acq. Costs,,,,,,,1378.0,1921.0,2480.0,2894.0,Balance Sheet
Accrued Investment Income,,,,,,,428.0,436.0,413.0,456.0,Balance Sheet
Separate Accounts - Assets,,,,,,,100433.0,93108.0,80017.0,75980.0,Balance Sheet
Other Assets,,,,,,,8442.0,8572.0,8786.0,9059.0,Balance Sheet
"Other Assets, Total",,,,,,,109303.0,102116.0,89216.0,85495.0,Balance Sheet
Total Assets,,,,,,,171262.0,161806.0,147520.0,144048.0,Balance Sheet
Policy Liabilities,,,,,,,111568.0,104159.0,91207.0,87651.0,Balance Sheet
Repurchase Agreements,,,,,,,1183.0,1124.0,1220.0,1378.0,Balance Sheet
Sep. Accounts - Liability,,,,,,,100433.0,93108.0,80017.0,75980.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,141.0,Balance Sheet
Total Long Term Debt,,,,,,,2595.0,2406.0,2385.0,2094.0,Balance Sheet
Total Debt,,,,,,,2596.0,2407.0,2386.0,2235.0,Balance Sheet
Minority Interest,,,,,,,1568.0,1506.0,1697.0,1745.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,226.0,213.0,205.0,196.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
Other Liabilities,,,,,,,47051.0,47323.0,47509.0,48128.0,Balance Sheet
"Other Liabilities, Total",,,,,,,47277.0,47536.0,47714.0,48324.0,Balance Sheet
Total Liabilities,,,,,,,163009.0,155608.0,143004.0,139955.0,Balance Sheet
Pref. Stock - Non Rdmbl.,,,,,,,625.0,625.0,625.0,625.0,Balance Sheet
Conv. Pref. Stk-Non Rdmbl.,,,,,,,-625.0,-625.0,-625.0,-625.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,7542.0,7504.0,7500.0,7945.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1310.0,-1269.0,-1201.0,-994.0,Balance Sheet
Treasury Stock - Common,,,,,,,-80.0,-565.0,-821.0,-873.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,2097.0,524.0,-966.0,-1989.0,Balance Sheet
"Other Equity, Total",,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Total Equity,,,,,,,8253.0,6198.0,4516.0,4093.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,171262.0,161806.0,147520.0,144048.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,108.0,102.0,98.0,97.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,8.0,13.0,14.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Net Premiums Earned,,,,,,,544.0,613.0,595.0,607.0,Income Statement
Other Insurance Revenue,,,,,,,495.0,473.0,455.0,468.0,Income Statement
Total Premiums Earned,,,,,,,1039.0,1086.0,1050.0,1075.0,Income Statement
Net Investment Income,,,,,,,815.0,713.0,696.0,386.0,Income Statement
Realized Gains (Losses),,,,,,,-177.0,-278.0,-225.0,-111.0,Income Statement
Total Revenue,,,,,,,1677.0,1521.0,1521.0,1350.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,627.0,665.0,643.0,550.0,Income Statement
Amort. Of Policy Acquisition Costs,,,,,,,40.0,80.0,67.0,10.0,Income Statement
Impair-Assets Held for Use,,,,,,,1.0,3.0,0.0,,Income Statement
Impair-Assets Held for Sale,,,,,,,2.0,7.0,2.0,12.0,Income Statement
Unusual Expense (Income),,,,,,,3.0,10.0,2.0,12.0,Income Statement
"Other Operat Expse, Total",,,,,,,638.0,629.0,610.0,634.0,Income Statement
Total Operating Expense,,,,,,,1308.0,1384.0,1322.0,1206.0,Income Statement
Total Operating Income,,,,,,,369.0,137.0,199.0,144.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-69.0,-46.0,-46.0,-43.0,Income Statement
Income Before Tax,,,,,,,300.0,91.0,153.0,101.0,Income Statement
Income Tax - Total,,,,,,,-202.0,7.0,10.0,32.0,Income Statement
Income After Tax,,,,,,,502.0,84.0,143.0,69.0,Income Statement
Minority Interest,,,,,,,-100.0,-43.0,-75.0,138.0,Income Statement
Net Inc Before Extra Items,,,,,,,402.0,41.0,68.0,207.0,Income Statement
Total Extraordinary Items,,,,,,,5.0,0.0,0.0,0.0,Income Statement
Total Net Income,,,,,,,407.0,41.0,68.0,207.0,Income Statement
Total Adjust to Net Income,,,,,,,-4.0,-14.0,-4.0,-14.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,398.0,27.0,64.0,193.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,403.0,27.0,64.0,193.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,110.0,106.0,102.0,98.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,3.61,0.25,0.63,1.97,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,3.65,0.25,0.63,1.97,Income Statement
Diluted Weighted Average Shares,,,,,,,120.0,117.0,111.0,106.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,3.32,0.23,0.58,1.81,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,3.36,0.23,0.58,1.81,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.2,0.2,0.2,0.2,Income Statement
Gross Divid - Common Stock,,,,,,,21.0,21.0,20.0,20.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,69.0,46.0,46.0,43.0,Income Statement
Total Special Items,,,,,,,25.0,73.0,59.0,29.0,Income Statement
Normalzd Income Before Tax,,,,,,,325.0,164.0,212.0,130.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,9.0,6.0,4.0,9.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-193.0,13.0,14.0,41.0,Income Statement
Normalized Income After Tax,,,,,,,518.0,151.0,198.0,89.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,414.0,94.0,119.0,213.0,Income Statement
Basic Normalized EPS,,,,,,,3.75,0.89,1.17,2.17,Income Statement
Diluted Normalized EPS,,,,,,,3.46,0.81,1.08,2.0,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Non-Cash Items,,,,,,,-250.0,0.0,0.0,0.0,Cash Flow
Changes in Working Capital,,,,,,,322.0,419.0,715.0,1133.0,Cash Flow
Total Cash from Operations,,,,,,,72.0,419.0,715.0,1133.0,Cash Flow
Sale of Business,,,,,,,274.0,,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,8867.0,2550.0,4577.0,6600.0,Cash Flow
"Investment, Net",,,,,,,1365.0,100.0,312.0,367.0,Cash Flow
Purchase of Investments,,,,,,,-11503.0,-3061.0,-6546.0,-9153.0,Cash Flow
Other Investing Cash Flow,,,,,,,670.0,8.0,83.0,240.0,Cash Flow
Total Cash from Investing,,,,,,,-327.0,-403.0,-1574.0,-1946.0,Cash Flow
Financing Cash Flow Items,,,,,,,1251.0,-16.0,750.0,651.0,Cash Flow
Cash Divids Paid - Common,,,,,,,-80.0,-21.0,-41.0,-63.0,Cash Flow
Cash Divs Paid - Preferred,,,,,,,-36.0,-14.0,-18.0,-32.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-116.0,-35.0,-59.0,-95.0,Cash Flow
Sale/Issuance of Common,,,,,,,4.0,2.0,2.0,7.0,Cash Flow
Repurch/Retirement Common,,,,,,,-1113.0,-500.0,-750.0,-750.0,Cash Flow
"Common Stock, Net",,,,,,,-1109.0,-498.0,-748.0,-743.0,Cash Flow
"Preferred Stock, Net",,,,,,,0.0,,,,Cash Flow
Options Exercised,,,,,,,-44.0,-37.0,-40.0,-40.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-1153.0,-535.0,-788.0,-783.0,Cash Flow
Long Term Debt Issued,,,,,,,1523.0,441.0,959.0,1094.0,Cash Flow
Long Term Debt Reduction,,,,,,,-1749.0,-254.0,-524.0,-674.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-247.0,179.0,422.0,402.0,Cash Flow
Total Cash From Financing,,,,,,,-265.0,-407.0,325.0,175.0,Cash Flow
Net Change in Cash,,,,,,,-520.0,-391.0,-534.0,-638.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1922.0,1402.0,1573.0,1573.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,1402.0,1011.0,1039.0,935.0,Cash Flow
Free Cash Flow,,,,,,,,,,,
FCF Growth,,,,,,,,,,,
