,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,46.14,77.63,75.18,306.72,265.0,135.9,,,,,
low,36.9,41.5,46.71,71.9,103.31,66.88,,,,,
change,0.1697,0.14250000000000002,0.5628000000000001,1.3877000000000002,-0.25780000000000003,-0.3668,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,803.0,1276.0,379.0,212.0,Balance Sheet
Short Term Investments,,,,,,,26.0,44.0,53.0,52.0,Balance Sheet
Cash and Short Term Invs,,,,,,,829.0,1320.0,432.0,264.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,378.0,570.0,434.0,471.0,Balance Sheet
Other Receivables,,,,,,,16.0,20.0,81.0,86.0,Balance Sheet
"Total Receivables, Net",,,,,,,394.0,590.0,515.0,557.0,Balance Sheet
Invent. - Finished Goods,,,,,,,60.0,60.0,297.0,302.0,Balance Sheet
Invent. - Work In Progress,,,,,,,36.0,28.0,76.0,83.0,Balance Sheet
Invent. - Raw Materials,,,,,,,103.0,93.0,220.0,190.0,Balance Sheet
Inventories - Other,,,,,,,,,-40.0,-39.0,Balance Sheet
Total Inventory,,,,,,,199.0,181.0,553.0,536.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,17.0,45.0,71.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,5.0,5.0,15.0,17.0,Balance Sheet
Total Current Assets,,,,,,,1440.0,2114.0,1559.0,1445.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,477.0,489.0,1279.0,1425.0,Balance Sheet
"Goodwill, Net",,,,,,,337.0,337.0,2590.0,2358.0,Balance Sheet
Intangibles - Net,,,,,,,99.0,92.0,3195.0,3224.0,Balance Sheet
Long Term Investments,,,,,,,38.0,21.0,15.0,20.0,Balance Sheet
Other Long Term Assets,,,,,,,20.0,21.0,152.0,164.0,Balance Sheet
Total Assets,,,,,,,2430.0,3093.0,8822.0,8656.0,Balance Sheet
Accounts Payable,,,,,,,101.0,157.0,247.0,242.0,Balance Sheet
Accrued Expenses,,,,,,,61.0,39.0,139.0,138.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,208.0,208.0,Balance Sheet
Customer Advances,,,,,,,2.0,8.0,33.0,33.0,Balance Sheet
Income Taxes Payable,,,,,,,77.0,212.0,86.0,82.0,Balance Sheet
Other Current Liabilities,,,,,,,82.0,77.0,187.0,171.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,161.0,297.0,306.0,285.0,Balance Sheet
Total Current Liabilities,,,,,,,324.0,493.0,900.0,873.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,2533.0,2482.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,2741.0,2690.0,Balance Sheet
Deferred Income Tax,,,,,,,,,214.0,256.0,Balance Sheet
"Other Liabilities, Total",,,,,,,177.0,186.0,256.0,249.0,Balance Sheet
Total Liabilities,,,,,,,501.0,678.0,3903.0,3860.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,280.0,286.0,2832.0,2772.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1649.0,2129.0,2148.0,2168.0,Balance Sheet
Other Equity,,,,,,,,,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,-61.0,-145.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,-61.0,-145.0,Balance Sheet
Total Equity,,,,,,,1929.0,2415.0,4920.0,4795.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2430.0,3093.0,8822.0,8656.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,42.0,42.0,67.0,66.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Income Statement
Total Revenue,,,,,,,637.0,1002.0,613.0,784.0,Income Statement
"Cost of Revenue, Total",,,,,,,148.0,260.0,276.0,376.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,74.0,80.0,110.0,197.0,Income Statement
Labor & Related Expense,,,,,,,5.0,5.0,8.0,7.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,79.0,85.0,118.0,204.0,Income Statement
Research & Development,,,,,,,26.0,26.0,34.0,66.0,Income Statement
Depreciation/Amortization,,,,,,,,7.0,21.0,51.0,Income Statement
Unusual Expense (Income),,,,,,,8.0,3.0,104.0,26.0,Income Statement
"Other Operat Expse, Total",,,,,,,,0.0,4.0,4.0,Income Statement
Total Operating Expense,,,,,,,260.0,382.0,558.0,727.0,Income Statement
Total Operating Income,,,,,,,377.0,621.0,56.0,57.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1.0,0.0,-9.0,-29.0,Income Statement
"Inter Income, Non-Operating",,,,,,,,0.0,0.0,0.0,Income Statement
"Invest Income, Non-Operat",,,,,,,,-1.0,-2.0,-1.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,,-1.0,-1.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,,1.0,-3.0,4.0,Income Statement
"Other, Net",,,,,,,,1.0,-3.0,4.0,Income Statement
Income Before Tax,,,,,,,375.0,621.0,43.0,31.0,Income Statement
Income Tax - Total,,,,,,,84.0,141.0,24.0,12.0,Income Statement
Income After Tax,,,,,,,291.0,480.0,19.0,19.0,Income Statement
Net Inc Before Extra Items,,,,,,,291.0,480.0,19.0,19.0,Income Statement
Total Net Income,,,,,,,291.0,480.0,19.0,19.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,291.0,480.0,19.0,19.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,291.0,480.0,19.0,19.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,43.0,50.0,52.0,67.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,6.72,9.68,0.37,0.29,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,6.72,9.68,0.37,0.29,Income Statement
Diluted Weighted Average Shares,,,,,,,44.0,50.0,53.0,68.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,6.61,9.54,0.36,0.28,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,6.61,9.54,0.36,0.28,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,1.0,0.0,9.0,29.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,14.0,10.0,25.0,54.0,Income Statement
Total Special Items,,,,,,,8.0,3.0,104.0,26.0,Income Statement
Normalzd Income Before Tax,,,,,,,383.0,624.0,147.0,58.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,2.0,1.0,57.0,10.0,Income Statement
