,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,33.28,97.69,100.45,67.53,70.72,80.98,,,,,
low,27.81,30.61,52.69,29.1,45.87,47.71,,,,,
change,0.07980000000000001,1.4283000000000001,-0.115,-0.2655,0.0201,0.6274000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,135.0,106.0,110.0,182.0,Balance Sheet
Short Term Investments,,,,,,,281.0,342.0,333.0,259.0,Balance Sheet
Cash and Short Term Invs,,,,,,,416.0,448.0,444.0,441.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,176.0,168.0,182.0,149.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,171.0,163.0,177.0,143.0,Balance Sheet
Total Inventory,,,,,,,8.0,9.0,5.0,2.0,Balance Sheet
Prepaid Expenses,,,,,,,32.0,31.0,53.0,71.0,Balance Sheet
Total Current Assets,,,,,,,627.0,651.0,679.0,657.0,Balance Sheet
Land/Improvements,,,,,,,155.0,155.0,158.0,158.0,Balance Sheet
Machinery/Equipment,,,,,,,181.0,187.0,190.0,199.0,Balance Sheet
Construction in Progress,,,,,,,50.0,64.0,109.0,182.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,322.0,323.0,318.0,316.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,708.0,728.0,774.0,854.0,Balance Sheet
Accumulated Depreciation,,,,,,,-213.0,-221.0,-230.0,-239.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,495.0,507.0,544.0,615.0,Balance Sheet
Intangibles - Net,,,,,,,14.0,16.0,17.0,17.0,Balance Sheet
Long Term Investments,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Other Long Term Assets,,,,,,,43.0,43.0,9.0,12.0,Balance Sheet
