,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,1793.57,2228.99,2082.67,2227.97,2687.29,2715.66,,,,,
low,1690.34,1606.27,1637.02,1107.29,1860.73,1616.85,,,,,
change,-0.014499999999999999,-0.0158,0.2143,0.0768,0.0663,-0.1809,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,11127.0,10549.0,11841.0,9021.0,Balance Sheet
Short Term Investments,,,,,,,25.0,,,116.0,Balance Sheet
Cash and Short Term Invs,,,,,,,11152.0,10549.0,11841.0,9137.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1459.0,1713.0,2351.0,2393.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-101.0,-102.0,-102.0,-109.0,Balance Sheet
"Total Receivables, Net",,,,,,,1358.0,1611.0,2249.0,2284.0,Balance Sheet
Prepaid Expenses,,,,,,,404.0,395.0,492.0,612.0,Balance Sheet
Restricted Cash - Current,,,,,,,25.0,25.0,26.0,25.0,Balance Sheet
Other Current Assets,,,,,,,206.0,295.0,316.0,352.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,231.0,320.0,342.0,377.0,Balance Sheet
Total Current Assets,,,,,,,13145.0,12875.0,14924.0,12410.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1318.0,1331.0,1303.0,1281.0,Balance Sheet
"Goodwill, Net",,,,,,,2887.0,2878.0,2842.0,2808.0,Balance Sheet
Intangibles - Gross,,,,,,,3561.0,3548.0,3502.0,3458.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1504.0,-1551.0,-1577.0,-1603.0,Balance Sheet
Intangibles - Net,,,,,,,2057.0,1997.0,1925.0,1855.0,Balance Sheet
Long Term Investments,,,,,,,3175.0,2200.0,2381.0,2650.0,Balance Sheet
Other Long Term Assets,,,,,,,505.0,1103.0,1118.0,1059.0,Balance Sheet
Total Assets,,,,,,,23641.0,22384.0,24493.0,22063.0,Balance Sheet
Accounts Payable,,,,,,,1586.0,1504.0,2240.0,2131.0,Balance Sheet
Accrued Expenses,,,,,,,1765.0,1876.0,2364.0,2925.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1989.0,1333.0,1283.0,1234.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,906.0,2765.0,4395.0,2253.0,Balance Sheet
Total Current Liabilities,,,,,,,6246.0,7478.0,10282.0,8543.0,Balance Sheet
Total Long Term Debt,,,,,,,8937.0,8435.0,8190.0,7950.0,Balance Sheet
Total Debt,,,,,,,10926.0,9768.0,9473.0,9184.0,Balance Sheet
Deferred Income Tax,,,,,,,905.0,721.0,805.0,723.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1375.0,1377.0,1214.0,1177.0,Balance Sheet
Total Liabilities,,,,,,,17463.0,18011.0,20491.0,18393.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,6159.0,6163.0,6278.0,6385.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,24453.0,23783.0,24640.0,26306.0,Balance Sheet
Treasury Stock - Common,,,,,,,-24290.0,-25390.0,-26664.0,-28630.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,2.0,1.0,2.0,-10.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-146.0,-184.0,-254.0,-381.0,Balance Sheet
Other Equity,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
