,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,60.27,102.53,101.79,177.61,188.65,171.4,,,,,
low,56.24,58.53,73.05,81.3,144.05,85.87,,,,,
change,-0.0294,0.2815,0.2612,0.737,0.0197,-0.4425,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,36220.0,36393.0,37478.0,34947.0,Balance Sheet
Short Term Investments,,,,,,,59829.0,29992.0,23232.0,23715.0,Balance Sheet
Cash and Short Term Invs,,,,,,,96049.0,66385.0,60710.0,58662.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,33991.0,33413.0,35797.0,37230.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1100.0,-1100.0,-1200.0,-1300.0,Balance Sheet
"Total Receivables, Net",,,,,,,32891.0,32313.0,34597.0,35930.0,Balance Sheet
Total Inventory,,,,,,,32640.0,34987.0,38153.0,36647.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,191.0,207.0,224.0,Balance Sheet
Total Current Assets,,,,,,,161580.0,133876.0,133667.0,131463.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,216363.0,224629.0,232136.0,239228.0,Balance Sheet
"Goodwill, Net",,,,,,,15371.0,20229.0,20195.0,20168.0,Balance Sheet
Long Term Investments,,,,,,,20300.0,11800.0,6600.0,7800.0,Balance Sheet
Other Long Term Assets,,,,,,,6920.0,20218.0,27115.0,29696.0,Balance Sheet
Total Assets,,,,,,,420549.0,410767.0,419728.0,428362.0,Balance Sheet
Accounts Payable,,,,,,,78664.0,68547.0,71219.0,67760.0,Balance Sheet
Accrued Expenses,,,,,,,50284.0,55243.0,51005.0,55473.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1491.0,2898.0,5249.0,4501.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,11827.0,12820.0,12818.0,12629.0,Balance Sheet
Total Current Liabilities,,,,,,,142266.0,139508.0,140291.0,140363.0,Balance Sheet
Long Term Debt,,,,,,,48744.0,47556.0,58053.0,58919.0,Balance Sheet
Capital Lease Obligations,,,,,,,15670.0,20885.0,19425.0,18295.0,Balance Sheet
Total Long Term Debt,,,,,,,64414.0,68441.0,77478.0,77214.0,Balance Sheet
Total Debt,,,,,,,65905.0,71339.0,82727.0,81715.0,Balance Sheet
"Other Liabilities, Total",,,,,,,75624.0,68817.0,70557.0,73296.0,Balance Sheet
Total Liabilities,,,,,,,282304.0,276766.0,288326.0,290873.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,5.0,5.0,107.0,107.0,Balance Sheet
Additional Paid-In Capital,,,,,,,55538.0,58793.0,63871.0,69419.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,85915.0,82071.0,80043.0,82915.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1837.0,-4503.0,-7837.0,-7837.0,Balance Sheet
"Other Equity, Total",,,,,,,-1376.0,-2365.0,-4782.0,-7115.0,Balance Sheet
Total Equity,,,,,,,138245.0,134001.0,131402.0,137489.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,420549.0,410767.0,419728.0,428362.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,10180.0,10180.0,10183.0,10198.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,460.0,480.0,516.0,516.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,137412.0,116444.0,121234.0,127101.0,Income Statement
"Cost of Revenue, Total",,,,,,,82835.0,66499.0,66424.0,70268.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,34182.0,29726.0,31149.0,32328.0,Income Statement
