,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,82.48,80.67,48.66,36.37,44.95,44.87,,,,,
low,77.07,41.6,24.86,19.99,31.6,32.73,,,,,
change,-0.0151,-0.4498,-0.2484,0.0734,0.0379,0.0851,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-26 00:00:00,2022-06-25 00:00:00,2022-09-24 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,3445.0,2978.0,1518.0,997.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2005.0,2117.0,2194.0,2107.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-48.0,-50.0,-49.0,-52.0,Balance Sheet
"Total Receivables, Net",,,,,,,1957.0,2067.0,2145.0,2055.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1682.0,1941.0,2162.0,2217.0,Balance Sheet
Invent. - Work In Progress,,,,,,,268.0,270.0,262.0,306.0,Balance Sheet
Invent. - Raw Materials,,,,,,,779.0,882.0,1009.0,1012.0,Balance Sheet
Total Inventory,,,,,,,2729.0,3093.0,3433.0,3535.0,Balance Sheet
Prepaid Expenses,,,,,,,136.0,179.0,191.0,224.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,11.0,89.0,91.0,95.0,Balance Sheet
Other Current Assets,,,,,,,716.0,869.0,760.0,954.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,727.0,958.0,851.0,1049.0,Balance Sheet
Total Current Assets,,,,,,,8994.0,9275.0,8138.0,7860.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6806.0,6602.0,6568.0,6417.0,Balance Sheet
"Goodwill, Net",,,,,,,31296.0,31440.0,31176.0,30574.0,Balance Sheet
Intangibles - Gross,,,,,,,5725.0,5904.0,5951.0,5849.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1602.0,-1663.0,-1709.0,-1736.0,Balance Sheet
Intangibles - Net,,,,,,,43542.0,43640.0,42960.0,42354.0,Balance Sheet
Other Long Term Assets,,,,,,,2756.0,2907.0,2834.0,2787.0,Balance Sheet
Total Assets,,,,,,,93394.0,93864.0,91676.0,89992.0,Balance Sheet
Accounts Payable,,,,,,,4753.0,4610.0,4778.0,4733.0,Balance Sheet
Accrued Expenses,,,,,,,1072.0,1189.0,1157.0,1066.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,14.0,50.0,47.0,4.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,740.0,730.0,1147.0,770.0,Balance Sheet
