,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,68.6,82.68,60.16,76.98,39.5,8.85,,,,,
low,52.17,33.06,33.13,23.9,4.7,3.28,,,,,
change,0.1213,-0.3048,0.31980000000000003,-0.5690999999999999,-0.8084,0.35840000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,209.0,150.0,123.0,159.0,Balance Sheet
Short Term Investments,,,,,,,50.0,68.0,63.0,30.0,Balance Sheet
Cash and Short Term Invs,,,,,,,259.0,219.0,186.0,189.0,Balance Sheet
"Total Receivables, Net",,,,,,,23.0,25.0,28.0,31.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2.0,1.0,1.0,2.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1.0,0.0,0.0,3.0,Balance Sheet
Invent. - Raw Materials,,,,,,,32.0,34.0,28.0,25.0,Balance Sheet
Total Inventory,,,,,,,34.0,36.0,29.0,30.0,Balance Sheet
Prepaid Expenses,,,,,,,12.0,12.0,10.0,11.0,Balance Sheet
Total Current Assets,,,,,,,329.0,291.0,252.0,262.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3.0,2.0,1.0,1.0,Balance Sheet
Intangibles - Net,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,50.0,50.0,50.0,50.0,Balance Sheet
Total Assets,,,,,,,382.0,343.0,304.0,313.0,Balance Sheet
Accounts Payable,,,,,,,18.0,27.0,13.0,19.0,Balance Sheet
Accrued Expenses,,,,,,,39.0,35.0,42.0,40.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,6.0,4.0,5.0,4.0,Balance Sheet
Other Current Liabilities,,,,,,,11.0,13.0,22.0,20.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,17.0,17.0,27.0,24.0,Balance Sheet
Total Current Liabilities,,,,,,,73.0,79.0,82.0,82.0,Balance Sheet
Total Long Term Debt,,,,,,,258.0,259.0,259.0,259.0,Balance Sheet
Total Debt,,,,,,,258.0,259.0,259.0,259.0,Balance Sheet
"Other Liabilities, Total",,,,,,,247.0,254.0,254.0,265.0,Balance Sheet
Total Liabilities,,,,,,,579.0,592.0,596.0,607.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,964.0,969.0,993.0,1045.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1106.0,-1163.0,-1229.0,-1285.0,Balance Sheet
Treasury Stock - Common,,,,,,,-55.0,-55.0,-55.0,-55.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,-197.0,-249.0,-292.0,-294.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,382.0,343.0,304.0,313.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,61.0,61.0,65.0,72.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,15401.0,18836.0,18841.0,18980.0,Income Statement
"Cost of Revenue, Total",,,,,,,5075.0,7125.0,9176.0,6506.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,25088.0,30381.0,29609.0,24954.0,Income Statement
Research & Development,,,,,,,27616.0,24319.0,32432.0,29143.0,Income Statement
Unusual Expense (Income),,,,,,,13250.0,,,,Income Statement
Total Operating Expense,,,,,,,71029.0,61825.0,71217.0,60603.0,Income Statement
Total Operating Income,,,,,,,-55628.0,-42989.0,-52376.0,-41623.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-13430.0,-14062.0,-14266.0,-14153.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,300.0,400.0,800.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,3939.0,20.0,-82.0,-141.0,Income Statement
"Other, Net",,,,,,,3939.0,20.0,-82.0,-141.0,Income Statement
Income Before Tax,,,,,,,-65119.0,-56731.0,-66324.0,-55117.0,Income Statement
Income After Tax,,,,,,,-65119.0,-56731.0,-66324.0,-55117.0,Income Statement
Net Inc Before Extra Items,,,,,,,-65119.0,-56731.0,-66324.0,-55117.0,Income Statement
Total Net Income,,,,,,,-65119.0,-56731.0,-66324.0,-55117.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-65119.0,-56731.0,-66324.0,-55117.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-65119.0,-56731.0,-66324.0,-55117.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,36933.0,60955.0,63227.0,67806.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.76,-0.93,-1.05,-0.81,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.76,-0.93,-1.05,-0.81,Income Statement
Diluted Weighted Average Shares,,,,,,,36933.0,60955.0,63227.0,67806.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.76,-0.93,-1.05,-0.81,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-1.76,-0.93,-1.05,-0.81,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,13430.0,14062.0,14266.0,14153.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,153.0,153.0,150.0,105.0,Income Statement
Total Special Items,,,,,,,13250.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,-51869.0,-56731.0,-66324.0,-55117.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,0.0,,,,Income Statement
Normalized Income After Tax,,,,,,,-51869.0,-56731.0,-66324.0,-55117.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-51869.0,-56731.0,-66324.0,-55117.0,Income Statement
Basic Normalized EPS,,,,,,,-1.4,-0.93,-1.05,-0.81,Income Statement
Diluted Normalized EPS,,,,,,,-1.4,-0.93,-1.05,-0.81,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-269108.0,-56731.0,-123055.0,-178172.0,Cash Flow
