,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,23.83,26.09,24.38,17.9,12.35,14.24,,,,,
low,21.41,17.16,14.68,5.76,5.92,8.39,,,,,
change,-0.027200000000000002,-0.21,-0.0108,-0.627,0.49479999999999996,0.219,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,300.0,378.0,116.0,185.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,291.0,271.0,283.0,302.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-9.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,283.0,262.0,274.0,293.0,Balance Sheet
Prepaid Expenses,,,,,,,27.0,28.0,42.0,31.0,Balance Sheet
Restricted Cash - Current,,,,,,,11.0,12.0,12.0,14.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,7.0,0.0,62.0,7.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,18.0,12.0,73.0,20.0,Balance Sheet
Total Current Assets,,,,,,,627.0,681.0,505.0,530.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3941.0,3955.0,3869.0,3864.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1658.0,-1686.0,-1671.0,-1688.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2283.0,2270.0,2197.0,2176.0,Balance Sheet
"Goodwill, Net",,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Other Long Term Assets,,,,,,,583.0,574.0,569.0,560.0,Balance Sheet
Total Assets,,,,,,,3499.0,3530.0,3277.0,3271.0,Balance Sheet
Payable/Accrued,,,,,,,306.0,326.0,294.0,296.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,35.0,37.0,180.0,178.0,Balance Sheet
Total Current Liabilities,,,,,,,341.0,363.0,475.0,473.0,Balance Sheet
Total Long Term Debt,,,,,,,1492.0,1484.0,1149.0,1114.0,Balance Sheet
Total Debt,,,,,,,1527.0,1521.0,1329.0,1291.0,Balance Sheet
Deferred Income Tax,,,,,,,88.0,91.0,92.0,98.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,205.0,200.0,192.0,184.0,Balance Sheet
Total Liabilities,,,,,,,2126.0,2138.0,1908.0,1869.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1870.0,1870.0,1837.0,1802.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-499.0,-480.0,-469.0,-401.0,Balance Sheet
Total Equity,,,,,,,1372.0,1392.0,1369.0,1402.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3499.0,3530.0,3277.0,3271.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,120.0,122.0,119.0,115.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,472133.0,452988.0,456697.0,464211.0,Income Statement
"Cost of Revenue, Total",,,,,,,332919.0,344629.0,349000.0,368194.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,38412.0,31101.0,31513.0,30194.0,Income Statement
Depreciation/Amortization,,,,,,,33951.0,32028.0,32259.0,31931.0,Income Statement
Litigation,,,,,,,0.0,0.0,1900.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,2027.0,0.0,0.0,3513.0,Income Statement
Other Unusual Expnse (In),,,,,,,4112.0,,6805.0,783.0,Income Statement
Unusual Expense (Income),,,,,,,6139.0,0.0,8705.0,4296.0,Income Statement
Total Operating Expense,,,,,,,411421.0,407758.0,421477.0,434615.0,Income Statement
Total Operating Income,,,,,,,60712.0,45230.0,35220.0,29596.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-25600.0,-25400.0,-24300.0,-23500.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,200.0,200.0,300.0,300.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-25400.0,-25200.0,-24000.0,-23200.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,2400.0,2500.0,2600.0,2700.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-239.0,-220.0,-268.0,-293.0,Income Statement
Gain(Loss)on Sale of Assets,,,,,,,0.0,2261.0,1060.0,83828.0,Income Statement
"Other, Net",,,,,,,-105.0,1042.0,-37.0,-71.0,Income Statement
Income Before Tax,,,,,,,37368.0,25613.0,14575.0,92560.0,Income Statement
Income Tax - Total,,,,,,,9331.0,6610.0,4013.0,24242.0,Income Statement
Income After Tax,,,,,,,28037.0,19003.0,10562.0,68318.0,Income Statement
Minority Interest,,,,,,,0.0,,,,Income Statement
Net Inc Before Extra Items,,,,,,,28037.0,19003.0,10562.0,68318.0,Income Statement
Total Net Income,,,,,,,28037.0,19003.0,10562.0,68318.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,28037.0,19003.0,10562.0,68318.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,28037.0,19003.0,10562.0,68318.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,120285.0,120796.0,120529.0,116569.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.23,0.16,0.09,0.59,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.23,0.16,0.09,0.59,Income Statement
Diluted Weighted Average Shares,,,,,,,120285.0,121420.0,121346.0,117450.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.23,0.16,0.09,0.58,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.23,0.16,0.09,0.58,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,25400.0,25200.0,24000.0,23200.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-200.0,-200.0,-300.0,-300.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,33951.0,32028.0,32259.0,31931.0,Income Statement
Funds From Operats - REIT,,,,,,,-147469.0,41533.0,40667.0,33903.0,Income Statement
Total Special Items,,,,,,,-108110.0,-2261.0,7645.0,-79532.0,Income Statement
Normalzd Income Before Tax,,,,,,,-70742.0,23352.0,22220.0,13028.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-37839.0,-584.0,2105.0,-20830.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-28508.0,6027.0,6118.0,3412.0,Income Statement
Normalized Income After Tax,,,,,,,-42235.0,17326.0,16102.0,9616.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-42235.0,17326.0,16102.0,9616.0,Income Statement
Basic Normalized EPS,,,,,,,-0.35,0.14,0.13,0.08,Income Statement
Diluted Normalized EPS,,,,,,,-0.35,0.14,0.13,0.08,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-51896.0,19003.0,29565.0,97883.0,Cash Flow
Depreciation/Depletion,,,,,,,134738.0,32028.0,64287.0,96218.0,Cash Flow
Deferred Taxes,,,,,,,99270.0,2679.0,3671.0,9532.0,Cash Flow
Unusual Items,,,,,,,28891.0,-2261.0,3484.0,-76048.0,Cash Flow
Other Non-Cash Items,,,,,,,31190.0,6587.0,12922.0,17538.0,Cash Flow
Non-Cash Items,,,,,,,60081.0,4326.0,16406.0,-58510.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,36477.0,1.0,14225.0,25191.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,80587.0,4668.0,46312.0,50840.0,Cash Flow
Accounts Receivable,,,,,,,-10628.0,19369.0,-6880.0,-14963.0,Cash Flow
Payable/Accrued,,,,,,,31666.0,20302.0,-12735.0,-11971.0,Cash Flow
Changes in Working Capital,,,,,,,21038.0,39671.0,-19615.0,-26934.0,Cash Flow
Total Cash from Operations,,,,,,,263231.0,97707.0,94314.0,118189.0,Cash Flow
Capital Expenditures,,,,,,,-80884.0,-11923.0,-33864.0,-50918.0,Cash Flow
Acquisition of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,320754.0,9316.0,10957.0,156169.0,Cash Flow
Other Investing Cash Flow,,,,,,,-1447.0,-1205.0,161.0,-3363.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,319307.0,8111.0,11118.0,152806.0,Cash Flow
Total Cash from Investing,,,,,,,238423.0,-3812.0,-22746.0,101888.0,Cash Flow
Financing Cash Flow Items,,,,,,,-65987.0,-13.0,-8046.0,-6402.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-2508.0,-866.0,-886.0,-886.0,Cash Flow
"Common Stock, Net",,,,,,,-1639.0,-5144.0,-40236.0,-79080.0,Cash Flow
Options Exercised,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-1639.0,-5144.0,-40236.0,-79080.0,Cash Flow
Long Term Debt Issued,,,,,,,740563.0,,100000.0,100000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-836214.0,-8045.0,-305702.0,-345255.0,Cash Flow
