,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.2,12.5,11.75,25.05,32.25,30.86,,,,,
low,10.8,6.65,7.03,5.66,18.27,16.8,,,,,
change,-0.0342,-0.36210000000000003,0.5922,0.9983,0.321,-0.19460000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,79.0,66.0,67.0,48.0,Balance Sheet
"Total Receivables, Net",,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Invent. - Finished Goods,,,,,,,39.0,8.0,12.0,9.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1164.0,1320.0,1357.0,1445.0,Balance Sheet
Total Inventory,,,,,,,1204.0,1328.0,1369.0,1453.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
"Goodwill, Net",,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Intangibles - Net,,,,,,,1.0,1.0,0.0,0.0,Balance Sheet
Long Term Investments,,,,,,,56.0,58.0,64.0,69.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Restricted Cash - LT,,,,,,,15.0,14.0,23.0,19.0,Balance Sheet
Other Assets,,,,,,,38.0,32.0,35.0,38.0,Balance Sheet
"Other Assets, Total",,,,,,,38.0,32.0,35.0,38.0,Balance Sheet
Total Assets,,,,,,,1422.0,1529.0,1588.0,1658.0,Balance Sheet
Accounts Payable,,,,,,,46.0,57.0,60.0,61.0,Balance Sheet
Accrued Expenses,,,,,,,66.0,94.0,100.0,103.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,19.0,35.0,43.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,65.0,64.0,58.0,44.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,357.0,372.0,372.0,376.0,Balance Sheet
Total Debt,,,,,,,357.0,392.0,407.0,419.0,Balance Sheet
Minority Interest,,,,,,,14.0,10.0,16.0,22.0,Balance Sheet
"Other Liabilities, Total",,,,,,,0.0,,,,Balance Sheet
Total Liabilities,,,,,,,547.0,616.0,641.0,648.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,48.0,48.0,48.0,48.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,290.0,292.0,293.0,262.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,540.0,601.0,701.0,700.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3.0,-29.0,-95.0,0.0,Balance Sheet
Total Equity,,,,,,,875.0,912.0,947.0,1009.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1422.0,1529.0,1588.0,1658.0,Balance Sheet
