,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,19.7,65.35,130.01,249.42,225.47,151.15,,,,,
low,15.35,17.15,40.91,66.01,127.12,32.96,,,,,
change,0.057999999999999996,1.3054,2.0961000000000003,0.6927,-0.3322,-0.3344,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,19.0,11.0,20.0,125.0,Balance Sheet
Cash & Equivalents,,,,,,,394.0,293.0,246.0,174.0,Balance Sheet
Short Term Investments,,,,,,,1078.0,1022.0,916.0,902.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1491.0,1326.0,1181.0,1201.0,Balance Sheet
"Total Receivables, Net",,,,,,,3.0,2.0,2.0,2.0,Balance Sheet
Prepaid Expenses,,,,,,,12.0,12.0,11.0,16.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2.0,3.0,9.0,7.0,Balance Sheet
Total Current Assets,,,,,,,1508.0,1343.0,1203.0,1226.0,Balance Sheet
Buildings,,,,,,,6.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,10.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,40.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,56.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-3.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,54.0,54.0,54.0,54.0,Balance Sheet
Long Term Investments,,,,,,,8.0,3.0,22.0,22.0,Balance Sheet
Other Long Term Assets,,,,,,,18.0,20.0,,,Balance Sheet
Total Assets,,,,,,,1589.0,1421.0,1280.0,1303.0,Balance Sheet
Accounts Payable,,,,,,,35.0,28.0,24.0,19.0,Balance Sheet
Accrued Expenses,,,,,,,108.0,96.0,95.0,108.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,144.0,124.0,119.0,127.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,48.0,48.0,49.0,47.0,Balance Sheet
Total Liabilities,,,,,,,192.0,172.0,168.0,174.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3100.0,3145.0,3185.0,3386.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1712.0,-1900.0,-2077.0,-2250.0,Balance Sheet
"Other Equity, Total",,,,,,,9.0,4.0,3.0,-6.0,Balance Sheet
Total Equity,,,,,,,1397.0,1249.0,1112.0,1129.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1589.0,1421.0,1280.0,1303.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,55.0,56.0,56.0,58.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,299.0,709.0,5362.0,5431.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,31449.0,37306.0,38351.0,46082.0,Income Statement
Labor & Related Expense,,,,,,,12086.0,16645.0,15877.0,14716.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,43535.0,53951.0,54228.0,60798.0,Income Statement
Research & Development,,,,,,,153839.0,130976.0,128339.0,131076.0,Income Statement
Total Operating Expense,,,,,,,197374.0,184927.0,182567.0,191874.0,Income Statement
Total Operating Income,,,,,,,-197075.0,-184218.0,-177205.0,-186443.0,Income Statement
"Other, Net",,,,,,,-2545.0,-4168.0,760.0,13136.0,Income Statement
Income Before Tax,,,,,,,-199620.0,-188386.0,-176445.0,-173307.0,Income Statement
Income Tax - Total,,,,,,,0.0,,,254.0,Income Statement
Income After Tax,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Net Inc Before Extra Items,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Total Net Income,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,53614.0,55469.0,55552.0,56219.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-3.72,-3.4,-3.18,-3.09,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-3.72,-3.4,-3.18,-3.09,Income Statement
Diluted Weighted Average Shares,,,,,,,53614.0,55469.0,55552.0,56219.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-3.72,-3.4,-3.18,-3.09,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-3.72,-3.4,-3.18,-3.09,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,562.0,629.0,693.0,716.0,Income Statement
Normalzd Income Before Tax,,,,,,,-199620.0,-188386.0,-176445.0,-173307.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,0.0,,,254.0,Income Statement
Normalized Income After Tax,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-199620.0,-188386.0,-176445.0,-173561.0,Income Statement
Basic Normalized EPS,,,,,,,-3.72,-3.4,-3.18,-3.09,Income Statement
Diluted Normalized EPS,,,,,,,-3.72,-3.4,-3.18,-3.09,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-582.0,-188.0,-365.0,-538.0,Cash Flow
Depreciation/Depletion,,,,,,,2.0,1.0,1.0,2.0,Cash Flow
Unusual Items,,,,,,,7.0,5.0,6.0,7.0,Cash Flow
Other Non-Cash Items,,,,,,,118.0,44.0,83.0,115.0,Cash Flow
Non-Cash Items,,,,,,,126.0,49.0,89.0,122.0,Cash Flow
Other Assets,,,,,,,-11.0,-1.0,-5.0,-9.0,Cash Flow
Accrued Expenses,,,,,,,5.0,1.0,3.0,4.0,Cash Flow
Payable/Accrued,,,,,,,71.0,-22.0,-27.0,-22.0,Cash Flow
Changes in Working Capital,,,,,,,66.0,-22.0,-29.0,-27.0,Cash Flow
Total Cash from Operations,,,,,,,-389.0,-160.0,-304.0,-442.0,Cash Flow
Capital Expenditures,,,,,,,-10.0,-1.0,-3.0,-4.0,Cash Flow
Sale/Maturity of Investment,,,,,,,844.0,263.0,497.0,890.0,Cash Flow
Purchase of Investments,,,,,,,-1423.0,-213.0,-341.0,-719.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-579.0,51.0,155.0,171.0,Cash Flow
Total Cash from Investing,,,,,,,-589.0,50.0,153.0,167.0,Cash Flow
Financing Cash Flow Items,,,,,,,0.0,,,,Cash Flow
"Common Stock, Net",,,,,,,477.0,3.0,4.0,161.0,Cash Flow
Options Exercised,,,,,,,28.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,505.0,3.0,4.0,161.0,Cash Flow
Total Cash From Financing,,,,,,,505.0,3.0,4.0,161.0,Cash Flow
Net Change in Cash,,,,,,,-472.0,-108.0,-147.0,-114.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,886.0,414.0,414.0,414.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,414.0,305.0,266.0,299.0,Cash Flow
"Depreciation, Supplemental",,,,,,,2.0,1.0,1.0,2.0,Cash Flow
Free Cash Flow,,,,,,,-399.0,-161.0,-307.0,-446.0,
FCF Growth,,,,,,,,-0.5964912280701755,0.9068322981366459,0.4527687296416938,
