,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,11.08,12.91,9.87,10.88,23.93,22.94,,,,,
low,8.64,6.03,4.98,2.95,9.92,9.78,,,,,
change,0.06230000000000001,-0.32420000000000004,0.0555,0.4265,1.0112,-0.5102,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,193.0,191.0,50.0,45.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,45.0,41.0,42.0,43.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-3.0,-2.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,72.0,68.0,67.0,63.0,Balance Sheet
Prepaid Expenses,,,,,,,17.0,24.0,26.0,23.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,282.0,283.0,143.0,131.0,Balance Sheet
Buildings,,,,,,,85.0,85.0,85.0,85.0,Balance Sheet
Land/Improvements,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Machinery/Equipment,,,,,,,671.0,686.0,696.0,711.0,Balance Sheet
Construction in Progress,,,,,,,35.0,28.0,32.0,38.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1256.0,1281.0,1303.0,1323.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2051.0,2084.0,2120.0,2162.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1311.0,-1351.0,-1392.0,-1436.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,740.0,733.0,728.0,726.0,Balance Sheet
"Goodwill, Net",,,,,,,225.0,225.0,225.0,225.0,Balance Sheet
Intangibles - Net,,,,,,,622.0,622.0,622.0,622.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,23.0,23.0,23.0,24.0,Balance Sheet
Other Long Term Assets,,,,,,,15.0,17.0,18.0,20.0,Balance Sheet
Total Assets,,,,,,,1907.0,1902.0,1758.0,1747.0,Balance Sheet
Payable/Accrued,,,,,,,50.0,41.0,42.0,43.0,Balance Sheet
Accrued Expenses,,,,,,,45.0,34.0,35.0,30.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,18.0,18.0,18.0,18.0,Balance Sheet
Customer Advances,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,205.0,218.0,66.0,60.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,208.0,221.0,68.0,63.0,Balance Sheet
Total Current Liabilities,,,,,,,321.0,314.0,164.0,153.0,Balance Sheet
Total Long Term Debt,,,,,,,724.0,722.0,720.0,718.0,Balance Sheet
Total Debt,,,,,,,741.0,740.0,739.0,736.0,Balance Sheet
Deferred Income Tax,,,,,,,258.0,256.0,254.0,249.0,Balance Sheet
Other LT Liabilities,,,,,,,34.0,33.0,34.0,34.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,34.0,33.0,34.0,34.0,Balance Sheet
Total Liabilities,,,,,,,1336.0,1325.0,1172.0,1154.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,659.0,670.0,681.0,688.0,Balance Sheet
Treasury Stock - Common,,,,,,,-89.0,-95.0,-95.0,-96.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,,,,Balance Sheet
Total Equity,,,,,,,571.0,577.0,586.0,593.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1907.0,1902.0,1758.0,1747.0,Balance Sheet
