,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,86.49,106.96,65.31,72.0,78.19,69.36,,,,,
low,76.59,33.83,35.02,27.4,48.62,31.56,,,,,
change,-0.0789,-0.5408,0.7556999999999999,-0.13720000000000002,0.18670000000000003,-0.4508,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2531.0,2505.0,2327.0,2049.0,Balance Sheet
"Total Receivables, Net",,,,,,,2743.0,2353.0,2804.0,2422.0,Balance Sheet
Invent. - Finished Goods,,,,,,,949.0,971.0,873.0,923.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1013.0,1028.0,1162.0,1130.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1685.0,1662.0,1603.0,1809.0,Balance Sheet
Total Inventory,,,,,,,3647.0,3661.0,3638.0,3862.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,614.0,659.0,684.0,738.0,Balance Sheet
Total Current Assets,,,,,,,9535.0,9178.0,9453.0,9071.0,Balance Sheet
Buildings,,,,,,,1870.0,1898.0,1920.0,1945.0,Balance Sheet
Land/Improvements,,,,,,,273.0,272.0,269.0,269.0,Balance Sheet
Machinery/Equipment,,,,,,,8753.0,8917.0,9136.0,9233.0,Balance Sheet
Construction in Progress,,,,,,,486.0,566.0,591.0,642.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,371.0,367.0,354.0,342.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,11753.0,12020.0,12270.0,12431.0,Balance Sheet
Accumulated Depreciation,,,,,,,-8068.0,-8219.0,-8300.0,-8425.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3685.0,3801.0,3970.0,4006.0,Balance Sheet
"Goodwill, Net",,,,,,,10065.0,10061.0,10041.0,10037.0,Balance Sheet
Intangibles - Gross,,,,,,,5588.0,5575.0,5573.0,5795.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-5288.0,-5323.0,-5360.0,-5621.0,Balance Sheet
Intangibles - Net,,,,,,,300.0,252.0,213.0,174.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,1553.0,1417.0,1396.0,1219.0,Balance Sheet
Other Long Term Assets,,,,,,,887.0,990.0,1186.0,1179.0,Balance Sheet
Total Assets,,,,,,,26025.0,25699.0,26259.0,25686.0,Balance Sheet
Accounts Payable,,,,,,,2411.0,2232.0,2222.0,1981.0,Balance Sheet
Accrued Expenses,,,,,,,2267.0,2090.0,2146.0,1999.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,251.0,75.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,869.0,986.0,Balance Sheet
Total Current Liabilities,,,,,,,4929.0,4397.0,5237.0,4966.0,Balance Sheet
Total Long Term Debt,,,,,,,7057.0,7087.0,7022.0,7071.0,Balance Sheet
Total Debt,,,,,,,7308.0,7162.0,7022.0,7071.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2021.0,2231.0,1779.0,1542.0,Balance Sheet
Total Liabilities,,,,,,,14007.0,13715.0,14038.0,13579.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3519.0,3600.0,3733.0,3641.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,8713.0,8738.0,9039.0,9157.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,0.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-79.0,-161.0,-277.0,-357.0,Balance Sheet
