,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,45.41,47.4,77.08,136.84,192.7,194.97,,,,,
low,41.74,35.49,41.43,51.39,118.11,132.32,,,,,
change,-0.0764,0.0352,0.6263000000000001,0.9440000000000001,0.3613,-0.0989,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1089.0,1135.0,1030.0,1026.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,341.0,364.0,395.0,394.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,344.0,381.0,415.0,430.0,Balance Sheet
Invent. - Finished Goods,,,,,,,,,10.0,8.0,Balance Sheet
Invent. - Raw Materials,,,,,,,,,97.0,106.0,Balance Sheet
Total Inventory,,,,,,,116.0,110.0,106.0,114.0,Balance Sheet
Prepaid Expenses,,,,,,,167.0,109.0,107.0,101.0,Balance Sheet
Total Current Assets,,,,,,,1716.0,1735.0,1658.0,1670.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,306.0,311.0,317.0,348.0,Balance Sheet
"Goodwill, Net",,,,,,,928.0,924.0,924.0,1348.0,Balance Sheet
Intangibles - Gross,,,,,,,621.0,596.0,607.0,757.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-388.0,-377.0,-391.0,-404.0,Balance Sheet
Intangibles - Net,,,,,,,233.0,219.0,216.0,354.0,Balance Sheet
Other Long Term Assets,,,,,,,439.0,420.0,444.0,464.0,Balance Sheet
Total Assets,,,,,,,4386.0,4395.0,4361.0,4968.0,Balance Sheet
Payable/Accrued,,,,,,,417.0,361.0,437.0,455.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,150.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,554.0,600.0,605.0,652.0,Balance Sheet
Total Current Liabilities,,,,,,,971.0,961.0,1042.0,1257.0,Balance Sheet
Total Long Term Debt,,,,,,,348.0,348.0,348.0,648.0,Balance Sheet
Total Debt,,,,,,,348.0,348.0,348.0,798.0,Balance Sheet
"Other Liabilities, Total",,,,,,,327.0,326.0,346.0,355.0,Balance Sheet
Total Liabilities,,,,,,,1646.0,1635.0,1736.0,2260.0,Balance Sheet
Common Stock,,,,,,,2468.0,2552.0,2591.0,2698.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3046.0,3282.0,3469.0,3655.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2740.0,-3026.0,-3353.0,-3522.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-27.0,-41.0,-77.0,-117.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-7.0,-7.0,-5.0,-5.0,Balance Sheet
"Other Equity, Total",,,,,,,-33.0,-48.0,-81.0,-122.0,Balance Sheet
Total Equity,,,,,,,2741.0,2760.0,2625.0,2708.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4386.0,4395.0,4361.0,4968.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,277.0,276.0,274.0,274.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,52.0,52.0,52.0,52.0,Balance Sheet
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,773.0,902.0,858.0,903.0,Income Statement
"Cost of Revenue, Total",,,,,,,70.0,98.0,93.0,88.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,195.0,167.0,166.0,199.0,Income Statement
Labor & Related Expense,,,,,,,18.0,22.0,25.0,28.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,214.0,189.0,191.0,227.0,Income Statement
Research & Development,,,,,,,289.0,291.0,287.0,324.0,Income Statement
Depreciation/Amortization,,,,,,,5.0,5.0,5.0,4.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,577.0,583.0,575.0,642.0,Income Statement
Total Operating Income,,,,,,,196.0,319.0,283.0,261.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-4.0,-4.0,-4.0,-5.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,3.0,-5.0,-6.0,-3.0,Income Statement
"Other, Net",,,,,,,3.0,-5.0,-6.0,-3.0,Income Statement
Income Before Tax,,,,,,,194.0,310.0,273.0,252.0,Income Statement
Income Tax - Total,,,,,,,17.0,75.0,86.0,66.0,Income Statement
Income After Tax,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Net Inc Before Extra Items,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Total Net Income,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,273.0,272.0,272.0,271.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.65,0.86,0.69,0.69,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.65,0.86,0.69,0.69,Income Statement
Diluted Weighted Average Shares,,,,,,,278.0,277.0,275.0,275.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.63,0.85,0.68,0.68,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.63,0.85,0.68,0.68,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,4.0,4.0,4.0,5.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,19.0,18.0,18.0,18.0,Income Statement
Total Special Items,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,194.0,310.0,273.0,252.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,17.0,75.0,86.0,66.0,Income Statement
Normalized Income After Tax,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,177.0,235.0,187.0,186.0,Income Statement
Basic Normalized EPS,,,,,,,0.65,0.86,0.69,0.69,Income Statement
Diluted Normalized EPS,,,,,,,0.63,0.85,0.68,0.68,Income Statement
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Cash Flow
Net Income,,,,,,,696.0,235.0,422.0,609.0,Cash Flow
Depreciation/Depletion,,,,,,,142.0,35.0,68.0,98.0,Cash Flow
Deferred Taxes,,,,,,,-43.0,-25.0,-42.0,-50.0,Cash Flow
Unusual Items,,,,,,,-1.0,2.0,3.0,5.0,Cash Flow
Other Non-Cash Items,,,,,,,212.0,59.0,124.0,199.0,Cash Flow
Non-Cash Items,,,,,,,212.0,62.0,128.0,203.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,146.0,10.0,79.0,148.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,16.0,0.0,8.0,9.0,Cash Flow
Accounts Receivable,,,,,,,2.0,-28.0,-64.0,-57.0,Cash Flow
