,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,28.9,56.85,25.84,18.43,23.94,13.66,,,,,
low,25.1,16.52,10.91,7.16,8.48,6.87,,,,,
change,0.0885,-0.2832,-0.10060000000000001,-0.0033000000000000004,-0.4826,0.17809999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,32756.0,14559.0,11822.0,14318.0,Balance Sheet
Short Term Investments,,,,,,,51330.0,52859.0,46210.0,38792.0,Balance Sheet
Cash and Short Term Invs,,,,,,,84086.0,67418.0,58032.0,53110.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,18434.0,18956.0,20965.0,21969.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-276.0,-366.0,-595.0,-606.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,18158.0,18590.0,20370.0,21363.0,Balance Sheet
Other Receivables,,,,,,,26.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,18184.0,18590.0,20370.0,21363.0,Balance Sheet
Invent. - Finished Goods,,,,,,,11011.0,11856.0,12492.0,12823.0,Balance Sheet
Invent. - Work In Progress,,,,,,,813.0,851.0,929.0,903.0,Balance Sheet
Invent. - Raw Materials,,,,,,,4869.0,4693.0,5801.0,5390.0,Balance Sheet
Total Inventory,,,,,,,16693.0,17400.0,19222.0,19116.0,Balance Sheet
Prepaid Expenses,,,,,,,1835.0,2816.0,2900.0,2614.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,6251.0,6251.0,6251.0,6251.0,Balance Sheet
Total Current Assets,,,,,,,127049.0,112475.0,106775.0,102454.0,Balance Sheet
Buildings,,,,,,,14952.0,14952.0,15490.0,15569.0,Balance Sheet
Land/Improvements,,,,,,,731.0,731.0,731.0,731.0,Balance Sheet
Machinery/Equipment,,,,,,,3984.0,4058.0,4156.0,4229.0,Balance Sheet
Construction in Progress,,,,,,,45660.0,50314.0,54341.0,58595.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,20335.0,20623.0,20277.0,20290.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,85662.0,90678.0,94995.0,99414.0,Balance Sheet
Accumulated Depreciation,,,,,,,-7546.0,-8318.0,-9032.0,-9796.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,78116.0,82360.0,85963.0,89618.0,Balance Sheet
Intangibles - Gross,,,,,,,3945.0,4346.0,4565.0,4733.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1086.0,-1156.0,-1219.0,-1285.0,Balance Sheet
Intangibles - Net,,,,,,,2859.0,3190.0,3346.0,3448.0,Balance Sheet
Total Assets,,,,,,,208024.0,198025.0,196084.0,195520.0,Balance Sheet
