,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,79.4,78.15,76.6,121.67,141.43,140.72,,,,,
low,68.3,29.24,32.79,29.02,99.36,69.45,,,,,
change,-0.0124,-0.5625,1.0832,0.46299999999999997,0.31920000000000004,-0.4181,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,333.0,217.0,70.0,203.0,Balance Sheet
Short Term Investments,,,,,,,,50.0,95.0,25.0,Balance Sheet
Cash and Short Term Invs,,,,,,,333.0,267.0,165.0,228.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,321.0,354.0,394.0,425.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-9.0,-9.0,-9.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,345.0,386.0,426.0,454.0,Balance Sheet
Total Inventory,,,,,,,143.0,160.0,192.0,182.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,37.0,29.0,33.0,34.0,Balance Sheet
Total Current Assets,,,,,,,859.0,842.0,817.0,898.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,176.0,177.0,188.0,188.0,Balance Sheet
"Goodwill, Gross",,,,,,,393.0,395.0,425.0,427.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-70.0,-70.0,-70.0,-70.0,Balance Sheet
"Goodwill, Net",,,,,,,323.0,325.0,355.0,357.0,Balance Sheet
Intangibles - Gross,,,,,,,447.0,451.0,490.0,492.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-182.0,-193.0,-205.0,-216.0,Balance Sheet
Intangibles - Net,,,,,,,264.0,258.0,286.0,276.0,Balance Sheet
Other Long Term Assets,,,,,,,31.0,50.0,57.0,46.0,Balance Sheet
Total Assets,,,,,,,1653.0,1653.0,1702.0,1764.0,Balance Sheet
Accounts Payable,,,,,,,133.0,151.0,155.0,156.0,Balance Sheet
Accrued Expenses,,,,,,,88.0,93.0,105.0,100.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,33.0,32.0,33.0,33.0,Balance Sheet
Customer Advances,,,,,,,14.0,15.0,18.0,18.0,Balance Sheet
Other Current Liabilities,,,,,,,40.0,37.0,52.0,51.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,54.0,51.0,70.0,70.0,Balance Sheet
Total Current Liabilities,,,,,,,308.0,328.0,363.0,359.0,Balance Sheet
Long Term Debt,,,,,,,832.0,830.0,829.0,828.0,Balance Sheet
Capital Lease Obligations,,,,,,,3.0,3.0,4.0,5.0,Balance Sheet
Total Long Term Debt,,,,,,,835.0,833.0,833.0,833.0,Balance Sheet
Total Debt,,,,,,,868.0,865.0,866.0,866.0,Balance Sheet
Deferred Income Tax,,,,,,,5.0,11.0,15.0,20.0,Balance Sheet
"Other Liabilities, Total",,,,,,,88.0,91.0,91.0,94.0,Balance Sheet
Total Liabilities,,,,,,,1236.0,1263.0,1301.0,1306.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,211.0,219.0,222.0,225.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,353.0,350.0,401.0,453.0,Balance Sheet
Treasury Stock - Common,,,,,,,-147.0,-197.0,-251.0,-264.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,18.0,28.0,42.0,Balance Sheet
Total Equity,,,,,,,417.0,390.0,401.0,458.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1653.0,1653.0,1702.0,1764.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,30.0,29.0,29.0,29.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,4.0,4.0,5.0,5.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,534.0,587.0,677.0,719.0,Income Statement
"Cost of Revenue, Total",,,,,,,377.0,415.0,460.0,498.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,96.0,100.0,109.0,113.0,Income Statement
Labor & Related Expense,,,,,,,,3.0,3.0,3.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,96.0,104.0,113.0,116.0,Income Statement
Depreciation/Amortization,,,,,,,10.0,11.0,11.0,11.0,Income Statement
Unusual Expense (Income),,,,,,,1.0,1.0,1.0,0.0,Income Statement
Total Operating Expense,,,,,,,485.0,531.0,585.0,625.0,Income Statement
Total Operating Income,,,,,,,49.0,57.0,92.0,94.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-10.0,-11.0,-10.0,-11.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Other, Net",,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,39.0,46.0,81.0,83.0,Income Statement
Income Tax - Total,,,,,,,9.0,12.0,21.0,22.0,Income Statement
Income After Tax,,,,,,,29.0,34.0,60.0,61.0,Income Statement
Net Inc Before Extra Items,,,,,,,29.0,34.0,60.0,61.0,Income Statement
Total Net Income,,,,,,,29.0,34.0,60.0,61.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,29.0,34.0,60.0,61.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,29.0,34.0,60.0,61.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,29.0,29.0,29.0,28.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.0,1.15,2.08,2.14,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.0,1.15,2.08,2.14,Income Statement
Diluted Weighted Average Shares,,,,,,,30.0,30.0,29.0,29.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.99,1.14,2.07,2.13,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.99,1.14,2.07,2.13,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.3,0.32,0.32,0.32,Income Statement
Gross Divid - Common Stock,,,,,,,9.0,36.0,9.0,9.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,10.0,11.0,10.0,11.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,11.0,11.0,12.0,12.0,Income Statement
Total Special Items,,,,,,,1.0,1.0,1.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,40.0,47.0,82.0,83.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,10.0,13.0,22.0,22.0,Income Statement
Normalized Income After Tax,,,,,,,30.0,34.0,60.0,61.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,30.0,34.0,60.0,61.0,Income Statement
Basic Normalized EPS,,,,,,,1.03,1.17,2.1,2.14,Income Statement
Diluted Normalized EPS,,,,,,,1.02,1.16,2.09,2.13,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,118763.0,33822.0,93726.0,154704.0,Cash Flow
Depreciation/Depletion,,,,,,,43562.0,11329.0,23162.0,35153.0,Cash Flow
Amortization,,,,,,,37079.0,11097.0,22358.0,33728.0,Cash Flow
Deferred Taxes,,,,,,,-438.0,,,,Cash Flow
Unusual Items,,,,,,,-1840.0,-92.0,-511.0,-1048.0,Cash Flow
Other Non-Cash Items,,,,,,,44581.0,11716.0,24818.0,35821.0,Cash Flow
Non-Cash Items,,,,,,,42741.0,11624.0,24307.0,34773.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,39241.0,1088.0,22311.0,43512.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,25976.0,14293.0,22586.0,40639.0,Cash Flow
Accounts Receivable,,,,,,,-16775.0,-32700.0,-66719.0,-98528.0,Cash Flow
Inventories,,,,,,,-54003.0,-16300.0,-33481.0,-23071.0,Cash Flow
Other Assets,,,,,,,-19885.0,169.0,-1474.0,30235.0,Cash Flow
Accounts Payable,,,,,,,26424.0,16486.0,19259.0,20290.0,Cash Flow
Changes in Working Capital,,,,,,,-103393.0,-19647.0,-64093.0,-59691.0,Cash Flow
Total Cash from Operations,,,,,,,138314.0,48225.0,99460.0,198667.0,Cash Flow
Capital Expenditures,,,,,,,-36979.0,-10362.0,-24512.0,-35212.0,Cash Flow
Acquisition of Business,,,,,,,-241308.0,-8050.0,-72463.0,-75779.0,Cash Flow
Sale of Fixed Assets,,,,,,,2694.0,265.0,830.0,1418.0,Cash Flow
Sale/Maturity of Investment,,,,,,,0.0,,30000.0,320000.0,Cash Flow
Purchase of Investments,,,,,,,0.0,-49957.0,-124713.0,-344388.0,Cash Flow
Other Investing Cash Flow,,,,,,,-2846.0,-614.0,-7047.0,-5974.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-241460.0,-58356.0,-173393.0,-104723.0,Cash Flow
Total Cash from Investing,,,,,,,-278439.0,-68718.0,-197905.0,-139935.0,Cash Flow
Financing Cash Flow Items,,,,,,,-22024.0,-6630.0,-14140.0,-14542.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-35294.0,-35426.0,-44877.0,-53821.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,-49865.0,-99665.0,-112193.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
