,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,44.7,40.0,42.67,41.79,55.48,54.0,,,,,
low,36.61,25.64,30.66,19.79,36.31,37.68,,,,,
change,-0.08220000000000001,-0.1519,0.1968,-0.0013000000000000002,0.0756,0.1169,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,63.0,47.0,49.0,64.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,85.0,103.0,101.0,107.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-33.0,-34.0,-28.0,-29.0,Balance Sheet
"Total Receivables, Net",,,,,,,1190.0,1279.0,1297.0,1319.0,Balance Sheet
Prepaid Expenses,,,,,,,89.0,88.0,98.0,91.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,60.0,64.0,64.0,67.0,Balance Sheet
Total Current Assets,,,,,,,1401.0,1478.0,1508.0,1540.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,387.0,395.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,387.0,395.0,,,Balance Sheet
Accumulated Depreciation,,,,,,,-275.0,-284.0,-289.0,-294.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,238.0,235.0,222.0,232.0,Balance Sheet
"Goodwill, Net",,,,,,,2229.0,2237.0,2292.0,2295.0,Balance Sheet
Intangibles - Gross,,,,,,,,814.0,823.0,823.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,-407.0,-424.0,-441.0,Balance Sheet
Intangibles - Net,,,,,,,425.0,407.0,400.0,382.0,Balance Sheet
Long Term Investments,,,,,,,12.0,15.0,16.0,15.0,Balance Sheet
Other Long Term Assets,,,,,,,131.0,133.0,148.0,145.0,Balance Sheet
Total Assets,,,,,,,4436.0,4505.0,4586.0,4608.0,Balance Sheet
Accounts Payable,,,,,,,289.0,262.0,263.0,300.0,Balance Sheet
Accrued Expenses,,,,,,,723.0,716.0,588.0,554.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,32.0,31.0,182.0,182.0,Balance Sheet
Customer Advances,,,,,,,59.0,68.0,72.0,59.0,Balance Sheet
Income Taxes Payable,,,,,,,11.0,22.0,6.0,7.0,Balance Sheet
Other Current Liabilities,,,,,,,172.0,169.0,170.0,173.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,241.0,259.0,248.0,239.0,Balance Sheet
Total Current Liabilities,,,,,,,1286.0,1268.0,1281.0,1274.0,Balance Sheet
Long Term Debt,,,,,,,853.0,972.0,987.0,1009.0,Balance Sheet
Capital Lease Obligations,,,,,,,2.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,855.0,972.0,987.0,1009.0,Balance Sheet
Total Debt,,,,,,,887.0,1003.0,1168.0,1191.0,Balance Sheet
Deferred Income Tax,,,,,,,23.0,32.0,66.0,65.0,Balance Sheet
"Other Liabilities, Total",,,,,,,664.0,578.0,584.0,580.0,Balance Sheet
Total Liabilities,,,,,,,2827.0,2850.0,2917.0,2927.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,751.0,737.0,716.0,691.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,880.0,942.0,978.0,1021.0,Balance Sheet
Other Equity,,,,,,,0.0,,,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,-23.0,-25.0,-25.0,-33.0,Balance Sheet
"Other Equity, Total",,,,,,,-23.0,-25.0,-25.0,-33.0,Balance Sheet
Total Equity,,,,,,,1609.0,1655.0,1670.0,1680.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4436.0,4505.0,4586.0,4608.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,67.0,67.0,67.0,66.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,1696.0,1936.0,1898.0,1961.0,Income Statement
"Cost of Revenue, Total",,,,,,,1446.0,1660.0,1648.0,1696.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,181.0,153.0,155.0,157.0,Income Statement
Depreciation/Amortization,,,,,,,13.0,18.0,18.0,18.0,Income Statement
Restructuring Charge,,,,,,,0.0,,,,Income Statement
Litigation,,,,,,,,,1.0,0.0,Income Statement
