,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,81.53,87.26,86.62,100.14,137.02,137.95,,,,,
low,76.68,62.69,62.35,39.25,96.33,89.38,,,,,
change,0.0169,-0.14880000000000002,0.2504,0.1362,0.36869999999999997,-0.1855,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,222.0,243.0,226.0,334.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,11200.0,10709.0,10939.0,11308.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-76.0,-87.0,-88.0,-89.0,Balance Sheet
"Total Receivables, Net",,,,,,,11124.0,10622.0,10851.0,11219.0,Balance Sheet
Total Inventory,,,,,,,4202.0,4645.0,4887.0,5083.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,345.0,432.0,461.0,495.0,Balance Sheet
Total Current Assets,,,,,,,15893.0,15941.0,16424.0,17131.0,Balance Sheet
Buildings,,,,,,,186.0,185.0,185.0,184.0,Balance Sheet
Land/Improvements,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Machinery/Equipment,,,,,,,1524.0,1534.0,1529.0,1544.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1716.0,1724.0,1719.0,1734.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1033.0,-1066.0,-1094.0,-1138.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,683.0,658.0,626.0,596.0,Balance Sheet
"Goodwill, Net",,,,,,,2080.0,2067.0,2021.0,1979.0,Balance Sheet
Intangibles - Gross,,,,,,,396.0,380.0,371.0,365.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-201.0,-194.0,-195.0,-198.0,Balance Sheet
Intangibles - Net,,,,,,,195.0,186.0,176.0,166.0,Balance Sheet
Long Term Investments,,,,,,,64.0,65.0,66.0,66.0,Balance Sheet
Other Long Term Assets,,,,,,,620.0,595.0,582.0,567.0,Balance Sheet
Total Assets,,,,,,,19536.0,19513.0,19894.0,20506.0,Balance Sheet
Accounts Payable,,,,,,,9617.0,9110.0,9163.0,9540.0,Balance Sheet
Accrued Expenses,,,,,,,1326.0,1244.0,1245.0,1273.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,33.0,18.0,326.0,305.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,350.0,299.0,300.0,300.0,Balance Sheet
Total Current Liabilities,,,,,,,11326.0,10672.0,11033.0,11418.0,Balance Sheet
Total Long Term Debt,,,,,,,2244.0,2791.0,2856.0,3187.0,Balance Sheet
Total Debt,,,,,,,2627.0,3108.0,3483.0,3792.0,Balance Sheet
Minority Interest,,,,,,,59.0,59.0,58.0,57.0,Balance Sheet
"Other Liabilities, Total",,,,,,,624.0,622.0,607.0,598.0,Balance Sheet
Total Liabilities,,,,,,,14253.0,14143.0,14554.0,15260.0,Balance Sheet
Common Stock,,,,,,,125.0,125.0,125.0,125.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1190.0,1187.0,1199.0,1201.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,7788.0,8153.0,8523.0,8865.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3629.0,-3862.0,-4081.0,-4338.0,Balance Sheet
"Other Equity, Total",,,,,,,-192.0,-233.0,-426.0,-608.0,Balance Sheet
Total Equity,,,,,,,5282.0,5370.0,5340.0,5246.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,19536.0,19513.0,19894.0,20506.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,68.0,66.0,65.0,62.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,57.0,59.0,61.0,63.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,9016.0,9074.0,9461.0,9266.0,Income Statement
"Cost of Revenue, Total",,,,,,,7820.0,7867.0,8225.0,8080.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,632.0,644.0,654.0,634.0,Income Statement
Depreciation/Amortization,,,,,,,48.0,48.0,47.0,46.0,Income Statement
Restructuring Charge,,,,,,,4.0,5.0,2.0,4.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,4.0,5.0,2.0,4.0,Income Statement
Total Operating Expense,,,,,,,8504.0,8564.0,8928.0,8764.0,Income Statement
Total Operating Income,,,,,,,512.0,510.0,533.0,503.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-38.0,-38.0,-45.0,-59.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,6.0,7.0,-2.0,7.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
"Other, Net",,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
Income Before Tax,,,,,,,479.0,478.0,486.0,449.0,Income Statement
Income Tax - Total,,,,,,,108.0,112.0,114.0,106.0,Income Statement
Income After Tax,,,,,,,371.0,366.0,371.0,344.0,Income Statement
Minority Interest,,,,,,,0.0,-1.0,-1.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,371.0,365.0,370.0,342.0,Income Statement
Total Net Income,,,,,,,371.0,365.0,370.0,342.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,371.0,365.0,370.0,342.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,371.0,365.0,370.0,342.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,70.0,68.0,66.0,64.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,5.33,5.38,5.6,5.33,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,5.33,5.38,5.6,5.33,Income Statement
Diluted Weighted Average Shares,,,,,,,71.0,69.0,67.0,65.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,5.26,5.31,5.54,5.27,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,5.26,5.31,5.54,5.27,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,38.0,38.0,45.0,59.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,39.0,39.0,38.0,38.0,Income Statement
Total Special Items,,,,,,,4.0,5.0,2.0,4.0,Income Statement
Normalzd Income Before Tax,,,,,,,483.0,483.0,488.0,453.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,1.0,1.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,109.0,114.0,115.0,106.0,Income Statement
Normalized Income After Tax,,,,,,,374.0,370.0,373.0,346.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,374.0,368.0,372.0,345.0,Income Statement
Basic Normalized EPS,,,,,,,5.37,5.43,5.63,5.37,Income Statement
Diluted Normalized EPS,,,,,,,5.3,5.36,5.57,5.31,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Cash Flow
Net Income,,,,,,,1110.0,366.0,737.0,1081.0,Cash Flow
Depreciation/Depletion,,,,,,,195.0,48.0,96.0,142.0,Cash Flow
Deferred Taxes,,,,,,,25.0,1.0,-7.0,1.0,Cash Flow
Unusual Items,,,,,,,-8.0,-2.0,8.0,11.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-4.0,-1.0,-3.0,-5.0,Cash Flow
Other Non-Cash Items,,,,,,,40.0,18.0,34.0,38.0,Cash Flow
Non-Cash Items,,,,,,,28.0,15.0,38.0,44.0,Cash Flow
Accounts Receivable,,,,,,,-2109.0,431.0,-34.0,-629.0,Cash Flow
Inventories,,,,,,,-961.0,-461.0,-756.0,-1012.0,Cash Flow
Accounts Payable,,,,,,,1767.0,-478.0,-315.0,167.0,Cash Flow
Accrued Expenses,,,,,,,392.0,-44.0,60.0,193.0,Cash Flow
Changes in Working Capital,,,,,,,-940.0,-631.0,-1148.0,-1410.0,Cash Flow
Total Cash from Operations,,,,,,,419.0,-200.0,-283.0,-142.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-83.0,-19.0,-36.0,-55.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,0.0,,,,Cash Flow
Capital Expenditures,,,,,,,-83.0,-19.0,-36.0,-55.0,Cash Flow
Sale of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,22.0,0.0,0.0,0.0,Cash Flow
Other Investing Cash Flow,,,,,,,1.0,20.0,21.0,21.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,23.0,20.0,21.0,21.0,Cash Flow
Total Cash from Investing,,,,,,,-60.0,1.0,-16.0,-34.0,Cash Flow
Financing Cash Flow Items,,,,,,,25.0,,0.0,0.0,Cash Flow
"Common Stock, Net",,,,,,,-912.0,-264.0,-484.0,-725.0,Cash Flow
Options Exercised,,,,,,,47.0,11.0,16.0,16.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-865.0,-253.0,-468.0,-709.0,Cash Flow
"Short Term Debt, Net",,,,,,,13.0,-14.0,296.0,277.0,Cash Flow
"Long Term Debt, Net",,,,,,,364.0,495.0,560.0,888.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,377.0,481.0,856.0,1165.0,Cash Flow
Total Cash From Financing,,,,,,,-463.0,228.0,388.0,456.0,Cash Flow
Foreign Exchange Effects,,,,,,,-47.0,-8.0,-86.0,-168.0,Cash Flow
Net Change in Cash,,,,,,,-151.0,21.0,3.0,112.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,374.0,222.0,222.0,222.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,222.0,243.0,226.0,334.0,Cash Flow
"Depreciation, Supplemental",,,,,,,195.0,48.0,96.0,142.0,Cash Flow
Free Cash Flow,,,,,,,336.0,-219.0,-319.0,-197.0,
FCF Growth,,,,,,,,-1.6517857142857144,0.45662100456621,-0.3824451410658307,
