,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,28.5,36.52,37.29,25.64,26.51,21.47,,,,,
low,25.69,23.54,21.44,14.05,17.18,9.81,,,,,
change,0.0094,0.1642,-0.2073,-0.2726,0.0787,-0.5143,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,367.0,549.0,466.0,442.0,Balance Sheet
Short Term Investments,,,,,,,0.0,,,,Balance Sheet
Cash and Short Term Invs,,,,,,,367.0,549.0,466.0,442.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1118.0,1109.0,1118.0,1140.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-60.0,-63.0,-63.0,-70.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1068.0,1055.0,1064.0,1081.0,Balance Sheet
Other Receivables,,,,,,,277.0,135.0,157.0,171.0,Balance Sheet
"Total Receivables, Net",,,,,,,1345.0,1190.0,1221.0,1252.0,Balance Sheet
Total Inventory,,,,,,,178.0,184.0,213.0,252.0,Balance Sheet
Prepaid Expenses,,,,,,,103.0,109.0,106.0,94.0,Balance Sheet
Restricted Cash - Current,,,,,,,47.0,47.0,39.0,39.0,Balance Sheet
Other Current Assets,,,,,,,4.0,6.0,6.0,7.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,51.0,53.0,45.0,46.0,Balance Sheet
Total Current Assets,,,,,,,2044.0,2085.0,2051.0,2086.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,14265.0,14423.0,14723.0,14928.0,Balance Sheet
Accumulated Depreciation,,,,,,,-9904.0,-10038.0,-10170.0,-10281.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,5401.0,5418.0,5575.0,5657.0,Balance Sheet
"Goodwill, Net",,,,,,,547.0,547.0,547.0,547.0,Balance Sheet
Intangibles - Gross,,,,,,,288.0,294.0,308.0,316.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-91.0,-95.0,-100.0,-106.0,Balance Sheet
Intangibles - Net,,,,,,,4294.0,4885.0,4894.0,4899.0,Balance Sheet
Long Term Investments,,,,,,,479.0,506.0,483.0,503.0,Balance Sheet
Other Long Term Assets,,,,,,,710.0,668.0,675.0,758.0,Balance Sheet
Total Assets,,,,,,,13493.0,14124.0,14242.0,14479.0,Balance Sheet
Accounts Payable,,,,,,,481.0,388.0,443.0,506.0,Balance Sheet
Accrued Expenses,,,,,,,288.0,241.0,255.0,273.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,6.0,9.0,11.0,16.0,Balance Sheet
Customer Advances,,,,,,,236.0,245.0,243.0,266.0,Balance Sheet
Income Taxes Payable,,,,,,,45.0,43.0,42.0,48.0,Balance Sheet
Other Current Liabilities,,,,,,,124.0,189.0,240.0,300.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,405.0,477.0,525.0,614.0,Balance Sheet
Total Current Liabilities,,,,,,,1180.0,1115.0,1234.0,1409.0,Balance Sheet
Total Long Term Debt,,,,,,,2928.0,3567.0,3463.0,3608.0,Balance Sheet
Total Debt,,,,,,,2934.0,3576.0,3474.0,3624.0,Balance Sheet
Deferred Income Tax,,,,,,,921.0,948.0,971.0,967.0,Balance Sheet
Minority Interest,,,,,,,818.0,813.0,816.0,798.0,Balance Sheet
Other LT Liabilities,,,,,,,1719.0,1721.0,1819.0,1793.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,1719.0,1721.0,1819.0,1793.0,Balance Sheet
Total Liabilities,,,,,,,7566.0,8164.0,8303.0,8575.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,1074.0,1074.0,1074.0,1074.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2496.0,2511.0,2511.0,2527.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2812.0,2824.0,2810.0,2763.0,Balance Sheet
Treasury Stock - Common,,,,,,,-461.0,-456.0,-463.0,-468.0,Balance Sheet
"Other Equity, Total",,,,,,,5.0,6.0,6.0,7.0,Balance Sheet
Total Equity,,,,,,,5927.0,5960.0,5939.0,5904.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,13493.0,14124.0,14242.0,14479.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,108.0,108.0,107.0,107.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,115.0,115.0,114.0,114.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,18.0,18.0,19.0,19.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1372.0,1315.0,1349.0,1392.0,Income Statement
"Cost of Revenue, Total",,,,,,,670.0,580.0,620.0,703.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,445.0,410.0,427.0,462.0,Income Statement
Depreciation/Amortization,,,,,,,225.0,229.0,229.0,234.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,3.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,-1.0,-1.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,8.0,1.0,10.0,4.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,9.0,2.0,7.0,4.0,Income Statement
Total Operating Expense,,,,,,,1348.0,1220.0,1286.0,1403.0,Income Statement
Total Operating Income,,,,,,,24.0,95.0,63.0,-11.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-39.0,-33.0,-40.0,-46.0,Income Statement
"Inter Income, Non-Operating",,,,,,,2.0,2.0,5.0,4.0,Income Statement
"Invest Income, Non-Operat",,,,,,,44.0,45.0,38.0,40.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,46.0,47.0,43.0,44.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,,0.0,0.0,Income Statement
"Other, Net",,,,,,,0.0,,0.0,0.0,Income Statement
Income Before Tax,,,,,,,31.0,109.0,66.0,-13.0,Income Statement
Income Tax - Total,,,,,,,-5.0,37.0,27.0,-3.0,Income Statement
Income After Tax,,,,,,,36.0,72.0,39.0,-10.0,Income Statement
Minority Interest,,,,,,,-6.0,-11.0,-4.0,2.0,Income Statement
Net Inc Before Extra Items,,,,,,,30.0,61.0,35.0,-8.0,Income Statement
Total Net Income,,,,,,,30.0,61.0,35.0,-8.0,Income Statement
Total Adjust to Net Income,,,,,,,-18.0,-17.0,-17.0,-17.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,12.0,44.0,18.0,-25.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,12.0,44.0,18.0,-25.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,115.0,115.0,115.0,114.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.1,0.38,0.16,-0.22,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.1,0.38,0.16,-0.22,Income Statement
Dilution Adjustment,,,,,,,1.0,,0.0,0.0,Income Statement
Diluted Weighted Average Shares,,,,,,,116.0,116.0,116.0,114.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.11,0.38,0.16,-0.22,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.11,0.38,0.16,-0.22,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.18,0.18,0.18,0.18,Income Statement
Gross Divid - Common Stock,,,,,,,20.0,21.0,20.0,21.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,39.0,33.0,40.0,46.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,225.0,229.0,229.0,235.0,Income Statement
Total Special Items,,,,,,,8.0,1.0,10.0,4.0,Income Statement
Normalzd Income Before Tax,,,,,,,39.0,110.0,76.0,-9.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,3.0,0.0,4.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-2.0,37.0,31.0,-2.0,Income Statement
Normalized Income After Tax,,,,,,,41.0,73.0,45.0,-7.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,17.0,45.0,24.0,-22.0,Income Statement
Basic Normalized EPS,,,,,,,0.15,0.39,0.21,-0.2,Income Statement
Diluted Normalized EPS,,,,,,,0.16,0.39,0.21,-0.2,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,188.0,72.0,111.0,101.0,Cash Flow
Depreciation/Depletion,,,,,,,895.0,229.0,456.0,691.0,Cash Flow
Deferred Taxes,,,,,,,52.0,29.0,52.0,48.0,Cash Flow
Unusual Items,,,,,,,24.0,1.0,12.0,15.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-182.0,-45.0,-83.0,-123.0,Cash Flow
Other Non-Cash Items,,,,,,,170.0,38.0,80.0,137.0,Cash Flow
Non-Cash Items,,,,,,,12.0,-6.0,9.0,29.0,Cash Flow
Accounts Receivable,,,,,,,-138.0,14.0,-50.0,-190.0,Cash Flow
Inventories,,,,,,,-25.0,-5.0,-35.0,-74.0,Cash Flow
Accounts Payable,,,,,,,-69.0,-60.0,-6.0,16.0,Cash Flow
Accrued Expenses,,,,,,,,10.0,1.0,10.0,Cash Flow
Changes in Working Capital,,,,,,,-44.0,57.0,106.0,32.0,Cash Flow
Total Cash from Operations,,,,,,,1103.0,381.0,734.0,901.0,Cash Flow
Capital Expenditures,,,,,,,-1131.0,-271.0,-526.0,-794.0,Cash Flow
Acquisition of Business,,,,,,,-1308.0,-568.0,-586.0,-603.0,Cash Flow
Sale of Business,,,,,,,3.0,1.0,1.0,8.0,Cash Flow
Sale/Maturity of Investment,,,,,,,3.0,,0.0,0.0,Cash Flow
Purchase of Investments,,,,,,,0.0,,,,Cash Flow
Other Investing Cash Flow,,,,,,,-29.0,-10.0,-11.0,-19.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-1331.0,-577.0,-596.0,-614.0,Cash Flow
Total Cash from Investing,,,,,,,-2462.0,-848.0,-1122.0,-1408.0,Cash Flow
Financing Cash Flow Items,,,,,,,-72.0,-6.0,-10.0,-11.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-119.0,-38.0,-76.0,-114.0,Cash Flow
"Common Stock, Net",,,,,,,-60.0,-16.0,-43.0,-58.0,Cash Flow
"Preferred Stock, Net",,,,,,,1110.0,0.0,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,1050.0,-16.0,-43.0,-58.0,Cash Flow
Short Term Debt Issued,,,,,,,,60.0,60.0,110.0,Cash Flow
Short Term Debt Reduction,,,,,,,,,,-50.0,Cash Flow
"Short Term Debt, Net",,,,,,,,60.0,60.0,60.0,Cash Flow
Long Term Debt Issued,,,,,,,1543.0,776.0,776.0,1027.0,Cash Flow
Long Term Debt Reduction,,,,,,,-2081.0,-127.0,-228.0,-330.0,Cash Flow
"Long Term Debt, Net",,,,,,,-538.0,649.0,548.0,697.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-538.0,709.0,608.0,757.0,Cash Flow
Total Cash From Financing,,,,,,,321.0,649.0,479.0,574.0,Cash Flow
Net Change in Cash,,,,,,,-1038.0,182.0,91.0,67.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1452.0,414.0,414.0,414.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,414.0,596.0,505.0,481.0,Cash Flow
"Depreciation, Supplemental",,,,,,,895.0,229.0,456.0,691.0,Cash Flow
Free Cash Flow,,,,,,,-28.0,110.0,208.0,107.0,
FCF Growth,,,,,,,,-4.928571428571429,0.8909090909090909,-0.48557692307692313,
