,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,100.3,102.63,96.79,110.37,101.47,84.86,,,,,
low,92.91,57.0,62.03,62.48,61.91,65.07,,,,,
change,-0.0194,-0.3469,0.3973,0.0008,-0.1561,0.06910000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,2057.0,2257.0,2435.0,2691.0,Balance Sheet
Short Term Investments,,,,,,,291.0,287.0,287.0,287.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2348.0,2544.0,2722.0,2977.0,Balance Sheet
"Total Receivables, Net",,,,,,,616.0,562.0,683.0,618.0,Balance Sheet
Total Inventory,,,,,,,28.0,35.0,55.0,46.0,Balance Sheet
Prepaid Expenses,,,,,,,126.0,146.0,166.0,180.0,Balance Sheet
Total Current Assets,,,,,,,3119.0,3288.0,3626.0,3821.0,Balance Sheet
Buildings,,,,,,,434.0,436.0,433.0,433.0,Balance Sheet
Land/Improvements,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Machinery/Equipment,,,,,,,185.0,193.0,197.0,204.0,Balance Sheet
Construction in Progress,,,,,,,220.0,227.0,227.0,225.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,77.0,76.0,74.0,72.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,927.0,942.0,941.0,944.0,Balance Sheet
Accumulated Depreciation,,,,,,,-176.0,-186.0,-192.0,-202.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,751.0,757.0,749.0,742.0,Balance Sheet
"Goodwill, Net",,,,,,,156.0,156.0,156.0,156.0,Balance Sheet
Intangibles - Gross,,,,,,,271.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-120.0,,,,Balance Sheet
Intangibles - Net,,,,,,,151.0,145.0,140.0,135.0,Balance Sheet
Long Term Investments,,,,,,,221.0,175.0,150.0,149.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,468.0,465.0,435.0,427.0,Balance Sheet
Restricted Cash - LT,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,66.0,67.0,63.0,79.0,Balance Sheet
Total Assets,,,,,,,4933.0,5054.0,5319.0,5510.0,Balance Sheet
Accounts Payable,,,,,,,172.0,153.0,195.0,163.0,Balance Sheet
Accrued Expenses,,,,,,,460.0,456.0,493.0,556.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,219.0,275.0,236.0,284.0,Balance Sheet
Total Current Liabilities,,,,,,,854.0,886.0,927.0,1007.0,Balance Sheet
Total Long Term Debt,,,,,,,32.0,31.0,31.0,30.0,Balance Sheet
Total Debt,,,,,,,34.0,34.0,34.0,34.0,Balance Sheet
"Other Liabilities, Total",,,,,,,277.0,274.0,276.0,246.0,Balance Sheet
Total Liabilities,,,,,,,1163.0,1191.0,1234.0,1284.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,4567.0,4626.0,4689.0,4721.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-778.0,-740.0,-578.0,-466.0,Balance Sheet
"Other Equity, Total",,,,,,,-19.0,-23.0,-26.0,-29.0,Balance Sheet
Total Equity,,,,,,,3770.0,3863.0,4085.0,4227.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4933.0,5054.0,5319.0,5510.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,221.0,221.0,222.0,222.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,863.0,733.0,911.0,823.0,Income Statement
"Cost of Revenue, Total",,,,,,,39.0,37.0,45.0,49.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,150.0,125.0,170.0,183.0,Income Statement
Labor & Related Expense,,,,,,,77.0,84.0,83.0,83.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,226.0,210.0,253.0,266.0,Income Statement
Research & Development,,,,,,,473.0,353.0,347.0,384.0,Income Statement
Depreciation/Amortization,,,,,,,5.0,5.0,5.0,5.0,Income Statement
Unusual Expense (Income),,,,,,,9.0,11.0,6.0,-20.0,Income Statement
Total Operating Expense,,,,,,,752.0,617.0,657.0,685.0,Income Statement
Total Operating Income,,,,,,,111.0,117.0,254.0,138.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,4.0,-47.0,-25.0,-1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,6.0,1.0,1.0,12.0,Income Statement
"Other, Net",,,,,,,6.0,1.0,1.0,12.0,Income Statement
Income Before Tax,,,,,,,120.0,71.0,229.0,149.0,Income Statement
Income Tax - Total,,,,,,,-444.0,33.0,68.0,36.0,Income Statement
Income After Tax,,,,,,,564.0,38.0,161.0,113.0,Income Statement
Net Inc Before Extra Items,,,,,,,564.0,38.0,161.0,113.0,Income Statement
Total Net Income,,,,,,,564.0,38.0,161.0,113.0,Income Statement
