,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,29.06,31.77,44.2,45.39,72.11,72.09,,,,,
low,26.04,21.49,22.9,17.63,40.87,48.8,,,,,
change,-0.0958,-0.0645,0.7043,0.0187,0.636,-0.0045000000000000005,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1229.0,1093.0,1070.0,1478.0,Balance Sheet
"Total Receivables, Net",,,,,,,5050.0,4465.0,4469.0,5191.0,Balance Sheet
Invent. - Finished Goods,,,,,,,508.0,608.0,646.0,605.0,Balance Sheet
Invent. - Work In Progress,,,,,,,552.0,628.0,699.0,687.0,Balance Sheet
Invent. - Raw Materials,,,,,,,3709.0,4247.0,4722.0,4918.0,Balance Sheet
Inventories - Other,,,,,,,-88.0,-88.0,-86.0,-82.0,Balance Sheet
Total Inventory,,,,,,,4681.0,5395.0,5981.0,6128.0,Balance Sheet
Prepaid Expenses,,,,,,,852.0,914.0,952.0,1111.0,Balance Sheet
Total Current Assets,,,,,,,11812.0,11867.0,12472.0,13908.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,9165.0,9112.0,9376.0,9578.0,Balance Sheet
Accumulated Depreciation,,,,,,,-5189.0,-5328.0,-5482.0,-5624.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4446.0,4254.0,4375.0,4454.0,Balance Sheet
"Goodwill, Net",,,,,,,713.0,719.0,711.0,704.0,Balance Sheet
Intangibles - Gross,,,,,,,622.0,633.0,631.0,629.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-449.0,-457.0,-464.0,-471.0,Balance Sheet
Intangibles - Net,,,,,,,173.0,176.0,167.0,158.0,Balance Sheet
Other Long Term Assets,,,,,,,268.0,247.0,272.0,294.0,Balance Sheet
Total Assets,,,,,,,17588.0,17430.0,18171.0,19717.0,Balance Sheet
Accounts Payable,,,,,,,7483.0,6868.0,7082.0,8006.0,Balance Sheet
Accrued Expenses,,,,,,,2465.0,2494.0,2872.0,2889.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,500.0,501.0,1.0,420.0,Balance Sheet
Customer Advances,,,,,,,667.0,690.0,733.0,796.0,Balance Sheet
Security Deposits,,,,,,,850.0,1161.0,1254.0,1586.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1517.0,1851.0,1987.0,2382.0,Balance Sheet
Total Current Liabilities,,,,,,,11965.0,11714.0,11942.0,13697.0,Balance Sheet
Long Term Debt,,,,,,,2379.0,2380.0,2874.0,2575.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,,198.0,Balance Sheet
Total Long Term Debt,,,,,,,2379.0,2380.0,2874.0,2773.0,Balance Sheet
Total Debt,,,,,,,2879.0,2881.0,2875.0,3193.0,Balance Sheet
Deferred Income Tax,,,,,,,113.0,119.0,114.0,122.0,Balance Sheet
Minority Interest,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,924.0,879.0,884.0,673.0,Balance Sheet
Total Liabilities,,,,,,,15382.0,15093.0,15815.0,17266.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2567.0,2608.0,2622.0,2655.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2917.0,3127.0,3333.0,3638.0,Balance Sheet
