,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,51.2,55.53,73.71,71.12,122.33,99.0,,,,,
low,42.75,37.24,39.3,22.51,67.05,62.36,,,,,
change,0.1424,-0.18309999999999998,0.619,0.055099999999999996,0.3473,-0.023100000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,361.0,233.0,139.0,96.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1027.0,910.0,1023.0,1066.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-8.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,2247.0,2227.0,2534.0,2675.0,Balance Sheet
Total Inventory,,,,,,,93.0,101.0,124.0,128.0,Balance Sheet
Prepaid Expenses,,,,,,,91.0,106.0,106.0,87.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,82.0,117.0,154.0,129.0,Balance Sheet
Total Current Assets,,,,,,,2874.0,2784.0,3057.0,3114.0,Balance Sheet
Buildings,,,,,,,94.0,94.0,86.0,86.0,Balance Sheet
Land/Improvements,,,,,,,40.0,40.0,56.0,56.0,Balance Sheet
Machinery/Equipment,,,,,,,2411.0,2496.0,2617.0,2678.0,Balance Sheet
Construction in Progress,,,,,,,33.0,60.0,74.0,80.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,523.0,534.0,531.0,525.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3101.0,3223.0,3364.0,3425.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1404.0,-1476.0,-1537.0,-1593.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1696.0,1748.0,1827.0,1832.0,Balance Sheet
"Goodwill, Gross",,,,,,,1645.0,,,,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-125.0,,,,Balance Sheet
"Goodwill, Net",,,,,,,1521.0,1504.0,1485.0,1494.0,Balance Sheet
Intangibles - Net,,,,,,,670.0,693.0,665.0,638.0,Balance Sheet
Other Long Term Assets,,,,,,,360.0,359.0,371.0,397.0,Balance Sheet
Total Assets,,,,,,,7121.0,7088.0,7405.0,7476.0,Balance Sheet
Accounts Payable,,,,,,,663.0,704.0,800.0,935.0,Balance Sheet
Accrued Expenses,,,,,,,529.0,529.0,523.0,537.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,138.0,134.0,152.0,157.0,Balance Sheet
Customer Advances,,,,,,,314.0,298.0,299.0,250.0,Balance Sheet
Other Current Liabilities,,,,,,,141.0,200.0,125.0,108.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,455.0,498.0,423.0,358.0,Balance Sheet
Total Current Liabilities,,,,,,,1785.0,1866.0,1898.0,1986.0,Balance Sheet
Long Term Debt,,,,,,,1719.0,1623.0,1928.0,1868.0,Balance Sheet
Capital Lease Obligations,,,,,,,157.0,166.0,190.0,199.0,Balance Sheet
Total Long Term Debt,,,,,,,1876.0,1789.0,2118.0,2068.0,Balance Sheet
Total Debt,,,,,,,2014.0,1923.0,2270.0,2224.0,Balance Sheet
Deferred Income Tax,,,,,,,450.0,463.0,471.0,471.0,Balance Sheet
Minority Interest,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
"Other Liabilities, Total",,,,,,,466.0,458.0,433.0,404.0,Balance Sheet
Total Liabilities,,,,,,,4582.0,4580.0,4924.0,4934.0,Balance Sheet
Common Stock,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1034.0,1036.0,1050.0,1055.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2162.0,2127.0,2144.0,2193.0,Balance Sheet
Treasury Stock - Common,,,,,,,-587.0,-601.0,-664.0,-664.0,Balance Sheet
"Other Equity, Total",,,,,,,-79.0,-64.0,-58.0,-51.0,Balance Sheet
Total Equity,,,,,,,2540.0,2508.0,2481.0,2542.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7121.0,7088.0,7405.0,7476.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,76.0,76.0,76.0,76.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,19.0,19.0,20.0,20.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1809.0,1954.0,2302.0,2513.0,Income Statement
"Cost of Revenue, Total",,,,,,,1559.0,1733.0,2028.0,2188.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,45.0,88.0,96.0,90.0,Income Statement
Depreciation,,,,,,,83.0,85.0,87.0,91.0,Income Statement
Amortiz of Intangibles,,,,,,,23.0,26.0,28.0,28.0,Income Statement
Depreciation/Amortization,,,,,,,106.0,111.0,115.0,119.0,Income Statement
Litigation,,,,,,,-2.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,22.0,57.0,38.0,35.0,Income Statement
Unusual Expense (Income),,,,,,,20.0,57.0,38.0,35.0,Income Statement
"Other Operat Expse, Total",,,,,,,-17.0,4.0,-6.0,0.0,Income Statement
Total Operating Expense,,,,,,,1714.0,1993.0,2271.0,2432.0,Income Statement
Total Operating Income,,,,,,,96.0,-39.0,31.0,81.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-14.0,-16.0,-19.0,-27.0,Income Statement
Income Before Tax,,,,,,,92.0,-48.0,18.0,60.0,Income Statement
Income Tax - Total,,,,,,,15.0,-13.0,2.0,11.0,Income Statement
Income After Tax,,,,,,,76.0,-35.0,16.0,49.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,77.0,-35.0,16.0,49.0,Income Statement
Total Net Income,,,,,,,77.0,-35.0,16.0,49.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,77.0,-35.0,16.0,49.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,77.0,-35.0,16.0,49.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,73.0,75.0,74.0,74.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.06,-0.47,0.22,0.66,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.06,-0.47,0.22,0.66,Income Statement
Diluted Weighted Average Shares,,,,,,,74.0,75.0,76.0,75.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.04,-0.47,0.21,0.65,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.04,-0.47,0.21,0.65,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,83.0,85.0,87.0,91.0,Income Statement
Total Special Items,,,,,,,20.0,57.0,38.0,35.0,Income Statement
Normalzd Income Before Tax,,,,,,,112.0,9.0,56.0,95.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,3.0,20.0,4.0,6.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,19.0,7.0,6.0,18.0,Income Statement
Normalized Income After Tax,,,,,,,93.0,2.0,50.0,78.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,93.0,2.0,50.0,77.0,Income Statement
Basic Normalized EPS,,,,,,,1.29,0.03,0.67,1.05,Income Statement
Diluted Normalized EPS,,,,,,,1.26,0.03,0.66,1.03,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,331.0,-35.0,-19.0,31.0,Cash Flow
Depreciation/Depletion,,,,,,,346.0,85.0,172.0,263.0,Cash Flow
Amortization,,,,,,,77.0,26.0,53.0,81.0,Cash Flow
Deferred Taxes,,,,,,,52.0,2.0,6.0,-9.0,Cash Flow
Unusual Items,,,,,,,-36.0,-3.0,-9.0,-22.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-34.0,-7.0,-13.0,-19.0,Cash Flow
Other Non-Cash Items,,,,,,,16.0,6.0,15.0,23.0,Cash Flow
Non-Cash Items,,,,,,,-54.0,-3.0,-7.0,-18.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,69.0,,1.0,2.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,62.0,23.0,35.0,69.0,Cash Flow
Accounts Receivable,,,,,,,198.0,17.0,-270.0,-405.0,Cash Flow
Inventories,,,,,,,10.0,-9.0,-20.0,-36.0,Cash Flow
Other Assets,,,,,,,-36.0,36.0,1.0,34.0,Cash Flow
Payable/Accrued,,,,,,,-104.0,15.0,100.0,294.0,Cash Flow
Changes in Working Capital,,,,,,,41.0,57.0,-205.0,-229.0,Cash Flow
Total Cash from Operations,,,,,,,793.0,132.0,2.0,119.0,Cash Flow
Capital Expenditures,,,,,,,-170.0,-83.0,-190.0,-213.0,Cash Flow
Acquisition of Business,,,,,,,-1245.0,-22.0,-45.0,-72.0,Cash Flow
Sale of Fixed Assets,,,,,,,65.0,5.0,18.0,47.0,Cash Flow
Sale/Maturity of Investment,,,,,,,1.0,0.0,0.0,0.0,Cash Flow
Purchase of Investments,,,,,,,-10.0,-1.0,-3.0,-4.0,Cash Flow
Other Investing Cash Flow,,,,,,,2.0,0.0,0.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-1187.0,-18.0,-30.0,-28.0,Cash Flow
Total Cash from Investing,,,,,,,-1357.0,-101.0,-220.0,-242.0,Cash Flow
Financing Cash Flow Items,,,,,,,-30.0,-21.0,-52.0,-75.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,-14.0,-81.0,-81.0,Cash Flow
Long Term Debt Issued,,,,,,,1503.0,774.0,1955.0,2578.0,Cash Flow
Long Term Debt Reduction,,,,,,,-971.0,-897.0,-1824.0,-2561.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,532.0,-123.0,130.0,17.0,Cash Flow
Total Cash From Financing,,,,,,,502.0,-158.0,-3.0,-139.0,Cash Flow
