,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,20.5,36.05,33.0,31.77,32.34,23.43,,,,,
low,18.45,16.8,20.76,12.63,16.95,9.64,,,,,
change,-0.0179,0.4705,-0.028999999999999998,-0.13670000000000002,-0.1362,-0.3615,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,55.0,51.0,40.0,38.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,53.0,55.0,58.0,57.0,Balance Sheet
Other Receivables,,,,,,,5.0,5.0,8.0,8.0,Balance Sheet
"Total Receivables, Net",,,,,,,58.0,60.0,66.0,65.0,Balance Sheet
Invent. - Finished Goods,,,,,,,31.0,30.0,28.0,26.0,Balance Sheet
Invent. - Work In Progress,,,,,,,10.0,11.0,12.0,12.0,Balance Sheet
Invent. - Raw Materials,,,,,,,36.0,35.0,35.0,35.0,Balance Sheet
Total Inventory,,,,,,,77.0,76.0,74.0,73.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,13.0,15.0,17.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,43.0,44.0,45.0,45.0,Balance Sheet
Total Current Assets,,,,,,,248.0,245.0,240.0,238.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,58.0,58.0,56.0,55.0,Balance Sheet
Accumulated Depreciation,,,,,,,-12.0,-13.0,-14.0,-14.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,83.0,82.0,79.0,78.0,Balance Sheet
"Goodwill, Net",,,,,,,250.0,248.0,241.0,235.0,Balance Sheet
Intangibles - Gross,,,,,,,267.0,265.0,258.0,242.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-65.0,-69.0,-71.0,-63.0,Balance Sheet
Intangibles - Net,,,,,,,201.0,196.0,187.0,179.0,Balance Sheet
Other Long Term Assets,,,,,,,8.0,8.0,7.0,7.0,Balance Sheet
Total Assets,,,,,,,793.0,782.0,765.0,743.0,Balance Sheet
Accounts Payable,,,,,,,10.0,9.0,11.0,11.0,Balance Sheet
