,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,63.35,67.06,71.02,87.54,145.96,191.18,,,,,
low,59.05,44.29,50.0,40.61,76.39,112.14,,,,,
change,-0.0076,-0.1311,0.3309,0.2189,0.6956,0.2912,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,135.0,107.0,106.0,89.0,Balance Sheet
Short Term Investments,,,,,,,179.0,163.0,159.0,173.0,Balance Sheet
Cash and Short Term Invs,,,,,,,314.0,269.0,265.0,262.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,195.0,240.0,238.0,258.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,196.0,241.0,239.0,257.0,Balance Sheet
Other Receivables,,,,,,,18.0,15.0,13.0,14.0,Balance Sheet
"Total Receivables, Net",,,,,,,214.0,256.0,252.0,271.0,Balance Sheet
Total Inventory,,,,,,,1.0,1.0,2.0,2.0,Balance Sheet
Prepaid Expenses,,,,,,,30.0,29.0,28.0,33.0,Balance Sheet
Restricted Cash - Current,,,,,,,6.0,6.0,7.0,7.0,Balance Sheet
Other Current Assets,,,,,,,12.0,11.0,6.0,5.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,18.0,17.0,13.0,12.0,Balance Sheet
Total Current Assets,,,,,,,578.0,573.0,561.0,581.0,Balance Sheet
Buildings,,,,,,,47.0,47.0,45.0,44.0,Balance Sheet
Land/Improvements,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Machinery/Equipment,,,,,,,219.0,231.0,230.0,233.0,Balance Sheet
Construction in Progress,,,,,,,10.0,6.0,9.0,11.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,102.0,100.0,91.0,85.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,379.0,384.0,376.0,374.0,Balance Sheet
Accumulated Depreciation,,,,,,,-216.0,-223.0,-225.0,-232.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,163.0,161.0,151.0,142.0,Balance Sheet
"Goodwill, Net",,,,,,,404.0,405.0,407.0,406.0,Balance Sheet
Intangibles - Gross,,,,,,,131.0,126.0,127.0,127.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-50.0,-50.0,-54.0,-58.0,Balance Sheet
Intangibles - Net,,,,,,,81.0,77.0,73.0,69.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,3.0,3.0,3.0,,Balance Sheet
LT Investments - Other,,,,,,,,,,35.0,Balance Sheet
Long Term Investments,,,,,,,3.0,3.0,3.0,35.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,,,1.0,Balance Sheet
Deferred Charges,,,,,,,,,,10.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,21.0,22.0,41.0,55.0,Balance Sheet
Restricted Cash - LT,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,30.0,32.0,53.0,19.0,Balance Sheet
Total Assets,,,,,,,1283.0,1275.0,1291.0,1319.0,Balance Sheet
Accounts Payable,,,,,,,7.0,5.0,4.0,3.0,Balance Sheet
Accrued Expenses,,,,,,,185.0,119.0,144.0,161.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,260.0,35.0,35.0,35.0,Balance Sheet
Customer Advances,,,,,,,20.0,23.0,22.0,19.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,1.0,21.0,23.0,Balance Sheet
Other Current Liabilities,,,,,,,23.0,39.0,39.0,45.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,44.0,63.0,82.0,87.0,Balance Sheet
Total Current Liabilities,,,,,,,496.0,222.0,266.0,287.0,Balance Sheet
Long Term Debt,,,,,,,0.0,260.0,250.0,235.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,260.0,250.0,235.0,Balance Sheet
Total Debt,,,,,,,260.0,295.0,285.0,270.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,10.0,11.0,11.0,15.0,Balance Sheet
Other LT Liabilities,,,,,,,83.0,80.0,77.0,77.0,Balance Sheet
"Other Liabilities, Total",,,,,,,93.0,91.0,88.0,91.0,Balance Sheet
Total Liabilities,,,,,,,590.0,574.0,605.0,614.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,396.0,407.0,420.0,432.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,756.0,792.0,828.0,867.0,Balance Sheet
Treasury Stock - Common,,,,,,,-369.0,-401.0,-429.0,-441.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-95.0,-102.0,-125.0,-136.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
Other Comprehensive Income,,,,,,,8.0,6.0,-6.0,-16.0,Balance Sheet
"Other Equity, Total",,,,,,,-89.0,-98.0,-133.0,-154.0,Balance Sheet
Total Equity,,,,,,,693.0,700.0,686.0,705.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1283.0,1275.0,1291.0,1319.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33.0,33.0,33.0,33.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,6.0,6.0,7.0,7.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,295489.0,329208.0,346782.0,361351.0,Income Statement
"Cost of Revenue, Total",,,,,,,183669.0,207516.0,221207.0,230462.0,Income Statement
