,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,44.05,91.49,116.98,186.59,185.44,127.74,,,,,
low,39.6,37.56,55.0,81.01,110.22,79.92,,,,,
change,-0.0471,0.42700000000000005,0.8976999999999999,0.6277,-0.3276,-0.042800000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,57847.0,49536.0,42626.0,67232.0,Balance Sheet
Short Term Investments,,,,,,,64600.0,78389.0,75425.0,72018.0,Balance Sheet
Cash and Short Term Invs,,,,,,,122447.0,127925.0,118051.0,139250.0,Balance Sheet
"Total Receivables, Net",,,,,,,12595.0,16154.0,16175.0,14884.0,Balance Sheet
Prepaid Expenses,,,,,,,18699.0,21255.0,22033.0,22660.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,4854.0,4240.0,124.0,0.0,Balance Sheet
Total Current Assets,,,,,,,158595.0,169574.0,156383.0,176794.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,72189.0,71152.0,57498.0,56172.0,Balance Sheet
"Goodwill, Net",,,,,,,56147.0,56147.0,56147.0,56060.0,Balance Sheet
Intangibles - Gross,,,,,,,143398.0,146752.0,150002.0,148487.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-90475.0,-96917.0,-103098.0,-106675.0,Balance Sheet
Intangibles - Net,,,,,,,52923.0,49835.0,46904.0,41812.0,Balance Sheet
Long Term Investments,,,,,,,61076.0,45851.0,49909.0,45200.0,Balance Sheet
Other Long Term Assets,,,,,,,7087.0,7475.0,8587.0,8844.0,Balance Sheet
Total Assets,,,,,,,408017.0,400034.0,375428.0,384882.0,Balance Sheet
Accounts Payable,,,,,,,1704.0,4809.0,1338.0,1508.0,Balance Sheet
Accrued Expenses,,,,,,,45223.0,41613.0,46015.0,49459.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,2512.0,3692.0,3075.0,,Balance Sheet
Income Taxes Payable,,,,,,,136.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,3067.0,3906.0,4291.0,6798.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,5715.0,7598.0,7366.0,6798.0,Balance Sheet
Total Current Liabilities,,,,,,,52642.0,54020.0,54719.0,57765.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,1678.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,56316.0,57271.0,55718.0,55245.0,Balance Sheet
Total Liabilities,,,,,,,110636.0,111291.0,110437.0,113010.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,171930.0,178924.0,185542.0,197199.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,151397.0,137110.0,107140.0,102978.0,Balance Sheet
Treasury Stock - Common,,,,,,,-25756.0,-25756.0,-25756.0,-25756.0,Balance Sheet
"Other Equity, Total",,,,,,,-194.0,-1539.0,-1939.0,-2553.0,Balance Sheet
Total Equity,,,,,,,297381.0,288743.0,264991.0,271872.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,408017.0,400034.0,375428.0,384882.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,19417.0,20023.0,20173.0,20387.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,15408.0,14836.0,14826.0,14746.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,34825.0,34859.0,34999.0,35133.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,419.0,419.0,419.0,419.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,95600.0,105296.0,117450.0,125079.0,Income Statement
"Cost of Revenue, Total",,,,,,,39097.0,43347.0,47430.0,50707.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,33415.0,39629.0,59731.0,39280.0,Income Statement
Labor & Related Expense,,,,,,,2838.0,4254.0,5211.0,5711.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,36253.0,43883.0,64942.0,44991.0,Income Statement
Research & Development,,,,,,,19591.0,24320.0,26687.0,28959.0,Income Statement
Depreciation/Amortization,,,,,,,8001.0,8415.0,8321.0,8241.0,Income Statement
Total Operating Expense,,,,,,,102942.0,119965.0,147380.0,132898.0,Income Statement
Total Operating Income,,,,,,,-7342.0,-14669.0,-29930.0,-7819.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,328.0,107.0,151.0,374.0,Income Statement
Gain(Loss)on Sale of Assets,,,,,,,188000.0,,,,Income Statement
"Other, Net",,,,,,,-175594.0,-10.0,45.0,4221.0,Income Statement
Income Before Tax,,,,,,,5392.0,-14572.0,-29734.0,-3224.0,Income Statement
Income Tax - Total,,,,,,,6723.0,-285.0,236.0,938.0,Income Statement
Income After Tax,,,,,,,-1331.0,-14287.0,-29970.0,-4162.0,Income Statement
Net Inc Before Extra Items,,,,,,,-1331.0,-14287.0,-29970.0,-4162.0,Income Statement
Total Net Income,,,,,,,-1331.0,-14287.0,-29970.0,-4162.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-1331.0,-14287.0,-29970.0,-4162.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-1331.0,-14287.0,-29970.0,-4162.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,34737.0,34836.0,34927.0,35043.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.04,-0.41,-0.86,-0.12,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.04,-0.41,-0.86,-0.12,Income Statement
Diluted Weighted Average Shares,,,,,,,34737.0,34836.0,34927.0,35043.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.04,-0.41,-0.86,-0.12,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.04,-0.41,-0.86,-0.12,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1201.0,1115.0,1121.0,1241.0,Income Statement
Total Special Items,,,,,,,-188000.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,-182608.0,-14572.0,-29734.0,-3224.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-65800.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-59077.0,-285.0,236.0,938.0,Income Statement
Normalized Income After Tax,,,,,,,-123531.0,-14287.0,-29970.0,-4162.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-123531.0,-14287.0,-29970.0,-4162.0,Income Statement
Basic Normalized EPS,,,,,,,-3.56,-0.41,-0.86,-0.12,Income Statement
Diluted Normalized EPS,,,,,,,-3.56,-0.41,-0.86,-0.12,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,1028.0,-14287.0,-44257.0,-48419.0,Cash Flow
Depreciation/Depletion,,,,,,,29032.0,7878.0,15637.0,23295.0,Cash Flow
Deferred Taxes,,,,,,,250.0,-342.0,-1550.0,-1392.0,Cash Flow
Unusual Items,,,,,,,-380.0,,19792.0,15636.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-12767.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,20602.0,9269.0,20293.0,32303.0,Cash Flow
Non-Cash Items,,,,,,,7455.0,9269.0,40085.0,47939.0,Cash Flow
Accounts Receivable,,,,,,,-2103.0,-3431.0,-2924.0,-2579.0,Cash Flow
Prepaid Expenses,,,,,,,-2168.0,-1942.0,-2652.0,-3159.0,Cash Flow
Other Assets,,,,,,,-1259.0,-573.0,-1308.0,-1629.0,Cash Flow
Accounts Payable,,,,,,,497.0,2987.0,17.0,231.0,Cash Flow
Accrued Expenses,,,,,,,10759.0,-3925.0,-1346.0,1421.0,Cash Flow
Changes in Working Capital,,,,,,,-2374.0,-4762.0,-6634.0,-2139.0,Cash Flow
Total Cash from Operations,,,,,,,35391.0,-2244.0,3281.0,19284.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-8103.0,-1830.0,-5099.0,-5943.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-24615.0,-3484.0,-7193.0,-10468.0,Cash Flow
Capital Expenditures,,,,,,,-32718.0,-5314.0,-12292.0,-16411.0,Cash Flow
Sale of Business,,,,,,,402.0,,,5124.0,Cash Flow
Sale/Maturity of Investment,,,,,,,163072.0,23343.0,43498.0,76598.0,Cash Flow
Purchase of Investments,,,,,,,-241215.0,-23309.0,-44900.0,-70394.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-77741.0,34.0,-1402.0,11328.0,Cash Flow
Total Cash from Investing,,,,,,,-110459.0,-5280.0,-13694.0,-5083.0,Cash Flow
Financing Cash Flow Items,,,,,,,-9962.0,-1073.0,-5597.0,-7581.0,Cash Flow
"Common Stock, Net",,,,,,,0.0,,,,Cash Flow
Options Exercised,,,,,,,2614.0,100.0,603.0,2579.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,2614.0,100.0,603.0,2579.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,,,Cash Flow
Total Cash From Financing,,,,,,,-7348.0,-973.0,-4994.0,-5002.0,Cash Flow
Net Change in Cash,,,,,,,-82416.0,-8497.0,-15407.0,9199.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,140699.0,58283.0,58283.0,58283.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,58283.0,49786.0,42876.0,67482.0,Cash Flow
"Depreciation, Supplemental",,,,,,,29032.0,7878.0,15637.0,23295.0,Cash Flow
Free Cash Flow,,,,,,,2673.0,-7558.0,-9011.0,2873.0,
FCF Growth,,,,,,,,-3.827534605312383,0.19224662609155851,-1.3188325380091,
