,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,81.48,104.35,117.58,124.16,134.22,117.29,,,,,
low,72.73,73.76,81.8,56.3,103.62,69.24,,,,,
change,0.1001,0.028900000000000002,0.4232,0.0543,-0.0674,0.0301,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,4922.0,4016.0,3904.0,3906.0,Balance Sheet
"Total Receivables, Net",,,,,,,119.0,164.0,168.0,168.0,Balance Sheet
Total Inventory,,,,,,,2262.0,2674.0,2717.0,2494.0,Balance Sheet
Prepaid Expenses,,,,,,,158.0,183.0,186.0,192.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,11.0,11.0,11.0,,Balance Sheet
Total Current Assets,,,,,,,7473.0,7048.0,6985.0,6761.0,Balance Sheet
Buildings,,,,,,,1333.0,1354.0,1367.0,,Balance Sheet
Land/Improvements,,,,,,,1240.0,1482.0,1486.0,,Balance Sheet
Construction in Progress,,,,,,,574.0,255.0,158.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,6453.0,6605.0,6785.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,9600.0,9696.0,9797.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-3675.0,-3750.0,-3841.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,5926.0,5946.0,5956.0,6111.0,Balance Sheet
Other Long Term Assets,,,,,,,193.0,192.0,191.0,228.0,Balance Sheet
Total Assets,,,,,,,13640.0,13234.0,13180.0,13100.0,Balance Sheet
Accounts Payable,,,,,,,2372.0,2175.0,2086.0,1928.0,Balance Sheet
Accrued Expenses,,,,,,,1832.0,1491.0,1559.0,1525.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,10.0,89.0,0.0,11.0,Balance Sheet
Total Current Liabilities,,,,,,,4215.0,3756.0,3645.0,3464.0,Balance Sheet
Total Long Term Debt,,,,,,,2452.0,2453.0,2454.0,2455.0,Balance Sheet
Total Debt,,,,,,,2452.0,2453.0,2454.0,2455.0,Balance Sheet
Deferred Income Tax,,,,,,,138.0,167.0,197.0,223.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2775.0,2803.0,2757.0,2810.0,Balance Sheet
Total Liabilities,,,,,,,9580.0,9180.0,9053.0,8953.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,3.0,,Balance Sheet
