,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,73.95,80.8,63.75,66.24,88.62,75.65,,,,,
low,66.3,47.07,45.26,27.28,61.07,49.38,,,,,
change,-0.0517,-0.2576,0.1423,0.0659,0.1595,-0.2168,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,300.0,288.0,235.0,224.0,Balance Sheet
Short Term Investments,,,,,,,5.0,5.0,2.0,2.0,Balance Sheet
Cash and Short Term Invs,,,,,,,304.0,293.0,237.0,226.0,Balance Sheet
"Total Receivables, Net",,,,,,,368.0,397.0,430.0,431.0,Balance Sheet
Invent. - Finished Goods,,,,,,,99.0,111.0,106.0,104.0,Balance Sheet
Invent. - Work In Progress,,,,,,,11.0,14.0,14.0,15.0,Balance Sheet
Invent. - Raw Materials,,,,,,,137.0,157.0,168.0,173.0,Balance Sheet
Inventories - Other,,,,,,,51.0,52.0,52.0,53.0,Balance Sheet
Total Inventory,,,,,,,298.0,334.0,340.0,345.0,Balance Sheet
Prepaid Expenses,,,,,,,41.0,66.0,61.0,72.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,17.0,,,,Balance Sheet
Total Current Assets,,,,,,,1029.0,1090.0,1068.0,1074.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2296.0,2309.0,2289.0,2252.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1247.0,-1263.0,-1236.0,-1213.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1049.0,1046.0,1053.0,1038.0,Balance Sheet
"Goodwill, Net",,,,,,,908.0,906.0,913.0,912.0,Balance Sheet
Intangibles - Gross,,,,,,,322.0,322.0,324.0,323.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-70.0,-74.0,-76.0,-79.0,Balance Sheet
Intangibles - Net,,,,,,,252.0,248.0,248.0,244.0,Balance Sheet
Other Long Term Assets,,,,,,,115.0,113.0,99.0,98.0,Balance Sheet
Total Assets,,,,,,,3374.0,3426.0,3403.0,3387.0,Balance Sheet
Accounts Payable,,,,,,,196.0,219.0,219.0,210.0,Balance Sheet
Accrued Expenses,,,,,,,58.0,,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,80.0,110.0,110.0,119.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,85.0,126.0,136.0,164.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,85.0,126.0,136.0,164.0,Balance Sheet
Total Current Liabilities,,,,,,,420.0,455.0,466.0,494.0,Balance Sheet
Total Long Term Debt,,,,,,,936.0,937.0,939.0,945.0,Balance Sheet
Total Debt,,,,,,,1017.0,1048.0,1050.0,1064.0,Balance Sheet
Deferred Income Tax,,,,,,,188.0,189.0,191.0,195.0,Balance Sheet
Minority Interest,,,,,,,40.0,41.0,34.0,34.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,114.0,111.0,107.0,102.0,Balance Sheet
Other LT Liabilities,,,,,,,136.0,130.0,123.0,117.0,Balance Sheet
"Other Liabilities, Total",,,,,,,251.0,242.0,230.0,219.0,Balance Sheet
Total Liabilities,,,,,,,1835.0,1864.0,1860.0,1885.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Additional Paid-In Capital,,,,,,,474.0,475.0,478.0,483.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2169.0,2211.0,2255.0,2266.0,Balance Sheet
Treasury Stock - Common,,,,,,,-775.0,-792.0,-816.0,-831.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-270.0,-278.0,-327.0,-378.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-70.0,-68.0,-66.0,-65.0,Balance Sheet
Other Comprehensive Income,,,,,,,6.0,9.0,15.0,22.0,Balance Sheet
"Other Equity, Total",,,,,,,-334.0,-338.0,-379.0,-421.0,Balance Sheet
Total Equity,,,,,,,1539.0,1562.0,1543.0,1502.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3374.0,3426.0,3403.0,3387.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33.0,33.0,33.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Income Statement
Total Revenue,,,,,,,477.0,519.0,557.0,542.0,Income Statement
"Cost of Revenue, Total",,,,,,,371.0,397.0,430.0,424.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,46.0,49.0,49.0,46.0,Income Statement
Research & Development,,,,,,,5.0,5.0,5.0,5.0,Income Statement
Restructuring Charge,,,,,,,0.0,,,0.0,Income Statement
Litigation,,,,,,,0.0,,2.0,31.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,2.0,2.0,4.0,8.0,Income Statement
Unusual Expense (Income),,,,,,,2.0,2.0,6.0,39.0,Income Statement
Total Operating Expense,,,,,,,424.0,453.0,489.0,513.0,Income Statement
Total Operating Income,,,,,,,53.0,66.0,68.0,29.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-9.0,-10.0,-10.0,-11.0,Income Statement
"Other, Net",,,,,,,7.0,0.0,-1.0,0.0,Income Statement
Income Before Tax,,,,,,,50.0,56.0,56.0,17.0,Income Statement
Income Tax - Total,,,,,,,9.0,11.0,11.0,3.0,Income Statement
Income After Tax,,,,,,,41.0,45.0,45.0,14.0,Income Statement
Minority Interest,,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
Equity In Affiliates,,,,,,,1.0,0.0,1.0,1.0,Income Statement
Net Inc Before Extra Items,,,,,,,41.0,44.0,45.0,13.0,Income Statement
Total Net Income,,,,,,,41.0,44.0,45.0,13.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,41.0,44.0,45.0,13.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,41.0,44.0,45.0,13.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,33.0,33.0,33.0,33.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.24,1.33,1.37,0.41,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.24,1.33,1.37,0.41,Income Statement
Diluted Weighted Average Shares,,,,,,,34.0,33.0,33.0,33.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.23,1.33,1.36,0.41,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.23,1.33,1.36,0.41,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.05,0.05,0.05,0.05,Income Statement
Gross Divid - Common Stock,,,,,,,2.0,2.0,2.0,2.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,24.0,24.0,24.0,23.0,Income Statement
Total Special Items,,,,,,,2.0,2.0,6.0,39.0,Income Statement
Normalzd Income Before Tax,,,,,,,52.0,58.0,62.0,56.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,-11.0,-11.0,-3.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,9.0,0.0,0.0,0.0,Income Statement
Normalized Income After Tax,,,,,,,43.0,58.0,62.0,56.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,43.0,57.0,62.0,55.0,Income Statement
Basic Normalized EPS,,,,,,,1.29,1.72,1.89,1.7,Income Statement
Diluted Normalized EPS,,,,,,,1.28,1.71,1.88,1.7,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Cash Flow
Net Income,,,,,,,168500.0,44900.0,90400.0,105000.0,Cash Flow
Depreciation/Depletion,,,,,,,94600.0,24200.0,47900.0,71200.0,Cash Flow
Unusual Items,,,,,,,700.0,,,6900.0,Cash Flow
Other Non-Cash Items,,,,,,,22600.0,9000.0,18200.0,26300.0,Cash Flow
Non-Cash Items,,,,,,,23300.0,9000.0,18200.0,33200.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,42500.0,8900.0,24400.0,28900.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,42100.0,14600.0,29700.0,35100.0,Cash Flow
