,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,89.09,119.84,137.0,173.9,283.91,369.8,,,,,
low,84.18,73.69,101.36,117.06,161.78,231.87,,,,,
change,-0.0039000000000000003,0.3701,0.145,0.2813,0.6342,0.331,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,3819.0,2459.0,2623.0,2617.0,Balance Sheet
Short Term Investments,,,,,,,90.0,109.0,114.0,125.0,Balance Sheet
Cash and Short Term Invs,,,,,,,3909.0,2568.0,2737.0,2742.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,6695.0,6345.0,6384.0,6733.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-23.0,-22.0,-19.0,-18.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,6673.0,6323.0,6365.0,6715.0,Balance Sheet
Other Receivables,,,,,,,1454.0,1483.0,1308.0,1610.0,Balance Sheet
"Total Receivables, Net",,,,,,,8127.0,7806.0,7672.0,8325.0,Balance Sheet
Total Inventory,,,,,,,3886.0,3893.0,3899.0,3831.0,Balance Sheet
Prepaid Expenses,,,,,,,2531.0,2698.0,2807.0,2742.0,Balance Sheet
Total Current Assets,,,,,,,18452.0,16965.0,17115.0,17640.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,18962.0,19241.0,19248.0,19385.0,Balance Sheet
Accumulated Depreciation,,,,,,,-9977.0,-10138.0,-10120.0,-10074.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,8985.0,9103.0,9128.0,9311.0,Balance Sheet
"Goodwill, Net",,,,,,,3892.0,3892.0,3892.0,3892.0,Balance Sheet
Intangibles - Net,,,,,,,7692.0,7482.0,7498.0,7124.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,772.0,769.0,735.0,765.0,Balance Sheet
LT Investments - Other,,,,,,,2441.0,1958.0,1852.0,1810.0,Balance Sheet
Long Term Investments,,,,,,,3213.0,2727.0,2587.0,2575.0,Balance Sheet
Other Long Term Assets,,,,,,,4083.0,4285.0,4472.0,4536.0,Balance Sheet
Total Assets,,,,,,,48806.0,46919.0,47064.0,47462.0,Balance Sheet
Accounts Payable,,,,,,,1671.0,1433.0,1659.0,1683.0,Balance Sheet
Accrued Expenses,,,,,,,958.0,693.0,836.0,984.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1538.0,1356.0,2122.0,1745.0,Balance Sheet
Dividends Payable,,,,,,,886.0,0.0,882.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,127.0,598.0,127.0,686.0,Balance Sheet
Other Payables,,,,,,,6846.0,6769.0,7991.0,8568.0,Balance Sheet
Other Current Liabilities,,,,,,,3028.0,2537.0,2004.0,1987.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,10886.0,9904.0,11004.0,11241.0,Balance Sheet
Total Current Liabilities,,,,,,,15053.0,13386.0,15621.0,15653.0,Balance Sheet
Total Long Term Debt,,,,,,,15346.0,15153.0,14692.0,14144.0,Balance Sheet
Total Debt,,,,,,,16885.0,16509.0,16814.0,15888.0,Balance Sheet
Deferred Income Tax,,,,,,,1734.0,1286.0,863.0,172.0,Balance Sheet
Minority Interest,,,,,,,176.0,131.0,115.0,96.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1954.0,1940.0,1889.0,1833.0,Balance Sheet
Other LT Liabilities,,,,,,,5564.0,5692.0,5341.0,5495.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7518.0,7632.0,7229.0,7327.0,Balance Sheet
Total Liabilities,,,,,,,39827.0,37589.0,38519.0,37391.0,Balance Sheet
Common Stock,,,,,,,596.0,594.0,594.0,594.0,Balance Sheet
Additional Paid-In Capital,,,,,,,6833.0,6656.0,6746.0,6829.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,8959.0,9369.0,8556.0,10007.0,Balance Sheet
Treasury Stock - Common,,,,,,,-53.0,-51.0,-51.0,-51.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,4.0,-18.0,-28.0,-39.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-1550.0,-1575.0,-1844.0,-2009.0,Balance Sheet
Other Equity,,,,,,,-3013.0,-3013.0,-3013.0,-3013.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-2584.0,-2532.0,-2443.0,-2338.0,Balance Sheet
Other Comprehensive Income,,,,,,,-213.0,-100.0,28.0,91.0,Balance Sheet
"Other Equity, Total",,,,,,,-7360.0,-7220.0,-7273.0,-7270.0,Balance Sheet
Total Equity,,,,,,,8979.0,9331.0,8545.0,10070.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,48806.0,46919.0,47064.0,47462.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,954.0,950.0,950.0,950.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,8000.0,7810.0,6488.0,6942.0,Income Statement
"Cost of Revenue, Total",,,,,,,2050.0,2072.0,1431.0,1579.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1592.0,1558.0,1625.0,1614.0,Income Statement
Research & Development,,,,,,,1959.0,1610.0,1782.0,1803.0,Income Statement
Purchased R&D Written-Off,,,,,,,377.0,166.0,440.0,62.0,Income Statement
Restructuring Charge,,,,,,,2.0,0.0,,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,103.0,0.0,0.0,207.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,0.0,Income Statement
Unusual Expense (Income),,,,,,,481.0,166.0,440.0,269.0,Income Statement
Total Operating Expense,,,,,,,6083.0,5406.0,5278.0,5265.0,Income Statement
Total Operating Income,,,,,,,1917.0,2404.0,1210.0,1677.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-81.0,-85.0,-81.0,-82.0,Income Statement
"Inter Income, Non-Operating",,,,,,,7.0,7.0,10.0,20.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-93.0,-425.0,-119.0,-123.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-86.0,-418.0,-109.0,-103.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,90.0,153.0,71.0,74.0,Income Statement
"Other, Net",,,,,,,90.0,153.0,71.0,74.0,Income Statement
Income Before Tax,,,,,,,1840.0,2054.0,1091.0,1566.0,Income Statement
Income Tax - Total,,,,,,,114.0,151.0,138.0,114.0,Income Statement
Income After Tax,,,,,,,1726.0,1903.0,953.0,1452.0,Income Statement
Net Inc Before Extra Items,,,,,,,1726.0,1903.0,953.0,1452.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,1726.0,1903.0,953.0,1452.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1726.0,1903.0,953.0,1452.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1726.0,1903.0,953.0,1452.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,905.0,904.0,900.0,901.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.91,2.11,1.06,1.61,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.91,2.11,1.06,1.61,Income Statement
Diluted Weighted Average Shares,,,,,,,912.0,906.0,903.0,904.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.89,2.1,1.05,1.61,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.89,2.1,1.05,1.61,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.85,0.98,0.98,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,1659.0,,1766.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,81.0,85.0,81.0,82.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,446.0,436.0,349.0,363.0,Income Statement
Total Special Items,,,,,,,481.0,166.0,440.0,269.0,Income Statement
Normalzd Income Before Tax,,,,,,,2321.0,2219.0,1531.0,1834.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,6.0,0.0,0.0,15.0,Income Statement
