,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,14.59,27.19,23.32,20.9,20.23,10.04,,,,,
low,11.85,10.58,12.83,8.56,8.89,4.0,,,,,
change,-0.14980000000000002,0.266,-0.0062,0.073,-0.3749,-0.4536,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,230.0,261.0,248.0,188.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,65.0,104.0,59.0,55.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-2.0,-1.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,96.0,136.0,90.0,84.0,Balance Sheet
Prepaid Expenses,,,,,,,18.0,14.0,19.0,18.0,Balance Sheet
Total Current Assets,,,,,,,343.0,410.0,357.0,290.0,Balance Sheet
Buildings,,,,,,,63.0,63.0,62.0,62.0,Balance Sheet
Machinery/Equipment,,,,,,,20.0,20.0,21.0,21.0,Balance Sheet
Construction in Progress,,,,,,,0.0,1.0,2.0,3.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,124.0,124.0,121.0,119.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,207.0,208.0,205.0,204.0,Balance Sheet
Accumulated Depreciation,,,,,,,-32.0,-36.0,-40.0,-44.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,174.0,172.0,165.0,160.0,Balance Sheet
"Goodwill, Net",,,,,,,5.0,5.0,4.0,4.0,Balance Sheet
Intangibles - Net,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,28.0,27.0,24.0,21.0,Balance Sheet
Other Long Term Assets,,,,,,,6.0,6.0,5.0,4.0,Balance Sheet
Total Assets,,,,,,,556.0,620.0,555.0,480.0,Balance Sheet
Accounts Payable,,,,,,,11.0,9.0,11.0,7.0,Balance Sheet
Accrued Expenses,,,,,,,46.0,45.0,42.0,43.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,151.0,224.0,198.0,167.0,Balance Sheet
Other Current Liabilities,,,,,,,12.0,13.0,18.0,14.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,164.0,236.0,216.0,181.0,Balance Sheet
Total Current Liabilities,,,,,,,221.0,291.0,269.0,231.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,120.0,118.0,113.0,110.0,Balance Sheet
Total Liabilities,,,,,,,341.0,408.0,383.0,341.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,813.0,834.0,855.0,872.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-587.0,-611.0,-636.0,-656.0,Balance Sheet
Treasury Stock - Common,,,,,,,-12.0,-12.0,-42.0,-71.0,Balance Sheet
"Other Equity, Total",,,,,,,1.0,0.0,-4.0,-6.0,Balance Sheet
Total Equity,,,,,,,215.0,212.0,173.0,139.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,556.0,620.0,555.0,480.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,130.0,131.0,128.0,124.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,7.0,7.0,11.0,17.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,99529.0,100932.0,98802.0,100869.0,Income Statement
"Cost of Revenue, Total",,,,,,,25255.0,24575.0,24728.0,27082.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,68496.0,68157.0,70090.0,63950.0,Income Statement
Labor & Related Expense,,,,,,,12146.0,12154.0,12184.0,10539.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,80642.0,80311.0,82274.0,74489.0,Income Statement
Research & Development,,,,,,,17986.0,18007.0,17302.0,18819.0,Income Statement
Total Operating Expense,,,,,,,123883.0,122893.0,124304.0,120390.0,Income Statement
Total Operating Income,,,,,,,-24354.0,-21961.0,-25502.0,-19521.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-113.0,-141.0,-143.0,-129.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,5.0,7.0,25.0,185.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-191.0,-483.0,129.0,138.0,Income Statement
"Other, Net",,,,,,,-191.0,-483.0,129.0,138.0,Income Statement
Income Before Tax,,,,,,,-24653.0,-22578.0,-25491.0,-19327.0,Income Statement
Income Tax - Total,,,,,,,273.0,532.0,348.0,664.0,Income Statement
Income After Tax,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Net Inc Before Extra Items,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Total Net Income,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,128570.0,130356.0,131144.0,124234.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.19,-0.18,-0.2,-0.16,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.19,-0.18,-0.2,-0.16,Income Statement
Diluted Weighted Average Shares,,,,,,,128570.0,130356.0,131144.0,124234.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.19,-0.18,-0.2,-0.16,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.19,-0.18,-0.2,-0.16,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,113.0,141.0,143.0,129.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,4400.0,4200.0,4400.0,4315.0,Income Statement
Normalzd Income Before Tax,,,,,,,-24653.0,-22578.0,-25491.0,-19327.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,273.0,532.0,348.0,664.0,Income Statement
Normalized Income After Tax,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-24926.0,-23110.0,-25839.0,-19991.0,Income Statement
Basic Normalized EPS,,,,,,,-0.19,-0.18,-0.2,-0.16,Income Statement
Diluted Normalized EPS,,,,,,,-0.19,-0.18,-0.2,-0.16,Income Statement
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Cash Flow
Net Income,,,,,,,-70149.0,-93259.0,-25839.0,-45830.0,Cash Flow
Depreciation/Depletion,,,,,,,12490.0,16783.0,4387.0,8702.0,Cash Flow
Non-Cash Items,,,,,,,62721.0,84611.0,20108.0,40181.0,Cash Flow
Accounts Receivable,,,,,,,25663.0,-15219.0,47063.0,53391.0,Cash Flow
Prepaid Expenses,,,,,,,965.0,4238.0,-5685.0,-4716.0,Cash Flow
Other Assets,,,,,,,43.0,-231.0,678.0,956.0,Cash Flow
Accrued Expenses,,,,,,,-4041.0,-6644.0,-3151.0,-5991.0,Cash Flow
Payable/Accrued,,,,,,,3841.0,-494.0,4987.0,242.0,Cash Flow
Changes in Working Capital,,,,,,,-12337.0,13714.0,19205.0,-10358.0,Cash Flow
Total Cash from Operations,,,,,,,-7275.0,21849.0,17861.0,-7305.0,Cash Flow
Total Cash from Investing,,,,,,,-12333.0,-13418.0,-1644.0,-3875.0,Cash Flow
Financing Cash Flow Items,,,,,,,-263.0,-263.0,-68.0,-283.0,Cash Flow
"Common Stock, Net",,,,,,,,,-27142.0,-58722.0,Cash Flow
Options Exercised,,,,,,,19928.0,24880.0,917.0,2437.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,19928.0,24880.0,-26225.0,-56285.0,Cash Flow
Total Cash From Financing,,,,,,,19665.0,24617.0,-26293.0,-56568.0,Cash Flow
Foreign Exchange Effects,,,,,,,-942.0,-2249.0,-3365.0,-5556.0,Cash Flow
Net Change in Cash,,,,,,,-885.0,30799.0,-13441.0,-73304.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,230411.0,230411.0,261210.0,261210.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,229526.0,261210.0,247769.0,187906.0,Cash Flow
"Depreciation, Supplemental",,,,,,,12490.0,16783.0,4387.0,8702.0,Cash Flow
Free Cash Flow,,,,,,,,,,,
FCF Growth,,,,,,,,,,,
