,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,89.86,103.59,124.79,147.83,191.95,180.01,,,,,
low,83.59,76.62,80.46,79.08,142.25,133.48,,,,,
change,0.022400000000000003,-0.0382,0.4143,0.23,0.184,-0.0461,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1790.0,1738.0,1525.0,1471.0,Balance Sheet
"Total Receivables, Net",,,,,,,1637.0,1608.0,1743.0,1800.0,Balance Sheet
Invent. - Finished Goods,,,,,,,212.0,234.0,277.0,384.0,Balance Sheet
Invent. - Work In Progress,,,,,,,680.0,756.0,819.0,905.0,Balance Sheet
Invent. - Raw Materials,,,,,,,80.0,85.0,107.0,111.0,Balance Sheet
Total Inventory,,,,,,,973.0,1075.0,1203.0,1400.0,Balance Sheet
Prepaid Expenses,,,,,,,237.0,213.0,219.0,267.0,Balance Sheet
Total Current Assets,,,,,,,4637.0,4634.0,4690.0,4938.0,Balance Sheet
Buildings,,,,,,,,,,119.0,Balance Sheet
Land/Improvements,,,,,,,,,,1460.0,Balance Sheet
Machinery/Equipment,,,,,,,,,,3818.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,,,153.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,,,5550.0,Balance Sheet
Accumulated Depreciation,,,,,,,,,,-3148.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2037.0,2094.0,2180.0,2401.0,Balance Sheet
"Goodwill, Net",,,,,,,26941.0,26924.0,26920.0,26913.0,Balance Sheet
Intangibles - Net,,,,,,,14763.0,14259.0,13764.0,13265.0,Balance Sheet
Long Term Investments,,,,,,,,,,122.0,Balance Sheet
Other Long Term Assets,,,,,,,521.0,565.0,495.0,397.0,Balance Sheet
Total Assets,,,,,,,51216.0,50801.0,50346.0,50302.0,Balance Sheet
Accounts Payable,,,,,,,436.0,451.0,545.0,582.0,Balance Sheet
Accrued Expenses,,,,,,,1385.0,1537.0,1450.0,1595.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,400.0,337.0,446.0,266.0,Balance Sheet
Total Current Liabilities,,,,,,,2222.0,2326.0,2441.0,2443.0,Balance Sheet
Total Long Term Debt,,,,,,,6254.0,6253.0,6253.0,6549.0,Balance Sheet
Total Debt,,,,,,,6254.0,6253.0,6253.0,6549.0,Balance Sheet
Deferred Income Tax,,,,,,,3952.0,3873.0,3764.0,3623.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1361.0,1248.0,1249.0,1223.0,Balance Sheet
Total Liabilities,,,,,,,13788.0,13701.0,13708.0,13837.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,87.0,87.0,86.0,85.0,Balance Sheet
Additional Paid-In Capital,,,,,,,30094.0,29400.0,28590.0,27857.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,7435.0,7820.0,8175.0,8721.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-123.0,-126.0,-124.0,-120.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-30.0,-48.0,-57.0,-72.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-36.0,-33.0,-31.0,-6.0,Balance Sheet
"Other Equity, Total",,,,,,,-66.0,-81.0,-88.0,-79.0,Balance Sheet
Total Equity,,,,,,,37427.0,37100.0,36639.0,36465.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,51216.0,50801.0,50346.0,50302.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,523.0,520.0,514.0,509.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Income Statement
Total Revenue,,,,,,,2684.0,2972.0,3110.0,3248.0,Income Statement
"Cost of Revenue, Total",,,,,,,1282.0,1028.0,1067.0,1105.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,297.0,305.0,327.0,170.0,Income Statement
Research & Development,,,,,,,427.0,421.0,432.0,421.0,Income Statement
Depreciation/Amortization,,,,,,,253.0,253.0,253.0,253.0,Income Statement
Restructuring Charge,,,,,,,60.0,47.0,138.0,30.0,Income Statement
Other Unusual Expnse (In),,,,,,,,,,167.0,Income Statement
Unusual Expense (Income),,,,,,,60.0,47.0,138.0,197.0,Income Statement
Total Operating Expense,,,,,,,2320.0,2054.0,2217.0,2145.0,Income Statement
Total Operating Income,,,,,,,365.0,918.0,893.0,1102.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-52.0,-50.0,-51.0,-48.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,1.0,2.0,4.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,11.0,10.0,4.0,-11.0,Income Statement
"Other, Net",,,,,,,11.0,10.0,4.0,-11.0,Income Statement
Income Before Tax,,,,,,,324.0,879.0,848.0,1048.0,Income Statement
Income Tax - Total,,,,,,,43.0,96.0,99.0,112.0,Income Statement
Income After Tax,,,,,,,280.0,783.0,749.0,936.0,Income Statement
Net Inc Before Extra Items,,,,,,,280.0,783.0,749.0,936.0,Income Statement
Total Net Income,,,,,,,280.0,783.0,749.0,936.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,280.0,783.0,749.0,936.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,280.0,783.0,749.0,936.0,Income Statement
