,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,11.3,15.75,9.66,6.82,17.65,21.22,,,,,
low,8.85,7.27,3.37,1.14,6.3,11.0,,,,,
change,0.19460000000000002,-0.2824,-0.465,0.5534,1.3277,0.3879,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,112.0,162.0,355.0,446.0,Balance Sheet
"Total Receivables, Net",,,,,,,313.0,357.0,367.0,357.0,Balance Sheet
Invent. - Finished Goods,,,,,,,148.0,205.0,207.0,183.0,Balance Sheet
Invent. - Work In Progress,,,,,,,57.0,62.0,78.0,80.0,Balance Sheet
Invent. - Raw Materials,,,,,,,159.0,174.0,157.0,186.0,Balance Sheet
Inventories - Other,,,,,,,146.0,154.0,157.0,160.0,Balance Sheet
Total Inventory,,,,,,,510.0,595.0,599.0,609.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,54.0,55.0,58.0,49.0,Balance Sheet
Total Current Assets,,,,,,,989.0,1169.0,1379.0,1461.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3022.0,3044.0,3085.0,3115.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1752.0,-1783.0,-1811.0,-1840.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1324.0,1319.0,1330.0,1329.0,Balance Sheet
"Goodwill, Net",,,,,,,31.0,104.0,85.0,85.0,Balance Sheet
Intangibles - Gross,,,,,,,94.0,18.0,95.0,98.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-37.0,-38.0,-39.0,-41.0,Balance Sheet
Intangibles - Net,,,,,,,57.0,56.0,56.0,57.0,Balance Sheet
Other Long Term Assets,,,,,,,484.0,516.0,572.0,606.0,Balance Sheet
Total Assets,,,,,,,3538.0,3764.0,4037.0,4053.0,Balance Sheet
Accounts Payable,,,,,,,262.0,308.0,351.0,338.0,Balance Sheet
Accrued Expenses,,,,,,,117.0,86.0,97.0,109.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Income Taxes Payable,,,,,,,4.0,5.0,6.0,7.0,Balance Sheet
Other Current Liabilities,,,,,,,46.0,51.0,45.0,47.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,50.0,56.0,51.0,54.0,Balance Sheet
Total Current Liabilities,,,,,,,431.0,452.0,501.0,502.0,Balance Sheet
Total Long Term Debt,,,,,,,300.0,300.0,300.0,300.0,Balance Sheet
Total Debt,,,,,,,302.0,302.0,302.0,301.0,Balance Sheet
Deferred Income Tax,,,,,,,,,2.0,2.0,Balance Sheet
Minority Interest,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1151.0,1124.0,1070.0,991.0,Balance Sheet
Other LT Liabilities,,,,,,,139.0,136.0,142.0,139.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1290.0,1260.0,1212.0,1130.0,Balance Sheet
Total Liabilities,,,,,,,2024.0,2015.0,2018.0,1937.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3807.0,3808.0,3811.0,3811.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1009.0,-799.0,-543.0,-456.0,Balance Sheet
Treasury Stock - Common,,,,,,,-222.0,-224.0,-224.0,-224.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-6.0,-5.0,-6.0,-9.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1056.0,-1031.0,-1019.0,-1006.0,Balance Sheet
"Other Equity, Total",,,,,,,-1062.0,-1036.0,-1025.0,-1015.0,Balance Sheet
Total Equity,,,,,,,1514.0,1749.0,2019.0,2116.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3538.0,3764.0,4037.0,4053.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,77.0,77.0,77.0,77.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,44.0,45.0,45.0,45.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,834.0,945.0,1058.0,974.0,Income Statement
"Cost of Revenue, Total",,,,,,,616.0,547.0,647.0,653.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,136.0,128.0,151.0,164.0,Income Statement
Depreciation/Amortization,,,,,,,41.0,32.0,35.0,34.0,Income Statement
Litigation,,,,,,,1.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,142.0,4.0,5.0,-1.0,Income Statement
