,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,35.3,35.55,34.71,34.96,43.63,69.28,,,,,
low,29.95,22.3,22.52,18.34,30.59,35.36,,,,,
change,-0.054400000000000004,-0.2731,0.4539,-0.0791,0.2836,0.603,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,628.0,560.0,493.0,530.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1305.0,1277.0,1235.0,1147.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-7.0,-7.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,1663.0,1688.0,1688.0,1643.0,Balance Sheet
Total Inventory,,,,,,,1242.0,1438.0,1591.0,1691.0,Balance Sheet
Prepaid Expenses,,,,,,,59.0,62.0,64.0,62.0,Balance Sheet
Total Current Assets,,,,,,,3592.0,3747.0,3836.0,3926.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,589.0,593.0,613.0,655.0,Balance Sheet
Other Long Term Assets,,,,,,,94.0,89.0,83.0,81.0,Balance Sheet
Total Assets,,,,,,,4502.0,4650.0,4744.0,4860.0,Balance Sheet
Accounts Payable,,,,,,,1695.0,1817.0,1977.0,2030.0,Balance Sheet
Accrued Expenses,,,,,,,352.0,431.0,436.0,407.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,19.0,19.0,19.0,18.0,Balance Sheet
Total Current Liabilities,,,,,,,2065.0,2268.0,2432.0,2454.0,Balance Sheet
Total Long Term Debt,,,,,,,307.0,303.0,298.0,329.0,Balance Sheet
Total Debt,,,,,,,326.0,322.0,317.0,347.0,Balance Sheet
"Other Liabilities, Total",,,,,,,248.0,241.0,210.0,215.0,Balance Sheet
Total Liabilities,,,,,,,2621.0,2812.0,2940.0,2998.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,,,0.0,Balance Sheet
Common Stock,,,,,,,,,,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,6350.0,6359.0,6370.0,6381.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-3396.0,-3343.0,-3263.0,-3198.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1116.0,-1230.0,-1354.0,-1378.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-10.0,-2.0,1.0,4.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,74.0,73.0,69.0,64.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-20.0,-20.0,-19.0,-12.0,Balance Sheet
"Other Equity, Total",,,,,,,54.0,53.0,50.0,52.0,Balance Sheet
Total Equity,,,,,,,1881.0,1838.0,1804.0,1861.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4502.0,4650.0,4744.0,4860.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,64.0,61.0,58.0,57.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,46.0,49.0,52.0,53.0,Balance Sheet
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,1757.0,1912.0,2019.0,2203.0,Income Statement
"Cost of Revenue, Total",,,,,,,1613.0,1759.0,1854.0,2024.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,56.0,56.0,55.0,53.0,Income Statement
Labor & Related Expense,,,,,,,5.0,6.0,7.0,7.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,61.0,62.0,62.0,60.0,Income Statement
Research & Development,,,,,,,5.0,5.0,5.0,6.0,Income Statement
Restructuring Charge,,,,,,,1.0,3.0,4.0,3.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,,0.0,Income Statement
Unusual Expense (Income),,,,,,,-3.0,3.0,4.0,3.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-5.0,0.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,1676.0,1829.0,1924.0,2093.0,Income Statement
Total Operating Income,,,,,,,81.0,82.0,95.0,110.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5.0,-5.0,-6.0,-7.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,1.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2.0,-1.0,-8.0,-19.0,Income Statement
"Other, Net",,,,,,,2.0,-1.0,-8.0,-19.0,Income Statement
Income Before Tax,,,,,,,79.0,76.0,82.0,84.0,Income Statement
Income Tax - Total,,,,,,,20.0,23.0,2.0,19.0,Income Statement
Income After Tax,,,,,,,59.0,53.0,80.0,65.0,Income Statement
Net Inc Before Extra Items,,,,,,,59.0,53.0,80.0,65.0,Income Statement
Total Net Income,,,,,,,59.0,53.0,80.0,65.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,59.0,53.0,80.0,65.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,59.0,53.0,80.0,65.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,64.0,63.0,60.0,58.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.91,0.85,1.33,1.12,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.91,0.85,1.33,1.12,Income Statement
Diluted Weighted Average Shares,,,,,,,66.0,64.0,62.0,60.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.89,0.83,1.29,1.09,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.89,0.83,1.29,1.09,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
