,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,53.99,60.69,67.51,66.16,58.61,61.39,,,,,
low,49.42,47.43,50.65,31.82,44.26,48.32,,,,,
change,-0.0481,0.0242,0.16640000000000002,-0.1527,0.0812,0.0432,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,845.0,987.0,845.0,1210.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,103.0,99.0,94.0,97.0,Balance Sheet
"Goodwill, Net",,,,,,,101.0,101.0,101.0,101.0,Balance Sheet
Intangibles - Net,,,,,,,209.0,206.0,203.0,201.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,146.0,158.0,159.0,151.0,Balance Sheet
LT Investments - Other,,,,,,,14988.0,14166.0,14172.0,13649.0,Balance Sheet
Long Term Investments,,,,,,,15134.0,14323.0,14331.0,13800.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,466.0,575.0,576.0,542.0,Balance Sheet
Accrued Investment Income,,,,,,,64.0,65.0,74.0,78.0,Balance Sheet
Reinsurance - Asset,,,,,,,8283.0,8733.0,8693.0,8471.0,Balance Sheet
Other Assets,,,,,,,1692.0,2000.0,2049.0,1996.0,Balance Sheet
"Other Assets, Total",,,,,,,10039.0,10798.0,10816.0,10545.0,Balance Sheet
Total Assets,,,,,,,27369.0,27809.0,27619.0,27120.0,Balance Sheet
Accrued Expenses,,,,,,,120.0,113.0,105.0,103.0,Balance Sheet
Insurance Reserves,,,,,,,14653.0,14470.0,14398.0,14652.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,4091.0,4824.0,4963.0,4651.0,Balance Sheet
Repurchase Agreements,,,,,,,,,,81.0,Balance Sheet
Reinsurance - Liability,,,,,,,1325.0,1522.0,1624.0,1570.0,Balance Sheet
Policy Liabilities,,,,,,,20068.0,20817.0,20985.0,20954.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,32.0,127.0,187.0,79.0,Balance Sheet
Total Long Term Debt,,,,,,,1311.0,1311.0,1312.0,1313.0,Balance Sheet
Total Debt,,,,,,,1311.0,1311.0,1312.0,1313.0,Balance Sheet
"Other Liabilities, Total",,,,,,,428.0,320.0,328.0,328.0,Balance Sheet
Total Liabilities,,,,,,,21958.0,22688.0,22917.0,22776.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,550.0,550.0,550.0,550.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2346.0,2329.0,2342.0,2355.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,6205.0,6309.0,6299.0,6244.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3749.0,-3731.0,-3766.0,-3765.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,62.0,-335.0,-715.0,-1021.0,Balance Sheet
"Other Equity, Total",,,,,,,-6.0,-3.0,-9.0,-22.0,Balance Sheet
Total Equity,,,,,,,5411.0,5121.0,4703.0,4343.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,27369.0,27809.0,27619.0,27120.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,85.0,85.0,85.0,85.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,92.0,91.0,92.0,92.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Gross Premiums Written,,,,,,,1563.0,2635.0,2113.0,1708.0,Income Statement
Net Premiums Earned,,,,,,,-615.0,-822.0,-797.0,-671.0,Income Statement
Other Insurance Revenue,,,,,,,7.0,7.0,2.0,1.0,Income Statement
Reinsurance - Income,,,,,,,290.0,-555.0,-40.0,248.0,Income Statement
Total Premiums Earned,,,,,,,1245.0,1265.0,1279.0,1286.0,Income Statement
Net Investment Income,,,,,,,128.0,91.0,92.0,88.0,Income Statement
Realized Gains (Losses),,,,,,,20.0,-94.0,-166.0,-137.0,Income Statement
Total Revenue,,,,,,,1393.0,1262.0,1206.0,1237.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,716.0,733.0,770.0,942.0,Income Statement
Amort. Of Policy Acquisition Costs,,,,,,,252.0,248.0,258.0,241.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,184.0,169.0,166.0,158.0,Income Statement
Depreciation/Amortization,,,,,,,3.0,3.0,3.0,3.0,Income Statement
Restructuring Charge,,,,,,,0.0,,16.0,6.0,Income Statement
Impair-Assets Held for Sale,,,,,,,0.0,0.0,0.0,6.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,16.0,13.0,Income Statement
"Other Operat Expse, Total",,,,,,,1.0,0.0,7.0,3.0,Income Statement
Total Operating Expense,,,,,,,1157.0,1153.0,1219.0,1359.0,Income Statement
Total Operating Income,,,,,,,236.0,109.0,-13.0,-122.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-16.0,-16.0,-15.0,-16.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-5.0,44.0,57.0,136.0,Income Statement
Income Before Tax,,,,,,,216.0,138.0,29.0,-2.0,Income Statement
Income Tax - Total,,,,,,,13.0,0.0,-5.0,0.0,Income Statement
Income After Tax,,,,,,,204.0,138.0,34.0,-2.0,Income Statement
Equity In Affiliates,,,,,,,1.0,12.0,1.0,-8.0,Income Statement
Net Inc Before Extra Items,,,,,,,205.0,149.0,35.0,-9.0,Income Statement
Total Net Income,,,,,,,205.0,149.0,35.0,-9.0,Income Statement
Total Adjust to Net Income,,,,,,,-8.0,-8.0,-8.0,-8.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,197.0,142.0,27.0,-17.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,197.0,142.0,27.0,-17.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,85.0,85.0,85.0,85.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.33,1.67,0.32,-0.2,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.33,1.67,0.32,-0.2,Income Statement
Diluted Weighted Average Shares,,,,,,,86.0,86.0,86.0,85.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.31,1.65,0.32,-0.2,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.31,1.65,0.32,-0.2,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.42,0.43,0.43,0.43,Income Statement
Gross Divid - Common Stock,,,,,,,10.0,38.0,37.0,37.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,16.0,16.0,15.0,16.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,17.0,13.0,13.0,19.0,Income Statement
Total Special Items,,,,,,,0.0,0.0,16.0,13.0,Income Statement
Normalzd Income Before Tax,,,,,,,216.0,138.0,45.0,11.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,6.0,4.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,13.0,0.0,1.0,4.0,Income Statement
Normalized Income After Tax,,,,,,,204.0,138.0,44.0,6.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,197.0,142.0,38.0,-9.0,Income Statement
Basic Normalized EPS,,,,,,,2.33,1.67,0.44,-0.1,Income Statement
Diluted Normalized EPS,,,,,,,2.31,1.65,0.44,-0.1,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,619.0,149.0,184.0,175.0,Cash Flow
Depreciation/Depletion,,,,,,,67.0,16.0,31.0,52.0,Cash Flow
Unusual Items,,,,,,,-315.0,69.0,228.0,382.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-32.0,-12.0,-13.0,-5.0,Cash Flow
Other Non-Cash Items,,,,,,,77.0,19.0,42.0,61.0,Cash Flow
Non-Cash Items,,,,,,,-269.0,76.0,257.0,438.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,45.0,0.0,13.0,36.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,59.0,16.0,30.0,46.0,Cash Flow
Prepaid Expenses,,,,,,,-186.0,-176.0,-279.0,-222.0,Cash Flow
Other Assets,,,,,,,-34.0,-112.0,-113.0,-80.0,Cash Flow
Accrued Expenses,,,,,,,1.0,-1.0,-10.0,-14.0,Cash Flow
Changes in Working Capital,,,,,,,698.0,-107.0,41.0,252.0,Cash Flow
Total Cash from Operations,,,,,,,1115.0,133.0,514.0,917.0,Cash Flow
Capital Expenditures,,,,,,,-39.0,-10.0,-17.0,-25.0,Cash Flow
Sale of Fixed Assets,,,,,,,1973.0,417.0,670.0,851.0,Cash Flow
Sale/Maturity of Investment,,,,,,,9988.0,2388.0,3676.0,5126.0,Cash Flow
Purchase of Investments,,,,,,,-13036.0,-2472.0,-4492.0,-6186.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-1075.0,333.0,-145.0,-209.0,Cash Flow
Total Cash from Investing,,,,,,,-1114.0,323.0,-162.0,-234.0,Cash Flow
Financing Cash Flow Items,,,,,,,-10.0,-13.0,-13.0,-14.0,Cash Flow
Cash Divids Paid - Common,,,,,,,-146.0,-40.0,-76.0,-113.0,Cash Flow
Cash Divs Paid - Preferred,,,,,,,-30.0,-8.0,-15.0,-23.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-176.0,-47.0,-92.0,-136.0,Cash Flow
"Common Stock, Net",,,,,,,,,-35.0,-35.0,Cash Flow
"Preferred Stock, Net",,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,,-35.0,-35.0,Cash Flow
"Short Term Debt, Net",,,,,,,,,,79.0,Cash Flow
"Long Term Debt, Net",,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,,79.0,Cash Flow
Total Cash From Financing,,,,,,,-186.0,-60.0,-140.0,-105.0,Cash Flow
Foreign Exchange Effects,,,,,,,0.0,-7.0,-32.0,-60.0,Cash Flow
Net Change in Cash,,,,,,,-186.0,389.0,180.0,518.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1503.0,1318.0,1318.0,1318.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,1318.0,1707.0,1498.0,1835.0,Cash Flow
"Depreciation, Supplemental",,,,,,,67.0,16.0,31.0,52.0,Cash Flow
Free Cash Flow,,,,,,,1076.0,123.0,497.0,892.0,
FCF Growth,,,,,,,,-0.8856877323420075,3.0406504065040654,0.7947686116700201,
