,2017,2018,2019,2020,2021,2022,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Report
high,64.79,70.22,66.38,92.54,99.89,104.42,,,,,
low,61.46,47.61,47.84,50.06,80.92,71.78,,,,,
change,0.0192,-0.2237,0.30870000000000003,0.4459,0.0382,0.08220000000000001,,,,,
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1713.0,1326.0,1015.0,1132.0,Balance Sheet
Short Term Investments,,,,,,,1224.0,1750.0,1718.0,1338.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2937.0,3076.0,2732.0,2470.0,Balance Sheet
"Total Receivables, Net",,,,,,,849.0,897.0,1040.0,1176.0,Balance Sheet
Invent. - Finished Goods,,,,,,,187.0,243.0,364.0,405.0,Balance Sheet
Invent. - Work In Progress,,,,,,,,,1.0,2.0,Balance Sheet
Invent. - Raw Materials,,,,,,,285.0,350.0,455.0,479.0,Balance Sheet
Total Inventory,,,,,,,472.0,593.0,821.0,886.0,Balance Sheet
Prepaid Expenses,,,,,,,126.0,116.0,150.0,165.0,Balance Sheet
Total Current Assets,,,,,,,4384.0,4682.0,4744.0,4697.0,Balance Sheet
Buildings,,,,,,,173.0,179.0,218.0,229.0,Balance Sheet
Land/Improvements,,,,,,,86.0,85.0,87.0,137.0,Balance Sheet
Machinery/Equipment,,,,,,,253.0,244.0,307.0,303.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,50.0,53.0,66.0,70.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,561.0,562.0,677.0,739.0,Balance Sheet
Accumulated Depreciation,,,,,,,-232.0,-225.0,-236.0,-237.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,330.0,337.0,442.0,502.0,Balance Sheet
"Goodwill, Net",,,,,,,1332.0,1332.0,1412.0,1413.0,Balance Sheet
Intangibles - Gross,,,,,,,1126.0,1134.0,1295.0,1288.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-60.0,-61.0,-63.0,-65.0,Balance Sheet
Intangibles - Net,,,,,,,1066.0,1072.0,1232.0,1223.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
LT Investments - Other,,,,,,,28.0,99.0,66.0,64.0,Balance Sheet
Long Term Investments,,,,,,,30.0,101.0,67.0,65.0,Balance Sheet
Other Long Term Assets,,,,,,,67.0,56.0,66.0,72.0,Balance Sheet
Total Assets,,,,,,,7449.0,7805.0,8187.0,8175.0,Balance Sheet
Accounts Payable,,,,,,,396.0,404.0,438.0,493.0,Balance Sheet
Accrued Expenses,,,,,,,466.0,487.0,541.0,539.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,45.0,43.0,43.0,44.0,Balance Sheet
Income Taxes Payable,,,,,,,23.0,30.0,21.0,16.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,68.0,73.0,64.0,60.0,Balance Sheet
Total Current Liabilities,,,,,,,932.0,965.0,1044.0,1094.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,2.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,272.0,273.0,276.0,272.0,Balance Sheet
Total Liabilities,,,,,,,1204.0,1238.0,1321.0,1366.0,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,4626.0,4653.0,4673.0,4708.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,7488.0,7810.0,8104.0,8377.0,Balance Sheet
Treasury Stock - Common,,,,,,,-5829.0,-5829.0,-5841.0,-6126.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,0.0,-1.0,-5.0,-6.0,Balance Sheet
"Other Equity, Total",,,,,,,-43.0,-68.0,-67.0,-147.0,Balance Sheet
Total Equity,,,,,,,6245.0,6567.0,6867.0,6809.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7449.0,7805.0,8187.0,8175.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,529.0,529.0,530.0,527.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,111.0,111.0,111.0,114.0,Balance Sheet
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Income Statement
Gross Revenue,,,,,,,1658.0,1642.0,1754.0,1915.0,Income Statement
Sales Returns & Allowances,,,,,,,-248.0,-217.0,-235.0,-260.0,Income Statement
Total Revenue,,,,,,,1411.0,1425.0,1519.0,1655.0,Income Statement
"Cost of Revenue, Total",,,,,,,621.0,657.0,742.0,875.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,22.0,21.0,29.0,20.0,Income Statement
Labor & Related Expense,,,,,,,63.0,69.0,68.0,70.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,85.0,90.0,97.0,90.0,Income Statement
Depreciation/Amortization,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,,5.0,,,Income Statement
Other Operating Expense,,,,,,,245.0,253.0,266.0,297.0,Income Statement
"Other, Net",,,,,,,15.0,6.0,14.0,20.0,Income Statement
"Other Operat Expse, Total",,,,,,,259.0,259.0,280.0,316.0,Income Statement
Total Operating Expense,,,,,,,966.0,1012.0,1119.0,1282.0,Income Statement
Total Operating Income,,,,,,,444.0,413.0,399.0,373.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,1.0,2.0,4.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-3.0,6.0,-8.0,-8.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-2.0,7.0,-7.0,-5.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,0.0,-1.0,0.0,-2.0,Income Statement
Income Before Tax,,,,,,,442.0,419.0,392.0,366.0,Income Statement
Income Tax - Total,,,,,,,105.0,98.0,98.0,93.0,Income Statement
Income After Tax,,,,,,,337.0,321.0,294.0,273.0,Income Statement
Net Inc Before Extra Items,,,,,,,337.0,321.0,294.0,273.0,Income Statement
Total Net Income,,,,,,,337.0,321.0,294.0,273.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,337.0,321.0,294.0,273.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,337.0,321.0,294.0,273.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,529.0,529.0,529.0,529.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.64,0.61,0.56,0.52,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.64,0.61,0.56,0.52,Income Statement
Diluted Weighted Average Shares,,,,,,,536.0,536.0,536.0,535.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.63,0.6,0.55,0.51,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.63,0.6,0.55,0.51,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,11.0,11.0,13.0,14.0,Income Statement
Total Special Items,,,,,,,,5.0,,,Income Statement
Normalzd Income Before Tax,,,,,,,442.0,424.0,392.0,366.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,1.0,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,105.0,99.0,98.0,93.0,Income Statement
Normalized Income After Tax,,,,,,,337.0,325.0,294.0,273.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,337.0,325.0,294.0,273.0,Income Statement
Basic Normalized EPS,,,,,,,0.64,0.61,0.56,0.52,Income Statement
Diluted Normalized EPS,,,,,,,0.63,0.61,0.55,0.51,Income Statement
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Cash Flow
Net Income,,,,,,,1056.0,1377.0,294.0,568.0,Cash Flow
Depreciation/Depletion,,,,,,,41.0,50.0,15.0,30.0,Cash Flow
