,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,46.99,58.26,74.02,76.6,127.75,126.79,,,,,
low,41.87,35.94,47.1,21.7,65.88,65.05,,,,,
change,-0.08310000000000001,0.1526,0.4679,0.0206,0.6313000000000001,-0.43229999999999996,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,4885.0,5872.0,5860.0,4951.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1117.0,1260.0,1511.0,2053.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-50.0,-50.0,-55.0,-64.0,Balance Sheet
"Total Receivables, Net",,,,,,,1067.0,1210.0,1456.0,1990.0,Balance Sheet
Prepaid Expenses,,,,,,,655.0,963.0,1154.0,909.0,Balance Sheet
Restricted Cash - Current,,,,,,,3.0,3.0,6.0,5.0,Balance Sheet
Other Current Assets,,,,,,,75.0,62.0,75.0,73.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,78.0,65.0,81.0,78.0,Balance Sheet
Total Current Assets,,,,,,,6684.0,8110.0,8551.0,7927.0,Balance Sheet
Land/Improvements,,,,,,,1324.0,1353.0,1330.0,1345.0,Balance Sheet
Machinery/Equipment,,,,,,,911.0,886.0,889.0,877.0,Balance Sheet
Construction in Progress,,,,,,,174.0,124.0,191.0,169.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1950.0,2097.0,2024.0,2094.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4359.0,4459.0,4433.0,4485.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1728.0,-1723.0,-1748.0,-1772.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2631.0,2736.0,2686.0,2714.0,Balance Sheet
"Goodwill, Gross",,,,,,,3026.0,3040.0,2998.0,2984.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-435.0,-435.0,-435.0,-435.0,Balance Sheet
"Goodwill, Net",,,,,,,2591.0,2605.0,2563.0,2548.0,Balance Sheet
Intangibles - Gross,,,,,,,1632.0,1654.0,1645.0,1620.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-605.0,-650.0,-681.0,-703.0,Balance Sheet
Intangibles - Net,,,,,,,1395.0,1373.0,1379.0,1326.0,Balance Sheet
Long Term Investments,,,,,,,,318.0,328.0,356.0,Balance Sheet
Other Long Term Assets,,,,,,,548.0,287.0,303.0,320.0,Balance Sheet
Total Assets,,,,,,,14402.0,16007.0,16421.0,15787.0,Balance Sheet
Accounts Payable,,,,,,,1643.0,1871.0,1836.0,1776.0,Balance Sheet
Accrued Expenses,,,,,,,1770.0,1650.0,2346.0,2905.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,585.0,611.0,607.0,620.0,Balance Sheet
Customer Advances,,,,,,,2775.0,4050.0,3766.0,2269.0,Balance Sheet
Other Current Liabilities,,,,,,,83.0,95.0,77.0,65.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2858.0,4145.0,3843.0,2334.0,Balance Sheet
Total Current Liabilities,,,,,,,6856.0,8278.0,8632.0,7634.0,Balance Sheet
Total Long Term Debt,,,,,,,5145.0,5147.0,5140.0,5120.0,Balance Sheet
Total Debt,,,,,,,5731.0,5758.0,5747.0,5740.0,Balance Sheet
Minority Interest,,,,,,,946.0,954.0,1010.0,1072.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2038.0,2145.0,2049.0,2035.0,Balance Sheet
Total Liabilities,,,,,,,14985.0,16524.0,16831.0,15862.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2898.0,2889.0,2854.0,2852.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-3328.0,-3317.0,-3130.0,-2768.0,Balance Sheet
Treasury Stock - Common,,,,,,,-7.0,-7.0,-7.0,-7.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-139.0,-102.0,-156.0,-198.0,Balance Sheet
Other Comprehensive Income,,,,,,,-9.0,17.0,26.0,44.0,Balance Sheet
"Other Equity, Total",,,,,,,-148.0,-84.0,-130.0,-154.0,Balance Sheet
Total Equity,,,,,,,-583.0,-518.0,-410.0,-75.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,14402.0,16007.0,16421.0,15787.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,225.0,223.0,230.0,231.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,2703.0,1803.0,4434.0,6154.0,Income Statement
"Cost of Revenue, Total",,,,,,,2009.0,1071.0,3267.0,4708.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,716.0,602.0,731.0,873.0,Income Statement
Depreciation,,,,,,,56.0,51.0,116.0,102.0,Income Statement
Amortiz of Intangibles,,,,,,,47.0,50.0,,,Income Statement
Depreciation/Amortization,,,,,,,103.0,100.0,116.0,102.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,2.0,1.0,-35.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,2.0,1.0,-35.0,Income Statement
Total Operating Expense,,,,,,,2828.0,1776.0,4115.0,5647.0,Income Statement
Total Operating Income,,,,,,,-125.0,27.0,319.0,506.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-72.0,-67.0,-68.0,-71.0,Income Statement
"Inter Income, Non-Operating",,,,,,,3.0,8.0,13.0,26.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-2.0,4.0,2.0,-14.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,1.0,12.0,15.0,12.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,16.0,-9.0,-6.0,-8.0,Income Statement
"Other, Net",,,,,,,16.0,-9.0,-6.0,-8.0,Income Statement
Income Before Tax,,,,,,,-180.0,-37.0,260.0,439.0,Income Statement
Income Tax - Total,,,,,,,-18.0,12.0,32.0,42.0,Income Statement
Income After Tax,,,,,,,-162.0,-49.0,228.0,397.0,Income Statement
Minority Interest,,,,,,,-32.0,-1.0,-41.0,-36.0,Income Statement
Net Inc Before Extra Items,,,,,,,-195.0,-50.0,188.0,361.0,Income Statement
Total Net Income,,,,,,,-195.0,-50.0,188.0,361.0,Income Statement
Total Adjust to Net Income,,,,,,,-16.0,-36.0,-33.0,-24.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-210.0,-86.0,155.0,338.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-210.0,-86.0,155.0,338.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,222.0,222.0,225.0,226.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.95,-0.39,0.69,1.5,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.95,-0.39,0.69,1.5,Income Statement
Diluted Weighted Average Shares,,,,,,,222.0,222.0,244.0,244.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.95,-0.39,0.64,1.39,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.95,-0.39,0.64,1.39,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,72.0,67.0,68.0,71.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,56.0,51.0,63.0,49.0,Income Statement
Total Special Items,,,,,,,28.0,14.0,10.0,-28.0,Income Statement
Normalzd Income Before Tax,,,,,,,-152.0,-23.0,270.0,412.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,10.0,5.0,1.0,-3.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-8.0,17.0,33.0,39.0,Income Statement
Normalized Income After Tax,,,,,,,-144.0,-40.0,237.0,372.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-192.0,-77.0,164.0,313.0,Income Statement
Basic Normalized EPS,,,,,,,-0.87,-0.35,0.73,1.39,Income Statement
Diluted Normalized EPS,,,,,,,-0.87,-0.35,0.67,1.28,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-609.0,-49.0,179.0,577.0,Cash Flow
Depreciation/Depletion,,,,,,,223.0,51.0,114.0,163.0,Cash Flow
Amortization,,,,,,,193.0,50.0,102.0,156.0,Cash Flow
Deferred Taxes,,,,,,,-10.0,,,,Cash Flow
Unusual Items,,,,,,,-90.0,11.0,18.0,23.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,11.0,,10.0,31.0,Cash Flow
Other Non-Cash Items,,,,,,,288.0,79.0,146.0,185.0,Cash Flow
Non-Cash Items,,,,,,,209.0,90.0,174.0,239.0,Cash Flow
Accounts Receivable,,,,,,,-485.0,-153.0,-440.0,-1009.0,Cash Flow
Prepaid Expenses,,,,,,,96.0,-338.0,-608.0,-297.0,Cash Flow
Payable/Accrued,,,,,,,1316.0,237.0,973.0,1536.0,Cash Flow
Changes in Working Capital,,,,,,,1774.0,1056.0,978.0,-206.0,Cash Flow
Total Cash from Operations,,,,,,,1781.0,1198.0,1547.0,928.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-153.0,-63.0,-130.0,-206.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-7.0,,-6.0,-7.0,Cash Flow
Capital Expenditures,,,,,,,-160.0,-63.0,-136.0,-213.0,Cash Flow
Acquisition of Business,,,,,,,-384.0,-14.0,-40.0,-39.0,Cash Flow
Sale/Maturity of Investment,,,,,,,90.0,0.0,1.0,4.0,Cash Flow
Purchase of Investments,,,,,,,-111.0,-26.0,-47.0,-73.0,Cash Flow
Other Investing Cash Flow,,,,,,,-3.0,-13.0,-23.0,-39.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-407.0,-52.0,-108.0,-147.0,Cash Flow
Total Cash from Investing,,,,,,,-567.0,-115.0,-245.0,-360.0,Cash Flow
Financing Cash Flow Items,,,,,,,-103.0,-74.0,-145.0,-187.0,Cash Flow
"Common Stock, Net",,,,,,,450.0,,,0.0,Cash Flow
Options Exercised,,,,,,,31.0,11.0,26.0,36.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,480.0,11.0,26.0,36.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,794.0,-12.0,-19.0,-24.0,Cash Flow
Total Cash From Financing,,,,,,,1171.0,-75.0,-138.0,-175.0,Cash Flow
Foreign Exchange Effects,,,,,,,-44.0,-21.0,-187.0,-325.0,Cash Flow
Net Change in Cash,,,,,,,2341.0,987.0,978.0,68.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,2546.0,4888.0,4888.0,4888.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,4888.0,5875.0,5866.0,4956.0,Cash Flow
"Depreciation, Supplemental",,,,,,,223.0,51.0,114.0,163.0,Cash Flow
Free Cash Flow,,,,,,,1621.0,1135.0,1411.0,715.0,
FCF Growth,,,,,,,,-0.29981492905613816,0.24317180616740086,-0.49326718639262934,
