,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,52.69,49.95,15.63,23.38,57.89,49.81,,,,,
low,44.02,9.23,6.56,5.0,15.8,32.9,,,,,
change,0.11019999999999999,-0.7859,-0.1681,0.8066,2.0147,-0.0424,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,46.0,45.0,48.0,44.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1264.0,1254.0,1240.0,1213.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-30.0,-29.0,-30.0,-18.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1240.0,1232.0,1217.0,1201.0,Balance Sheet
Other Receivables,,,,,,,15.0,16.0,18.0,19.0,Balance Sheet
"Total Receivables, Net",,,,,,,1255.0,1248.0,1235.0,1220.0,Balance Sheet
Total Inventory,,,,,,,2537.0,2426.0,2559.0,2355.0,Balance Sheet
Prepaid Expenses,,,,,,,181.0,145.0,138.0,178.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Assets,,,,,,,4019.0,3864.0,3980.0,3797.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2864.0,2861.0,2830.0,2866.0,Balance Sheet
"Goodwill, Net",,,,,,,20.0,20.0,20.0,20.0,Balance Sheet
Intangibles - Gross,,,,,,,1187.0,1187.0,1214.0,1186.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-314.0,-332.0,-398.0,-367.0,Balance Sheet
Intangibles - Net,,,,,,,873.0,855.0,837.0,819.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,15.0,13.0,13.0,12.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,49.0,42.0,31.0,0.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,159.0,146.0,167.0,114.0,Balance Sheet
Total Assets,,,,,,,7999.0,7801.0,7878.0,7628.0,Balance Sheet
Accounts Payable,,,,,,,1896.0,1737.0,1715.0,1742.0,Balance Sheet
Accrued Expenses,,,,,,,674.0,696.0,648.0,648.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,121.0,122.0,26.0,27.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,2691.0,2555.0,2389.0,2417.0,Balance Sheet
Long Term Debt,,,,,,,2376.0,2309.0,2377.0,2109.0,Balance Sheet
Capital Lease Obligations,,,,,,,32.0,30.0,27.0,23.0,Balance Sheet
Total Long Term Debt,,,,,,,2408.0,2339.0,2404.0,2132.0,Balance Sheet
Total Debt,,,,,,,2529.0,2461.0,2430.0,2159.0,Balance Sheet
Deferred Income Tax,,,,,,,,,,8.0,Balance Sheet
Minority Interest,,,,,,,-2.0,-1.0,-1.0,1.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,51.0,21.0,20.0,18.0,Balance Sheet
Other LT Liabilities,,,,,,,1262.0,1203.0,1280.0,1262.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1313.0,1224.0,1300.0,1280.0,Balance Sheet
Total Liabilities,,,,,,,6410.0,6117.0,6092.0,5838.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,582.0,596.0,599.0,608.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1054.0,1120.0,1187.0,1226.0,Balance Sheet
Treasury Stock - Common,,,,,,,-24.0,-24.0,-24.0,-24.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-16.0,-18.0,-19.0,-19.0,Balance Sheet
Other Equity,,,,,,,,,1.0,-1.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,38.0,39.0,39.0,-3.0,Balance Sheet
Other Comprehensive Income,,,,,,,-46.0,-30.0,2.0,2.0,Balance Sheet
"Other Equity, Total",,,,,,,-24.0,-9.0,23.0,-21.0,Balance Sheet
Total Equity,,,,,,,1589.0,1684.0,1786.0,1790.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7999.0,7801.0,7878.0,7628.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,58.0,58.0,58.0,58.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,6997.0,7416.0,7242.0,7273.0,Income Statement
"Cost of Revenue, Total",,,,,,,5955.0,6341.0,6230.0,6220.0,Income Statement
Restructuring Charge,,,,,,,3.0,4.0,8.0,5.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,6.0,1.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,3.0,12.0,-79.0,5.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,,2.0,-88.0,0.0,Income Statement
Other Operating Expense,,,,,,,932.0,944.0,969.0,980.0,Income Statement
"Other Operat Expse, Total",,,,,,,932.0,944.0,969.0,980.0,Income Statement
Total Operating Expense,,,,,,,6890.0,7297.0,7120.0,7205.0,Income Statement
Total Operating Income,,,,,,,107.0,119.0,122.0,68.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-40.0,-38.0,-36.0,-44.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,0.0,1.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,,,,10.0,Income Statement
"Other, Net",,,,,,,9.0,12.0,11.0,10.0,Income Statement
Income Before Tax,,,,,,,76.0,93.0,97.0,45.0,Income Statement
Income Tax - Total,,,,,,,-1.0,25.0,29.0,3.0,Income Statement
Income After Tax,,,,,,,77.0,68.0,68.0,42.0,Income Statement
Minority Interest,,,,,,,-1.0,-2.0,-1.0,-2.0,Income Statement
Net Inc Before Extra Items,,,,,,,76.0,66.0,67.0,40.0,Income Statement
Discontinued Operations,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Extraordinary Item,,,,,,,,,,0.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Total Net Income,,,,,,,76.0,66.0,67.0,40.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,76.0,66.0,67.0,40.0,Income Statement
