,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,24.5,30.5,26.75,35.99,64.58,65.33,,,,,
low,19.75,15.25,8.77,5.51,22.0,31.19,,,,,
change,-0.1458,-0.0716,-0.073,0.892,0.5752,-0.006600000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,536.0,544.0,565.0,467.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,112.0,203.0,227.0,221.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,111.0,202.0,226.0,219.0,Balance Sheet
Total Inventory,,,,,,,192.0,221.0,252.0,243.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,38.0,36.0,31.0,36.0,Balance Sheet
Total Current Assets,,,,,,,877.0,1004.0,1073.0,965.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2533.0,2538.0,2590.0,2625.0,Balance Sheet
"Goodwill, Net",,,,,,,22.0,22.0,22.0,35.0,Balance Sheet
Intangibles - Net,,,,,,,11.0,11.0,14.0,15.0,Balance Sheet
Other Long Term Assets,,,,,,,65.0,62.0,43.0,44.0,Balance Sheet
Total Assets,,,,,,,3509.0,3636.0,3742.0,3683.0,Balance Sheet
Accounts Payable,,,,,,,206.0,334.0,382.0,285.0,Balance Sheet
Accrued Expenses,,,,,,,118.0,121.0,119.0,116.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,5.0,5.0,5.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,195.0,192.0,210.0,234.0,Balance Sheet
Total Current Liabilities,,,,,,,519.0,651.0,716.0,640.0,Balance Sheet
Long Term Debt,,,,,,,525.0,525.0,524.0,524.0,Balance Sheet
Capital Lease Obligations,,,,,,,39.0,39.0,39.0,39.0,Balance Sheet
Total Long Term Debt,,,,,,,564.0,564.0,564.0,563.0,Balance Sheet
Total Debt,,,,,,,564.0,568.0,569.0,568.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,1722.0,1701.0,1675.0,1655.0,Balance Sheet
Total Liabilities,,,,,,,2806.0,2916.0,2956.0,2859.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,786.0,787.0,789.0,790.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-83.0,-66.0,-2.0,35.0,Balance Sheet
