,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,13.15,18.19,18.53,23.38,41.37,49.02,,,,,
low,9.75,8.21,9.0,7.45,22.75,30.52,,,,,
change,0.2959,-0.2809,1.0054,0.24910000000000002,0.7073999999999999,0.16,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,13.0,11.0,12.0,15.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,448.0,452.0,495.0,495.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-48.0,-49.0,-54.0,-56.0,Balance Sheet
"Total Receivables, Net",,,,,,,400.0,403.0,441.0,439.0,Balance Sheet
Invent. - Work In Progress,,,,,,,6.0,7.0,6.0,6.0,Balance Sheet
Invent. - Raw Materials,,,,,,,27.0,33.0,35.0,39.0,Balance Sheet
Total Inventory,,,,,,,33.0,40.0,42.0,45.0,Balance Sheet
Prepaid Expenses,,,,,,,37.0,40.0,44.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1.0,1.0,2.0,1.0,Balance Sheet
Total Current Assets,,,,,,,483.0,496.0,540.0,540.0,Balance Sheet
Leases,,,,,,,4088.0,4224.0,4364.0,4351.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,247.0,241.0,235.0,226.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4335.0,4465.0,4599.0,4577.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1007.0,-1060.0,-1107.0,-1123.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3640.0,3721.0,3815.0,3765.0,Balance Sheet
"Goodwill, Net",,,,,,,1179.0,1177.0,1172.0,1065.0,Balance Sheet
Intangibles - Gross,,,,,,,500.0,500.0,500.0,490.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-39.0,-46.0,-53.0,-58.0,Balance Sheet
Intangibles - Net,,,,,,,461.0,454.0,447.0,431.0,Balance Sheet
Other Long Term Assets,,,,,,,11.0,10.0,5.0,9.0,Balance Sheet
Total Assets,,,,,,,5774.0,5858.0,5979.0,5810.0,Balance Sheet
Accounts Payable,,,,,,,118.0,135.0,156.0,160.0,Balance Sheet
Accrued Expenses,,,,,,,222.0,201.0,231.0,229.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,18.0,20.0,21.0,13.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,160.0,173.0,189.0,212.0,Balance Sheet
Total Current Liabilities,,,,,,,518.0,529.0,597.0,615.0,Balance Sheet
Long Term Debt,,,,,,,2605.0,2700.0,2923.0,2863.0,Balance Sheet
Capital Lease Obligations,,,,,,,89.0,91.0,95.0,73.0,Balance Sheet
Total Long Term Debt,,,,,,,2694.0,2791.0,3018.0,2936.0,Balance Sheet
Total Debt,,,,,,,2712.0,2811.0,3038.0,2949.0,Balance Sheet
Deferred Income Tax,,,,,,,355.0,367.0,390.0,386.0,Balance Sheet
"Other Liabilities, Total",,,,,,,210.0,204.0,200.0,193.0,Balance Sheet
Total Liabilities,,,,,,,3777.0,3892.0,4205.0,4129.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3617.0,3537.0,3296.0,3112.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1591.0,-1540.0,-1467.0,-1338.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-26.0,-30.0,-55.0,-93.0,Balance Sheet
Other Comprehensive Income,,,,,,,-3.0,-1.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-29.0,-31.0,-55.0,-93.0,Balance Sheet
Total Equity,,,,,,,1997.0,1966.0,1774.0,1681.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5774.0,5858.0,5979.0,5810.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,224.0,223.0,216.0,211.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
