,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,10.4,18.65,24.95,23.74,27.73,30.93,,,,,
low,8.93,8.5,16.12,8.63,16.0,24.39,,,,,
change,-0.08289999999999999,0.7511,0.4646,-0.2137,0.428,0.0762,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,2015.0,1850.0,1302.0,810.0,Balance Sheet
Interest-Earning Deposits,,,,,,,9.0,6.0,5.0,5.0,Balance Sheet
Trading Account Assets,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
FHLB Stock,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Other Short Trm Invest.,,,,,,,12.0,19.0,20.0,23.0,Balance Sheet
Total Invest. Securities,,,,,,,878.0,1234.0,1701.0,2013.0,Balance Sheet
Loans Held for Sale,,,,,,,83.0,58.0,42.0,61.0,Balance Sheet
Other Earning Assets,,,,,,,89.0,83.0,86.0,69.0,Balance Sheet
Customer Acceptances,,,,,,,35.0,30.0,27.0,29.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1112.0,1435.0,1887.0,2207.0,Balance Sheet
Total Gross Loans,,,,,,,6403.0,6548.0,6703.0,6685.0,Balance Sheet
Loan Loss Allowances,,,,,,,-156.0,-157.0,-159.0,-155.0,Balance Sheet
Net Loans,,,,,,,6247.0,6391.0,6544.0,6530.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,121.0,126.0,130.0,132.0,Balance Sheet
"Goodwill, Net",,,,,,,86.0,86.0,86.0,86.0,Balance Sheet
Intangibles - Gross,,,,,,,70.0,70.0,70.0,63.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-34.0,-36.0,-38.0,-34.0,Balance Sheet
Intangibles - Net,,,,,,,85.0,83.0,81.0,80.0,Balance Sheet
Long Term Investments,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,99.0,88.0,76.0,66.0,Balance Sheet
Interest Receivable,,,,,,,57.0,56.0,58.0,59.0,Balance Sheet
Other Real Estate Owned,,,,,,,17.0,18.0,18.0,18.0,Balance Sheet
Other Assets,,,,,,,61.0,57.0,66.0,70.0,Balance Sheet
"Other Assets, Total",,,,,,,135.0,131.0,142.0,147.0,Balance Sheet
Total Assets,,,,,,,9900.0,10190.0,10248.0,10058.0,Balance Sheet
Accrued Expenses,,,,,,,127.0,114.0,149.0,153.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,5204.0,5505.0,5459.0,5416.0,Balance Sheet
Interest Bearing Deposits,,,,,,,3399.0,3474.0,3570.0,3439.0,Balance Sheet
Total Deposits,,,,,,,8603.0,8978.0,9030.0,8855.0,Balance Sheet
FHLB Advances,,,,,,,28.0,28.0,28.0,27.0,Balance Sheet
Acceptances Outstanding,,,,,,,35.0,30.0,27.0,29.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,64.0,58.0,55.0,56.0,Balance Sheet
Total ST Borrowings,,,,,,,0.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,36.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,36.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
Total Liabilities,,,,,,,8831.0,9150.0,9233.0,9064.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,0.0,Balance Sheet
Common Stock,,,,,,,60.0,60.0,60.0,60.0,Balance Sheet
Additional Paid-In Capital,,,,,,,637.0,634.0,635.0,636.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,518.0,548.0,581.0,613.0,Balance Sheet
Treasury Stock - Common,,,,,,,-151.0,-181.0,-211.0,-211.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,6.0,-21.0,-50.0,-104.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,1069.0,1040.0,1015.0,994.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,9900.0,10190.0,10248.0,10058.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,50.0,49.0,48.0,48.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,10.0,11.0,12.0,12.0,Balance Sheet
