,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,51.2,53.08,43.49,79.77,100.44,75.05,,,,,
low,42.1,29.31,26.93,19.0,54.35,29.9,,,,,
change,-0.0812,-0.3079,0.0565,1.2172,-0.113,-0.47869999999999996,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2650.0,2600.0,2582.0,899.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,606.0,656.0,705.0,980.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-3.0,-4.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,604.0,653.0,700.0,975.0,Balance Sheet
Invent. - Finished Goods,,,,,,,174.0,177.0,175.0,321.0,Balance Sheet
Invent. - Work In Progress,,,,,,,371.0,386.0,408.0,582.0,Balance Sheet
Invent. - Raw Materials,,,,,,,274.0,316.0,319.0,444.0,Balance Sheet
Total Inventory,,,,,,,819.0,880.0,903.0,1347.0,Balance Sheet
Prepaid Expenses,,,,,,,93.0,101.0,120.0,174.0,Balance Sheet
Total Current Assets,,,,,,,4166.0,4234.0,4305.0,3395.0,Balance Sheet
Buildings,,,,,,,424.0,426.0,416.0,610.0,Balance Sheet
Land/Improvements,,,,,,,20.0,20.0,19.0,36.0,Balance Sheet
Machinery/Equipment,,,,,,,1590.0,1632.0,1652.0,1841.0,Balance Sheet
Construction in Progress,,,,,,,159.0,207.0,272.0,354.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2218.0,2311.0,2383.0,2867.0,Balance Sheet
Accumulated Depreciation,,,,,,,-946.0,-990.0,-1020.0,-1063.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1272.0,1320.0,1363.0,1804.0,Balance Sheet
"Goodwill, Net",,,,,,,1293.0,1293.0,1286.0,5285.0,Balance Sheet
