,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,68.7,77.75,123.45,150.0,230.97,203.92,,,,,
low,62.95,58.6,65.54,39.36,137.96,138.88,,,,,
change,0.0047,0.0367,0.7012999999999999,0.2933,0.1788,0.0468,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,179.0,284.0,100.0,141.0,Balance Sheet
Short Term Investments,,,,,,,11.0,13.0,11.0,8.0,Balance Sheet
Cash and Short Term Invs,,,,,,,190.0,297.0,111.0,149.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,117.0,92.0,86.0,86.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-1.0,-2.0,-2.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,116.0,90.0,84.0,84.0,Balance Sheet
Other Receivables,,,,,,,114.0,97.0,93.0,94.0,Balance Sheet
"Total Receivables, Net",,,,,,,230.0,187.0,177.0,178.0,Balance Sheet
Invent. - Raw Materials,,,,,,,110.0,116.0,121.0,123.0,Balance Sheet
Inventories - Other,,,,,,,609.0,585.0,662.0,700.0,Balance Sheet
Total Inventory,,,,,,,718.0,701.0,783.0,822.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,375.0,198.0,61.0,204.0,Balance Sheet
Other Current Assets,,,,,,,416.0,431.0,470.0,459.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,791.0,629.0,531.0,663.0,Balance Sheet
Total Current Assets,,,,,,,1929.0,1814.0,1602.0,1813.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2251.0,2241.0,2220.0,2153.0,Balance Sheet
"Goodwill, Net",,,,,,,2272.0,2235.0,2231.0,2208.0,Balance Sheet
Intangibles - Net,,,,,,,1336.0,1336.0,1327.0,1327.0,Balance Sheet
Long Term Investments,,,,,,,124.0,115.0,105.0,174.0,Balance Sheet
Other Long Term Assets,,,,,,,22.0,60.0,99.0,93.0,Balance Sheet
Total Assets,,,,,,,8003.0,7860.0,7639.0,7816.0,Balance Sheet
Payable/Accrued,,,,,,,743.0,880.0,813.0,772.0,Balance Sheet
Accrued Expenses,,,,,,,26.0,26.0,24.0,24.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,565.0,399.0,44.0,28.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,63.0,63.0,70.0,64.0,Balance Sheet
Customer Advances,,,,,,,182.0,196.0,201.0,206.0,Balance Sheet
Discontinued Operations,,,,,,,21.0,21.0,5.0,65.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,202.0,217.0,206.0,271.0,Balance Sheet
Total Current Liabilities,,,,,,,1598.0,1585.0,1157.0,1159.0,Balance Sheet
Long Term Debt,,,,,,,3512.0,3341.0,3316.0,3262.0,Balance Sheet
Capital Lease Obligations,,,,,,,8.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,3520.0,3341.0,3316.0,3262.0,Balance Sheet
Total Debt,,,,,,,4147.0,3802.0,3430.0,3354.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,769.0,752.0,756.0,753.0,Balance Sheet
Total Liabilities,,,,,,,5887.0,5678.0,5228.0,5173.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1279.0,1274.0,1279.0,1283.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1881.0,1932.0,2133.0,2338.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1044.0,-1053.0,-1053.0,-1053.0,Balance Sheet
Other Equity,,,,,,,,,,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,-1.0,29.0,51.0,74.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,29.0,51.0,74.0,Balance Sheet
Total Equity,,,,,,,2116.0,2183.0,2410.0,2643.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,8003.0,7860.0,7639.0,7816.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,23.0,22.0,22.0,22.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,22.0,22.0,22.0,22.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,2655.0,3912.0,3950.0,3866.0,Income Statement
"Cost of Revenue, Total",,,,,,,2113.0,3120.0,3148.0,3098.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,129.0,189.0,189.0,190.0,Income Statement
Labor & Related Expense,,,,,,,160.0,252.0,245.0,237.0,Income Statement
Advertising Expense,,,,,,,7.0,14.0,14.0,11.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,296.0,456.0,448.0,438.0,Income Statement
Depreciation/Amortization,,,,,,,11.0,18.0,18.0,17.0,Income Statement
Litigation,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,-33.0,29.0,,Income Statement
Unusual Expense (Income),,,,,,,0.0,-33.0,29.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,,,,Income Statement
"Other, Net",,,,,,,-1.0,-3.0,1.0,-1.0,Income Statement
"Other Operat Expse, Total",,,,,,,-1.0,-3.0,1.0,-1.0,Income Statement
Total Operating Expense,,,,,,,2419.0,3558.0,3643.0,3552.0,Income Statement
Total Operating Income,,,,,,,236.0,354.0,307.0,314.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-51.0,-38.0,-38.0,-39.0,Income Statement
Income Before Tax,,,,,,,184.0,314.0,268.0,273.0,Income Statement
Income Tax - Total,,,,,,,43.0,76.0,66.0,68.0,Income Statement
Income After Tax,,,,,,,141.0,238.0,201.0,205.0,Income Statement
Net Inc Before Extra Items,,,,,,,141.0,238.0,201.0,205.0,Income Statement
Total Net Income,,,,,,,141.0,238.0,201.0,205.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,141.0,238.0,201.0,205.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,141.0,238.0,201.0,205.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,22.0,23.0,22.0,22.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,6.47,10.43,9.11,9.28,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,6.47,10.43,9.11,9.28,Income Statement
Diluted Weighted Average Shares,,,,,,,22.0,23.0,22.0,22.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,6.42,10.38,9.07,9.23,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,6.42,10.38,9.07,9.23,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2.0,3.0,2.0,2.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,11.0,18.0,18.0,17.0,Income Statement
Total Special Items,,,,,,,0.0,-33.0,29.0,,Income Statement
Normalzd Income Before Tax,,,,,,,184.0,281.0,296.0,273.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,-8.0,7.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,43.0,68.0,73.0,68.0,Income Statement
Normalized Income After Tax,,,,,,,141.0,213.0,223.0,205.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,141.0,213.0,223.0,205.0,Income Statement
Basic Normalized EPS,,,,,,,6.47,9.33,10.09,9.28,Income Statement
Diluted Normalized EPS,,,,,,,6.42,9.28,10.04,9.23,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,532.0,238.0,439.0,644.0,Cash Flow
Depreciation/Depletion,,,,,,,42.0,18.0,37.0,54.0,Cash Flow
Deferred Taxes,,,,,,,31.0,0.0,-3.0,-4.0,Cash Flow
Unusual Items,,,,,,,-9.0,-30.0,8.0,12.0,Cash Flow
Other Non-Cash Items,,,,,,,59.0,18.0,32.0,48.0,Cash Flow
Non-Cash Items,,,,,,,50.0,-12.0,40.0,59.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,114.0,,121.0,178.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,92.0,32.0,74.0,104.0,Cash Flow
Accounts Receivable,,,,,,,35.0,36.0,45.0,44.0,Cash Flow
Inventories,,,,,,,671.0,70.0,54.0,51.0,Cash Flow
Other Assets,,,,,,,-179.0,-84.0,-199.0,-242.0,Cash Flow
Accrued Expenses,,,,,,,-21.0,-7.0,-15.0,-19.0,Cash Flow
Payable/Accrued,,,,,,,39.0,163.0,83.0,62.0,Cash Flow
Changes in Working Capital,,,,,,,509.0,165.0,-16.0,-88.0,Cash Flow
Total Cash from Operations,,,,,,,1164.0,409.0,497.0,664.0,Cash Flow
Capital Expenditures,,,,,,,-299.0,-21.0,-40.0,-73.0,Cash Flow
Acquisition of Business,,,,,,,-3660.0,0.0,0.0,-5.0,Cash Flow
Sale of Business,,,,,,,21.0,252.0,380.0,379.0,Cash Flow
Sale of Fixed Assets,,,,,,,22.0,0.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,1.0,16.0,38.0,106.0,Cash Flow
Purchase of Investments,,,,,,,-2.0,-16.0,-34.0,-174.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-3618.0,252.0,384.0,306.0,Cash Flow
Total Cash from Investing,,,,,,,-3917.0,231.0,344.0,233.0,Cash Flow
Financing Cash Flow Items,,,,,,,-26.0,0.0,0.0,0.0,Cash Flow
Sale/Issuance of Common,,,,,,,667.0,1.0,1.0,1.0,Cash Flow
Repurch/Retirement Common,,,,,,,-10.0,-209.0,-209.0,-209.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,657.0,-208.0,-208.0,-208.0,Cash Flow
Short Term Debt Issued,,,,,,,5257.0,1874.0,3618.0,5502.0,Cash Flow
Short Term Debt Reduction,,,,,,,-5358.0,-2024.0,-4137.0,-6011.0,Cash Flow
"Short Term Debt, Net",,,,,,,-101.0,-150.0,-519.0,-509.0,Cash Flow
Long Term Debt Issued,,,,,,,439.0,320.0,330.0,330.0,Cash Flow
Long Term Debt Reduction,,,,,,,-270.0,-489.0,-499.0,-499.0,Cash Flow
"Long Term Debt, Net",,,,,,,169.0,-169.0,-169.0,-169.0,Cash Flow
Total Debt Issued,,,,,,,2274.0,,0.0,0.0,Cash Flow
Total Debt Reduction,,,,,,,-42.0,-8.0,-24.0,-49.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,2301.0,-327.0,-712.0,-727.0,Cash Flow
Total Cash From Financing,,,,,,,2931.0,-535.0,-920.0,-935.0,Cash Flow
Net Change in Cash,,,,,,,178.0,105.0,-79.0,-38.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1.0,179.0,179.0,179.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,179.0,284.0,100.0,141.0,Cash Flow
"Depreciation, Supplemental",,,,,,,42.0,18.0,37.0,54.0,Cash Flow
Free Cash Flow,,,,,,,865.0,388.0,457.0,591.0,
FCF Growth,,,,,,,,-0.5514450867052023,0.1778350515463918,0.29321663019693656,
