,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,21.14,22.17,17.09,20.33,52.33,48.04,,,,,
low,19.29,13.15,9.24,4.04,16.73,24.6,,,,,
change,-0.0318,-0.282,-0.24190000000000003,0.5979,1.7471,-0.2107,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,55.0,10.0,18.0,11.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,212.0,233.0,289.0,228.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-13.0,-15.0,-16.0,-18.0,Balance Sheet
"Total Receivables, Net",,,,,,,199.0,219.0,273.0,211.0,Balance Sheet
Invent. - Work In Progress,,,,,,,3.0,,,,Balance Sheet
Invent. - Raw Materials,,,,,,,3.0,,,,Balance Sheet
Total Inventory,,,,,,,6.0,,,,Balance Sheet
Prepaid Expenses,,,,,,,18.0,32.0,27.0,28.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3.0,3.0,0.0,3.0,Balance Sheet
Total Current Assets,,,,,,,280.0,264.0,318.0,252.0,Balance Sheet
Buildings,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Land/Improvements,,,,,,,0.0,0.0,3.0,0.0,Balance Sheet
Machinery/Equipment,,,,,,,69.0,69.0,70.0,69.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,43.0,45.0,41.0,36.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,132.0,136.0,134.0,126.0,Balance Sheet
Accumulated Depreciation,,,,,,,-71.0,-72.0,-72.0,-72.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,61.0,64.0,62.0,54.0,Balance Sheet
"Goodwill, Net",,,,,,,410.0,410.0,410.0,409.0,Balance Sheet
Intangibles - Gross,,,,,,,75.0,78.0,81.0,84.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
Intangibles - Net,,,,,,,72.0,75.0,78.0,80.0,Balance Sheet
Other Long Term Assets,,,,,,,28.0,27.0,26.0,25.0,Balance Sheet
Total Assets,,,,,,,883.0,872.0,925.0,851.0,Balance Sheet
Accounts Payable,,,,,,,36.0,55.0,61.0,42.0,Balance Sheet
Accrued Expenses,,,,,,,224.0,146.0,174.0,178.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
