,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,80.72,101.43,113.73,112.38,117.91,118.32,,,,,
low,76.77,70.66,87.3,68.97,91.8,63.53,,,,,
change,0.0016,0.1217,0.2339,-0.0753,0.121,-0.1795,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1158.0,490.0,264.0,587.0,Balance Sheet
Short Term Investments,,,,,,,,448.0,828.0,442.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1158.0,938.0,1092.0,1028.0,Balance Sheet
"Total Receivables, Net",,,,,,,532.0,478.0,551.0,544.0,Balance Sheet
Invent. - Finished Goods,,,,,,,432.0,348.0,347.0,362.0,Balance Sheet
Invent. - Work In Progress,,,,,,,19.0,21.0,23.0,21.0,Balance Sheet
Invent. - Raw Materials,,,,,,,139.0,116.0,127.0,131.0,Balance Sheet
Inventories - Other,,,,,,,32.0,33.0,28.0,35.0,Balance Sheet
Total Inventory,,,,,,,622.0,518.0,525.0,549.0,Balance Sheet
Prepaid Expenses,,,,,,,122.0,127.0,119.0,98.0,Balance Sheet
Restricted Cash - Current,,,,,,,2.0,4.0,4.0,4.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,0.0,0.0,,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2.0,4.0,4.0,4.0,Balance Sheet
Total Current Assets,,,,,,,2435.0,2064.0,2291.0,2223.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3186.0,3181.0,3216.0,3269.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1417.0,-1444.0,-1488.0,-1517.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1769.0,1736.0,1727.0,1875.0,Balance Sheet
"Goodwill, Gross",,,,,,,,,5078.0,,Balance Sheet
Accum. Goodwill Amort.,,,,,,,,,-658.0,,Balance Sheet
"Goodwill, Net",,,,,,,4567.0,4475.0,4420.0,4350.0,Balance Sheet
Intangibles - Gross,,,,,,,4233.0,3842.0,3827.0,3789.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1136.0,-1012.0,-1045.0,-1077.0,Balance Sheet
Intangibles - Net,,,,,,,3097.0,2831.0,2782.0,2712.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,52.0,33.0,22.0,4.0,Balance Sheet
LT Investments - Other,,,,,,,345.0,345.0,0.0,0.0,Balance Sheet
Long Term Investments,,,,,,,397.0,378.0,22.0,4.0,Balance Sheet
Other Long Term Assets,,,,,,,348.0,347.0,317.0,144.0,Balance Sheet
Total Assets,,,,,,,12613.0,11831.0,11560.0,11308.0,Balance Sheet
Accounts Payable,,,,,,,426.0,386.0,401.0,453.0,Balance Sheet
Accrued Expenses,,,,,,,,,,44.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,36.0,1.0,1.0,,Balance Sheet
Discontinued Operations,,,,,,,,0.0,,,Balance Sheet
Other Current Liabilities,,,,,,,479.0,407.0,356.0,327.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,479.0,407.0,356.0,327.0,Balance Sheet
