,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,78.35,78.4,75.21,75.3,106.32,101.76,,,,,
low,73.06,51.93,54.77,38.24,69.96,63.17,,,,,
change,-0.0468,-0.2379,0.1984,0.1092,0.3518,-0.2671,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,26.0,32.0,25.0,47.0,Balance Sheet
"Total Receivables, Net",,,,,,,261.0,282.0,296.0,287.0,Balance Sheet
Invent. - Finished Goods,,,,,,,280.0,279.0,294.0,332.0,Balance Sheet
Invent. - Raw Materials,,,,,,,131.0,143.0,280.0,169.0,Balance Sheet
Inventories - Other,,,,,,,0.0,0.0,-122.0,0.0,Balance Sheet
Total Inventory,,,,,,,412.0,423.0,452.0,501.0,Balance Sheet
Prepaid Expenses,,,,,,,43.0,46.0,48.0,46.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,741.0,783.0,822.0,881.0,Balance Sheet
Buildings,,,,,,,315.0,314.0,310.0,305.0,Balance Sheet
Land/Improvements,,,,,,,31.0,31.0,30.0,29.0,Balance Sheet
Machinery/Equipment,,,,,,,715.0,720.0,710.0,705.0,Balance Sheet
Construction in Progress,,,,,,,33.0,38.0,49.0,56.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1094.0,1103.0,1099.0,1094.0,Balance Sheet
Accumulated Depreciation,,,,,,,-648.0,-658.0,-655.0,-654.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,446.0,445.0,444.0,440.0,Balance Sheet
"Goodwill, Net",,,,,,,420.0,415.0,404.0,391.0,Balance Sheet
Intangibles - Net,,,,,,,15.0,14.0,14.0,14.0,Balance Sheet
Other Long Term Assets,,,,,,,93.0,104.0,101.0,100.0,Balance Sheet
Total Assets,,,,,,,1745.0,1789.0,1803.0,1839.0,Balance Sheet
Accounts Payable,,,,,,,126.0,115.0,141.0,133.0,Balance Sheet
Accrued Expenses,,,,,,,87.0,74.0,84.0,95.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,9.0,7.0,27.0,22.0,Balance Sheet
Income Taxes Payable,,,,,,,11.0,18.0,13.0,5.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,11.0,18.0,13.0,5.0,Balance Sheet
Total Current Liabilities,,,,,,,232.0,214.0,264.0,255.0,Balance Sheet
Total Long Term Debt,,,,,,,503.0,530.0,499.0,547.0,Balance Sheet
Total Debt,,,,,,,512.0,537.0,525.0,569.0,Balance Sheet
Deferred Income Tax,,,,,,,14.0,14.0,16.0,16.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,29.0,28.0,28.0,28.0,Balance Sheet
Other LT Liabilities,,,,,,,29.0,40.0,38.0,38.0,Balance Sheet
"Other Liabilities, Total",,,,,,,57.0,68.0,66.0,66.0,Balance Sheet
Total Liabilities,,,,,,,807.0,827.0,844.0,885.0,Balance Sheet
Common Stock,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Additional Paid-In Capital,,,,,,,111.0,113.0,117.0,120.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1631.0,1651.0,1672.0,1691.0,Balance Sheet
Treasury Stock - Common,,,,,,,-634.0,-632.0,-632.0,-632.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-174.0,-175.0,-203.0,-230.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-175.0,-175.0,-203.0,-230.0,Balance Sheet
Total Equity,,,,,,,938.0,962.0,959.0,955.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1745.0,1789.0,1803.0,1839.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,42.0,42.0,42.0,42.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,340448.0,355521.0,371706.0,361076.0,Income Statement
"Cost of Revenue, Total",,,,,,,228007.0,230675.0,240703.0,239318.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,71269.0,72057.0,75759.0,74265.0,Income Statement
Unusual Expense (Income),,,,,,,752.0,,,,Income Statement
Total Operating Expense,,,,,,,300028.0,302732.0,316462.0,313583.0,Income Statement
Total Operating Income,,,,,,,40420.0,52789.0,55244.0,47493.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-2752.0,-2993.0,-3083.0,-3672.0,Income Statement
Income Before Tax,,,,,,,37668.0,49796.0,52161.0,43821.0,Income Statement
Income Tax - Total,,,,,,,10439.0,12725.0,13514.0,7773.0,Income Statement
Income After Tax,,,,,,,27229.0,37071.0,38647.0,36048.0,Income Statement
Net Inc Before Extra Items,,,,,,,27229.0,37071.0,38647.0,36048.0,Income Statement
Total Net Income,,,,,,,27229.0,37071.0,38647.0,36048.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,27229.0,37071.0,38647.0,36048.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,27229.0,37071.0,38647.0,36048.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,41888.0,41865.0,41893.0,41896.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.65,0.89,0.92,0.86,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.65,0.89,0.92,0.86,Income Statement
Diluted Weighted Average Shares,,,,,,,42171.0,42148.0,42208.0,42242.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.65,0.88,0.92,0.85,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.65,0.88,0.92,0.85,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.41,0.41,0.41,0.41,Income Statement
Gross Divid - Common Stock,,,,,,,17226.0,17211.0,17235.0,17235.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2752.0,2993.0,3083.0,3672.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,13223.0,13056.0,13124.0,13082.0,Income Statement
Total Special Items,,,,,,,1270.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,38938.0,49796.0,52161.0,43821.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,2106.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,12545.0,12725.0,13514.0,7773.0,Income Statement
Normalized Income After Tax,,,,,,,26393.0,37071.0,38647.0,36048.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,26393.0,37071.0,38647.0,36048.0,Income Statement
Basic Normalized EPS,,,,,,,0.63,0.89,0.92,0.86,Income Statement
Diluted Normalized EPS,,,,,,,0.63,0.88,0.92,0.85,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,118745.0,37071.0,75718.0,111766.0,Cash Flow
Depreciation/Depletion,,,,,,,52051.0,13056.0,26180.0,39262.0,Cash Flow
Deferred Taxes,,,,,,,-6071.0,4211.0,12244.0,20465.0,Cash Flow
Unusual Items,,,,,,,14352.0,-48.0,-38.0,283.0,Cash Flow
Other Non-Cash Items,,,,,,,9573.0,4163.0,8691.0,12476.0,Cash Flow
Non-Cash Items,,,,,,,23925.0,4115.0,8653.0,12759.0,Cash Flow
Accounts Receivable,,,,,,,-34571.0,-20841.0,-41592.0,-39520.0,Cash Flow
Inventories,,,,,,,-36323.0,-11901.0,-51768.0,-112021.0,Cash Flow
Prepaid Expenses,,,,,,,-6057.0,-11111.0,-25919.0,-39598.0,Cash Flow
Accrued Expenses,,,,,,,7321.0,-12425.0,-4188.0,1819.0,Cash Flow
Payable/Accrued,,,,,,,21326.0,-10267.0,20501.0,24110.0,Cash Flow
Changes in Working Capital,,,,,,,-43432.0,-59345.0,-100002.0,-169354.0,Cash Flow
Total Cash from Operations,,,,,,,145218.0,-892.0,22793.0,14898.0,Cash Flow
Capital Expenditures,,,,,,,-60788.0,-12736.0,-32468.0,-51703.0,Cash Flow
Acquisition of Business,,,,,,,-13875.0,,,-1048.0,Cash Flow
Sale of Business,,,,,,,37790.0,0.0,0.0,0.0,Cash Flow
Sale of Fixed Assets,,,,,,,216.0,89.0,92.0,94.0,Cash Flow
Other Investing Cash Flow,,,,,,,1097.0,434.0,1571.0,947.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,25228.0,523.0,1663.0,-7.0,Cash Flow
Total Cash from Investing,,,,,,,-35560.0,-12213.0,-30805.0,-51710.0,Cash Flow
Financing Cash Flow Items,,,,,,,-582.0,-1679.0,-2056.0,-2056.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-66694.0,-17211.0,-34446.0,-51681.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-42511.0,0.0,0.0,0.0,Cash Flow
Total Debt Issued,,,,,,,112194.0,40099.0,69424.0,187715.0,Cash Flow
Total Debt Reduction,,,,,,,-110168.0,-6275.0,-31547.0,-87657.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,2026.0,33824.0,37877.0,100058.0,Cash Flow
Total Cash From Financing,,,,,,,-107761.0,14934.0,1375.0,46321.0,Cash Flow
Foreign Exchange Effects,,,,,,,-927.0,4606.0,6168.0,11330.0,Cash Flow
Net Change in Cash,,,,,,,970.0,6435.0,-469.0,20839.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,24770.0,25740.0,25740.0,25740.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,25740.0,32175.0,25271.0,46579.0,Cash Flow
"Depreciation, Supplemental",,,,,,,52051.0,13056.0,26180.0,39262.0,Cash Flow
Free Cash Flow,,,,,,,84430.0,-13628.0,-9675.0,-36805.0,
FCF Growth,,,,,,,,-1.1614118204429704,-0.29006457293806864,2.8041343669250645,
