,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,69.38,118.86,142.15,142.89,169.22,263.59,,,,,
low,65.03,65.59,78.76,73.07,122.29,135.48,,,,,
change,-0.0385,0.24050000000000002,0.5024000000000001,0.066,0.1681,0.6063000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,211.0,285.0,450.0,382.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,42.0,56.0,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-7.0,,,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,360.0,395.0,540.0,617.0,Balance Sheet
Other Receivables,,,,,,,,,17.0,15.0,Balance Sheet
"Total Receivables, Net",,,,,,,360.0,395.0,557.0,631.0,Balance Sheet
Prepaid Expenses,,,,,,,16.0,15.0,41.0,81.0,Balance Sheet
Total Current Assets,,,,,,,588.0,695.0,1047.0,1095.0,Balance Sheet
Buildings,,,,,,,11.0,11.0,,,Balance Sheet
Machinery/Equipment,,,,,,,30.0,30.0,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,36.0,38.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,77.0,79.0,,,Balance Sheet
Accumulated Depreciation,,,,,,,-42.0,-43.0,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,35.0,36.0,95.0,91.0,Balance Sheet
"Goodwill, Gross",,,,,,,221.0,221.0,,,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-65.0,-64.0,,,Balance Sheet
"Goodwill, Net",,,,,,,157.0,158.0,8267.0,8326.0,Balance Sheet
Intangibles - Gross,,,,,,,69.0,69.0,,5459.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-28.0,-30.0,,-437.0,Balance Sheet
Intangibles - Net,,,,,,,41.0,39.0,5113.0,5022.0,Balance Sheet
Long Term Investments,,,,,,,2.0,3.0,,,Balance Sheet
Note Rcvble - Long Term,,,,,,,448.0,417.0,428.0,397.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,2.0,2.0,5.0,24.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,31.0,31.0,14.0,16.0,Balance Sheet
Total Assets,,,,,,,1304.0,1381.0,14970.0,14971.0,Balance Sheet
Accounts Payable,,,,,,,5.0,7.0,21.0,12.0,Balance Sheet
Accrued Expenses,,,,,,,42.0,41.0,97.0,98.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,28.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,24.0,26.0,,30.0,Balance Sheet
Customer Advances,,,,,,,49.0,51.0,143.0,131.0,Balance Sheet
Income Taxes Payable,,,,,,,42.0,34.0,7.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,10.0,12.0,4.0,67.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,102.0,96.0,154.0,198.0,Balance Sheet
Total Current Liabilities,,,,,,,173.0,171.0,301.0,338.0,Balance Sheet
Total Long Term Debt,,,,,,,261.0,253.0,246.0,240.0,Balance Sheet
Total Debt,,,,,,,285.0,279.0,274.0,270.0,Balance Sheet
Deferred Income Tax,,,,,,,140.0,140.0,1145.0,1116.0,Balance Sheet
Reserves,,,,,,,1.0,1.0,,,Balance Sheet
Other LT Liabilities,,,,,,,37.0,41.0,109.0,107.0,Balance Sheet
"Other Liabilities, Total",,,,,,,38.0,42.0,109.0,107.0,Balance Sheet
Total Liabilities,,,,,,,612.0,606.0,1801.0,1801.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,,,Balance Sheet
Common Stock,,,,,,,10.0,10.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,829.0,851.0,13108.0,13129.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1879.0,1955.0,66.0,55.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2031.0,-2046.0,,,Balance Sheet
"Other Equity, Total",,,,,,,4.0,5.0,-5.0,-13.0,Balance Sheet
Total Equity,,,,,,,692.0,775.0,13169.0,13171.0,Balance Sheet
