,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,66.45,90.39,130.24,181.17,268.98,254.87,,,,,
low,56.82,60.15,64.76,90.17,166.83,137.16,,,,,
change,0.1484,0.0021,0.9706,0.3712,0.31120000000000003,-0.2843,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,926.0,930.0,928.0,954.0,Balance Sheet
Short Term Investments,,,,,,,4985.0,182.0,189.0,,Balance Sheet
Cash and Short Term Invs,,,,,,,5911.0,1112.0,1117.0,954.0,Balance Sheet
Total Inventory,,,,,,,13902.0,15083.0,15320.0,17117.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1760.0,1758.0,2016.0,2322.0,Balance Sheet
Total Current Assets,,,,,,,21573.0,17953.0,18453.0,20393.0,Balance Sheet
Buildings,,,,,,,32985.0,33300.0,33694.0,34279.0,Balance Sheet
Land/Improvements,,,,,,,6164.0,6164.0,6161.0,6214.0,Balance Sheet
Machinery/Equipment,,,,,,,2505.0,2588.0,2684.0,2899.0,Balance Sheet
Construction in Progress,,,,,,,1257.0,1444.0,2245.0,2358.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,8963.0,9030.0,9286.0,9780.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,51874.0,52526.0,54070.0,55530.0,Balance Sheet
Accumulated Depreciation,,,,,,,-21137.0,-21285.0,-21708.0,-22013.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,30737.0,31241.0,32362.0,33517.0,Balance Sheet
Other Long Term Assets,,,,,,,1501.0,1648.0,1655.0,1705.0,Balance Sheet
Total Assets,,,,,,,53811.0,50842.0,52470.0,55615.0,Balance Sheet
Accounts Payable,,,,,,,15478.0,14053.0,14891.0,15438.0,Balance Sheet
Accrued Expenses,,,,,,,6098.0,5582.0,5905.0,6138.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,900.0,1500.0,2100.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,171.0,189.0,149.0,107.0,Balance Sheet
Total Current Liabilities,,,,,,,21747.0,20724.0,22445.0,23783.0,Balance Sheet
Total Long Term Debt,,,,,,,13549.0,13379.0,13453.0,14237.0,Balance Sheet
Total Debt,,,,,,,13720.0,14468.0,15102.0,16444.0,Balance Sheet
Deferred Income Tax,,,,,,,1566.0,1752.0,1862.0,2240.0,Balance Sheet
"Other Liabilities, Total",,,,,,,4122.0,4213.0,4118.0,4336.0,Balance Sheet
Total Liabilities,,,,,,,40984.0,40068.0,41878.0,44596.0,Balance Sheet
Common Stock,,,,,,,39.0,39.0,38.0,38.0,Balance Sheet
Additional Paid-In Capital,,,,,,,6421.0,5592.0,6502.0,6558.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,6920.0,5495.0,4421.0,4631.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-19.0,-19.0,-20.0,-22.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-583.0,-572.0,-561.0,-550.0,Balance Sheet
Other Comprehensive Income,,,,,,,49.0,239.0,212.0,364.0,Balance Sheet
"Other Equity, Total",,,,,,,-553.0,-352.0,-369.0,-208.0,Balance Sheet
Total Equity,,,,,,,12827.0,10774.0,10592.0,11019.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,53811.0,50842.0,52470.0,55615.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,471.0,464.0,460.0,460.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Income Statement
Total Revenue,,,,,,,30996.0,25170.0,26037.0,26518.0,Income Statement
"Cost of Revenue, Total",,,,,,,22761.0,18461.0,20142.0,19680.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,5551.0,4739.0,4975.0,5214.0,Income Statement
Depreciation/Amortization,,,,,,,605.0,601.0,572.0,597.0,Income Statement
Impair-Assets Held for Use,,,,,,,,23.0,27.0,5.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,0.0,23.0,27.0,5.0,Income Statement
"Other Operat Expse, Total",,,,,,,-16.0,,,,Income Statement
Total Operating Expense,,,,,,,28901.0,23824.0,25716.0,25496.0,Income Statement
Total Operating Income,,,,,,,2095.0,1346.0,321.0,1022.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-104.0,-112.0,-112.0,-125.0,Income Statement
"Other, Net",,,,,,,26.0,15.0,8.0,12.0,Income Statement
Income Before Tax,,,,,,,2017.0,1249.0,217.0,909.0,Income Statement
Income Tax - Total,,,,,,,473.0,240.0,34.0,197.0,Income Statement
Income After Tax,,,,,,,1544.0,1009.0,183.0,712.0,Income Statement
Net Inc Before Extra Items,,,,,,,1544.0,1009.0,183.0,712.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,1544.0,1009.0,183.0,712.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1544.0,1009.0,183.0,712.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1544.0,1009.0,183.0,712.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,476.0,464.0,462.0,460.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,3.25,2.17,0.4,1.55,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,3.25,2.17,0.4,1.55,Income Statement
Diluted Weighted Average Shares,,,,,,,480.0,468.0,464.0,463.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,3.21,2.16,0.39,1.54,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,3.21,2.16,0.39,1.54,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.9,0.9,0.9,1.08,Income Statement
Gross Divid - Common Stock,,,,,,,428.0,426.0,502.0,502.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,690.0,679.0,650.0,675.0,Income Statement
Total Special Items,,,,,,,0.0,23.0,27.0,5.0,Income Statement
Normalzd Income Before Tax,,,,,,,2017.0,1272.0,244.0,914.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,4.0,4.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,473.0,244.0,38.0,198.0,Income Statement
Normalized Income After Tax,,,,,,,1544.0,1028.0,206.0,716.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,1544.0,1028.0,206.0,716.0,Income Statement
Basic Normalized EPS,,,,,,,3.25,2.21,0.45,1.56,Income Statement
Diluted Normalized EPS,,,,,,,3.21,2.2,0.44,1.55,Income Statement
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Cash Flow
Net Income,,,,,,,6946.0,1009.0,1192.0,1904.0,Cash Flow
Depreciation/Depletion,,,,,,,2642.0,679.0,1329.0,2004.0,Cash Flow
Deferred Taxes,,,,,,,522.0,115.0,227.0,548.0,Cash Flow
Discontinued Operations,,,,,,,0.0,,,,Cash Flow
Unusual Items,,,,,,,-268.0,52.0,108.0,141.0,Cash Flow
Other Non-Cash Items,,,,,,,228.0,83.0,122.0,177.0,Cash Flow
Non-Cash Items,,,,,,,-40.0,135.0,230.0,318.0,Cash Flow
Inventories,,,,,,,-3249.0,-1181.0,-1418.0,-3215.0,Cash Flow
Other Assets,,,,,,,-78.0,-86.0,-179.0,-205.0,Cash Flow
Accounts Payable,,,,,,,2628.0,-1560.0,-784.0,-224.0,Cash Flow
Accrued Expenses,,,,,,,-746.0,-505.0,-644.0,-578.0,Cash Flow
Changes in Working Capital,,,,,,,-1445.0,-3332.0,-3025.0,-4222.0,Cash Flow
