,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,60.35,121.15,144.92,95.78,129.32,121.75,,,,,
low,55.55,55.4,67.06,22.59,75.24,83.94,,,,,
change,-0.0197,0.6251,-0.0684,-0.0618,0.43340000000000006,-0.0004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,576.0,577.0,511.0,562.0,Balance Sheet
Short Term Investments,,,,,,,32.0,33.0,31.0,34.0,Balance Sheet
Cash and Short Term Invs,,,,,,,608.0,609.0,542.0,597.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,501.0,670.0,686.0,559.0,Balance Sheet
Other Receivables,,,,,,,25.0,0.0,6.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,526.0,670.0,692.0,559.0,Balance Sheet
Prepaid Expenses,,,,,,,11.0,23.0,53.0,30.0,Balance Sheet
Restricted Cash - Current,,,,,,,47.0,49.0,53.0,52.0,Balance Sheet
Other Current Assets,,,,,,,53.0,80.0,71.0,51.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,100.0,130.0,125.0,103.0,Balance Sheet
Total Current Assets,,,,,,,1245.0,1432.0,1411.0,1289.0,Balance Sheet
Buildings,,,,,,,206.0,,,,Balance Sheet
Land/Improvements,,,,,,,6.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,249.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,114.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,576.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-302.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,274.0,267.0,258.0,253.0,Balance Sheet
Intangibles - Net,,,,,,,13.0,13.0,13.0,13.0,Balance Sheet
Deferred Charges,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,5.0,0.0,0.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,208.0,220.0,202.0,217.0,Balance Sheet
Total Assets,,,,,,,1753.0,1940.0,1893.0,1782.0,Balance Sheet
Accounts Payable,,,,,,,6.0,8.0,6.0,5.0,Balance Sheet
Accrued Expenses,,,,,,,1122.0,1275.0,1241.0,1115.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,4.0,,0.0,Balance Sheet
Total Current Liabilities,,,,,,,1129.0,1287.0,1247.0,1121.0,Balance Sheet
Total Long Term Debt,,,,,,,369.0,369.0,369.0,369.0,Balance Sheet
Total Debt,,,,,,,369.0,369.0,369.0,369.0,Balance Sheet
Deferred Income Tax,,,,,,,,5.0,9.0,,Balance Sheet
"Other Liabilities, Total",,,,,,,257.0,245.0,233.0,230.0,Balance Sheet
Total Liabilities,,,,,,,1755.0,1906.0,1858.0,1721.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,109.0,110.0,126.0,139.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,554.0,605.0,619.0,637.0,Balance Sheet
Treasury Stock - Common,,,,,,,-665.0,-682.0,-710.0,-716.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,,,,Balance Sheet
Total Equity,,,,,,,-2.0,34.0,35.0,61.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1753.0,1940.0,1893.0,1782.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,38.0,38.0,38.0,38.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,17.0,17.0,17.0,17.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1291.0,1578.0,1432.0,1439.0,Income Statement
"Cost of Revenue, Total",,,,,,,1121.0,1292.0,1192.0,1195.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,43.0,51.0,47.0,49.0,Income Statement
Labor & Related Expense,,,,,,,97.0,117.0,122.0,123.0,Income Statement
Advertising Expense,,,,,,,5.0,9.0,12.0,10.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,145.0,177.0,181.0,182.0,Income Statement
Depreciation/Amortization,,,,,,,11.0,10.0,10.0,10.0,Income Statement
Total Operating Expense,,,,,,,1277.0,1479.0,1384.0,1387.0,Income Statement
Total Operating Income,,,,,,,15.0,98.0,48.0,53.0,Income Statement
