,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,41.14,76.99,140.15,183.98,178.71,137.4,,,,,
low,35.31,38.28,59.58,92.0,109.36,61.58,,,,,
change,0.1012,0.5585,1.25,0.18670000000000003,-0.1938,-0.1388,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,446.0,756.0,672.0,608.0,Balance Sheet
Short Term Investments,,,,,,,236.0,223.0,283.0,311.0,Balance Sheet
Cash and Short Term Invs,,,,,,,682.0,979.0,955.0,920.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2.0,6.0,4.0,7.0,Balance Sheet
Other Receivables,,,,,,,21.0,16.0,16.0,15.0,Balance Sheet
"Total Receivables, Net",,,,,,,23.0,22.0,21.0,22.0,Balance Sheet
Total Inventory,,,,,,,75.0,92.0,101.0,104.0,Balance Sheet
Prepaid Expenses,,,,,,,25.0,28.0,35.0,35.0,Balance Sheet
Total Current Assets,,,,,,,806.0,1121.0,1112.0,1080.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,126.0,128.0,133.0,139.0,Balance Sheet
Intangibles - Net,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,38.0,35.0,35.0,32.0,Balance Sheet
LT Investments - Other,,,,,,,108.0,86.0,40.0,15.0,Balance Sheet
Long Term Investments,,,,,,,146.0,122.0,75.0,47.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Assets,,,,,,,1085.0,1377.0,1327.0,1273.0,Balance Sheet
Payable/Accrued,,,,,,,59.0,71.0,75.0,86.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,7.0,9.0,14.0,20.0,Balance Sheet
Customer Advances,,,,,,,3.0,0.0,0.0,3.0,Balance Sheet
Income Taxes Payable,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Payables,,,,,,,30.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,1.0,15.0,26.0,33.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,34.0,16.0,26.0,37.0,Balance Sheet
Total Current Liabilities,,,,,,,100.0,95.0,115.0,143.0,Balance Sheet
Long Term Debt,,,,,,,,465.0,498.0,533.0,Balance Sheet
Capital Lease Obligations,,,,,,,98.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,98.0,465.0,498.0,533.0,Balance Sheet
Total Debt,,,,,,,105.0,474.0,512.0,553.0,Balance Sheet
"Other Liabilities, Total",,,,,,,3.0,144.0,106.0,146.0,Balance Sheet
Total Liabilities,,,,,,,201.0,704.0,719.0,822.0,Balance Sheet
Common Stock,,,,,,,2115.0,2116.0,2116.0,2117.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1214.0,-1319.0,-1384.0,-1539.0,Balance Sheet
Treasury Stock - Common,,,,,,,-22.0,-128.0,-128.0,-128.0,Balance Sheet
"Other Equity, Total",,,,,,,4.0,4.0,3.0,1.0,Balance Sheet
Total Equity,,,,,,,884.0,673.0,608.0,452.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1085.0,1377.0,1327.0,1273.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,57.0,57.0,57.0,57.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,1.0,1.0,1.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,4897.0,6828.0,6160.0,15290.0,Income Statement
"Cost of Revenue, Total",,,,,,,3523.0,4246.0,1086.0,1693.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,48304.0,47418.0,56584.0,60671.0,Income Statement
Research & Development,,,,,,,65651.0,80473.0,87678.0,94748.0,Income Statement
Depreciation/Amortization,,,,,,,,2720.0,2705.0,2683.0,Income Statement
Total Operating Expense,,,,,,,117478.0,134857.0,148053.0,159795.0,Income Statement
Total Operating Income,,,,,,,-112581.0,-128029.0,-141893.0,-144505.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,6405.0,2772.0,60527.0,-24617.0,Income Statement
Income Before Tax,,,,,,,-106176.0,-125257.0,-81366.0,-169122.0,Income Statement
Income Tax - Total,,,,,,,-114.0,241.0,-47.0,-167.0,Income Statement
Income After Tax,,,,,,,-106062.0,-125498.0,-81319.0,-168955.0,Income Statement
Net Inc Before Extra Items,,,,,,,-106062.0,-125498.0,-81319.0,-168955.0,Income Statement
Total Net Income,,,,,,,-106062.0,-125498.0,-81319.0,-168955.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-106062.0,-125498.0,-81319.0,-168955.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-106062.0,-125498.0,-81319.0,-168955.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,56830.0,56720.0,55805.0,55832.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.87,-2.21,-1.46,-3.03,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.87,-2.21,-1.46,-3.03,Income Statement
Diluted Weighted Average Shares,,,,,,,56830.0,56720.0,55805.0,55832.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.87,-2.21,-1.46,-3.03,Income Statement
