,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,107.79,186.15,182.56,170.5,243.05,244.55,,,,,
low,89.04,99.71,130.09,71.33,143.15,145.59,,,,,
change,0.1125,0.5606,0.0256,-0.0184,0.5192,-0.37670000000000003,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-23 00:00:00,2022-07-16 00:00:00,2022-10-08 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,601.0,139.0,241.0,191.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,709.0,877.0,939.0,852.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-12.0,-15.0,-21.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,698.0,865.0,924.0,832.0,Balance Sheet
Other Receivables,,,,,,,84.0,93.0,6.0,14.0,Balance Sheet
"Total Receivables, Net",,,,,,,783.0,958.0,930.0,846.0,Balance Sheet
Inventories - Other,,,,,,,4626.0,4827.0,4970.0,5134.0,Balance Sheet
LIFO Reserve,,,,,,,33.0,-48.0,-140.0,-208.0,Balance Sheet
Total Inventory,,,,,,,4659.0,4779.0,4830.0,4927.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,232.0,182.0,182.0,199.0,Balance Sheet
Total Current Assets,,,,,,,6275.0,6058.0,6183.0,6163.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3932.0,4040.0,4135.0,4198.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2404.0,-2472.0,-2524.0,-2535.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4200.0,4256.0,4273.0,4290.0,Balance Sheet
"Goodwill, Net",,,,,,,994.0,994.0,992.0,990.0,Balance Sheet
Intangibles - Net,,,,,,,651.0,642.0,634.0,626.0,Balance Sheet
Other Long Term Assets,,,,,,,74.0,53.0,55.0,64.0,Balance Sheet
Total Assets,,,,,,,12194.0,12002.0,12138.0,12132.0,Balance Sheet
Accounts Payable,,,,,,,3922.0,3942.0,4087.0,4097.0,Balance Sheet
Accrued Expenses,,,,,,,1242.0,1086.0,1139.0,1144.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,100.0,185.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,16.0,24.0,16.0,17.0,Balance Sheet
Total Current Liabilities,,,,,,,5180.0,5053.0,5342.0,5443.0,Balance Sheet
Total Long Term Debt,,,,,,,1034.0,1187.0,1188.0,1188.0,Balance Sheet
Total Debt,,,,,,,1034.0,1187.0,1288.0,1373.0,Balance Sheet
Deferred Income Tax,,,,,,,411.0,420.0,419.0,434.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2441.0,2433.0,2395.0,2351.0,Balance Sheet
Total Liabilities,,,,,,,9066.0,9093.0,9343.0,9416.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,845.0,862.0,876.0,886.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4606.0,4653.0,4707.0,4727.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2300.0,-2565.0,-2766.0,-2843.0,Balance Sheet
"Other Equity, Total",,,,,,,-23.0,-41.0,-21.0,-54.0,Balance Sheet
Total Equity,,,,,,,3128.0,2910.0,2795.0,2716.0,Balance Sheet
