,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,30.63,41.96,42.16,62.0,94.54,125.34,,,,,
low,27.73,27.73,31.4,23.75,55.73,60.35,,,,,
change,0.0631,0.0638,0.2965,0.3834,0.5726,-0.2927,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,282.0,393.0,609.0,243.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,354.0,383.0,392.0,340.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-11.0,-11.0,-12.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,344.0,371.0,381.0,329.0,Balance Sheet
Other Receivables,,,,,,,,,,233.0,Balance Sheet
"Total Receivables, Net",,,,,,,344.0,371.0,381.0,561.0,Balance Sheet
Prepaid Expenses,,,,,,,78.0,111.0,123.0,,Balance Sheet
Restricted Cash - Current,,,,,,,,,,4.0,Balance Sheet
Other Current Assets,,,,,,,,,,66.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,,70.0,Balance Sheet
Total Current Assets,,,,,,,705.0,875.0,1113.0,875.0,Balance Sheet
Machinery/Equipment,,,,,,,3053.0,3074.0,3128.0,3139.0,Balance Sheet
Construction in Progress,,,,,,,34.0,61.0,35.0,65.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,435.0,507.0,455.0,421.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3522.0,3641.0,3618.0,3626.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1209.0,-1240.0,-1269.0,-1297.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2313.0,2401.0,2350.0,2328.0,Balance Sheet
"Goodwill, Net",,,,,,,328.0,328.0,328.0,328.0,Balance Sheet
Intangibles - Gross,,,,,,,258.0,258.0,258.0,263.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-77.0,-80.0,-82.0,-85.0,Balance Sheet
Intangibles - Net,,,,,,,181.0,179.0,176.0,178.0,Balance Sheet
Long Term Investments,,,,,,,59.0,93.0,93.0,87.0,Balance Sheet
Other Long Term Assets,,,,,,,39.0,38.0,39.0,601.0,Balance Sheet
Total Assets,,,,,,,3693.0,3978.0,4159.0,4459.0,Balance Sheet
Payable/Accrued,,,,,,,308.0,302.0,305.0,293.0,Balance Sheet
Accrued Expenses,,,,,,,138.0,159.0,152.0,147.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,65.0,65.0,65.0,57.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,101.0,85.0,110.0,102.0,Balance Sheet
Total Current Liabilities,,,,,,,612.0,610.0,632.0,600.0,Balance Sheet
Total Long Term Debt,,,,,,,550.0,536.0,518.0,461.0,Balance Sheet
Total Debt,,,,,,,615.0,601.0,583.0,519.0,Balance Sheet
Deferred Income Tax,,,,,,,425.0,431.0,434.0,688.0,Balance Sheet
"Other Liabilities, Total",,,,,,,438.0,490.0,441.0,411.0,Balance Sheet
Total Liabilities,,,,,,,2026.0,2067.0,2025.0,2160.0,Balance Sheet
Common Stock,,,,,,,31.0,30.0,29.0,28.0,Balance Sheet
Additional Paid-In Capital,,,,,,,314.0,296.0,295.0,290.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1354.0,1615.0,1841.0,2014.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-30.0,-30.0,-30.0,-31.0,Balance Sheet
Other Comprehensive Income,,,,,,,-1.0,-1.0,-2.0,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,-31.0,-31.0,-32.0,-34.0,Balance Sheet
Total Equity,,,,,,,1667.0,1911.0,2134.0,2299.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3693.0,3978.0,4159.0,4459.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,41.0,41.0,39.0,38.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1267.0,1166.0,1261.0,1115.0,Income Statement
"Cost of Revenue, Total",,,,,,,748.0,704.0,728.0,738.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,65.0,63.0,59.0,60.0,Income Statement
Labor & Related Expense,,,,,,,,,6.0,5.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,65.0,63.0,64.0,65.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-21.0,-34.0,-25.0,-23.0,Income Statement
Total Operating Expense,,,,,,,792.0,733.0,768.0,780.0,Income Statement
Total Operating Income,,,,,,,476.0,433.0,493.0,335.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5.0,-5.0,-5.0,-5.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2.0,2.0,2.0,4.0,Income Statement
"Other, Net",,,,,,,2.0,2.0,2.0,4.0,Income Statement
Income Before Tax,,,,,,,473.0,430.0,490.0,334.0,Income Statement
Income Tax - Total,,,,,,,78.0,91.0,110.0,68.0,Income Statement
Income After Tax,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Net Inc Before Extra Items,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,41.0,41.0,40.0,38.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,9.55,8.29,9.54,6.95,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,9.55,8.29,9.54,6.95,Income Statement
Diluted Weighted Average Shares,,,,,,,42.0,41.0,40.0,39.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,9.46,8.23,9.49,6.89,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,9.46,8.23,9.49,6.89,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.3,0.3,0.3,0.31,Income Statement
Gross Divid - Common Stock,,,,,,,13.0,13.0,24.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,5.0,5.0,5.0,5.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,35.0,36.0,36.0,35.0,Income Statement
Normalzd Income Before Tax,,,,,,,473.0,430.0,490.0,334.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,78.0,91.0,110.0,68.0,Income Statement
Normalized Income After Tax,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,395.0,339.0,381.0,266.0,Income Statement
Basic Normalized EPS,,,,,,,9.55,8.29,9.54,6.95,Income Statement
Diluted Normalized EPS,,,,,,,9.46,8.23,9.49,6.89,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,927.0,339.0,720.0,986.0,Cash Flow
Depreciation/Depletion,,,,,,,136.0,36.0,71.0,106.0,Cash Flow
Deferred Taxes,,,,,,,33.0,7.0,9.0,146.0,Cash Flow
Unusual Items,,,,,,,-1.0,0.0,-1.0,,Cash Flow
