,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,13.94,17.19,40.62,212.33,372.7,231.21,,,,,
low,10.79,10.06,10.68,35.61,189.61,40.67,,,,,
change,0.1591,-0.1489,2.6169000000000002,3.8549,0.1144,-0.7668,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,9248.0,7684.0,6493.0,6253.0,Balance Sheet
Short Term Investments,,,,,,,911.0,1117.0,1288.0,1042.0,Balance Sheet
Cash and Short Term Invs,,,,,,,10159.0,8801.0,7781.0,7296.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,394.0,285.0,272.0,244.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-5.0,-8.0,-8.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,388.0,280.0,265.0,236.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,1501.0,1828.0,2013.0,2136.0,Balance Sheet
Other Receivables,,,,,,,16.0,17.0,18.0,14.0,Balance Sheet
"Total Receivables, Net",,,,,,,1905.0,2125.0,2295.0,2386.0,Balance Sheet
Total Inventory,,,,,,,117.0,140.0,127.0,122.0,Balance Sheet
Prepaid Expenses,,,,,,,1402.0,1379.0,1452.0,1436.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1552.0,1386.0,1317.0,1337.0,Balance Sheet
Total Current Assets,,,,,,,15135.0,13830.0,12972.0,12578.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1630.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-600.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1680.0,2102.0,2215.0,2457.0,Balance Sheet
"Goodwill, Net",,,,,,,540.0,563.0,397.0,408.0,Balance Sheet
Intangibles - Net,,,,,,,53.0,61.0,66.0,74.0,Balance Sheet
Long Term Investments,,,,,,,1053.0,1419.0,1360.0,1349.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,29.0,37.0,24.0,23.0,Balance Sheet
Deferred Charges,,,,,,,125.0,166.0,270.0,236.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,104.0,109.0,112.0,103.0,Balance Sheet
Restricted Cash - LT,,,,,,,39.0,48.0,52.0,54.0,Balance Sheet
Total Assets,,,,,,,18756.0,18335.0,17468.0,17282.0,Balance Sheet
Accounts Payable,,,,,,,214.0,287.0,239.0,290.0,Balance Sheet
Accrued Expenses,,,,,,,3718.0,3748.0,4081.0,4522.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,100.0,0.0,0.0,80.0,Balance Sheet
Customer Advances,,,,,,,2889.0,2507.0,2178.0,2007.0,Balance Sheet
Income Taxes Payable,,,,,,,181.0,238.0,189.0,153.0,Balance Sheet
Other Payables,,,,,,,75.0,74.0,53.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,3145.0,2819.0,2420.0,2159.0,Balance Sheet
Total Current Liabilities,,,,,,,7176.0,6854.0,6740.0,7051.0,Balance Sheet
Total Long Term Debt,,,,,,,3476.0,4175.0,4177.0,4148.0,Balance Sheet
Total Debt,,,,,,,3576.0,4175.0,4177.0,4228.0,Balance Sheet
Deferred Income Tax,,,,,,,7.0,7.0,7.0,9.0,Balance Sheet
Minority Interest,,,,,,,26.0,30.0,62.0,59.0,Balance Sheet
"Other Liabilities, Total",,,,,,,672.0,1006.0,1109.0,1118.0,Balance Sheet
Total Liabilities,,,,,,,11357.0,12073.0,12094.0,12385.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,14622.0,13956.0,14128.0,14324.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-7195.0,-7661.0,-8595.0,-9160.0,Balance Sheet
"Other Equity, Total",,,,,,,-29.0,-33.0,-160.0,-267.0,Balance Sheet
Total Equity,,,,,,,7399.0,6261.0,5373.0,4897.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,18756.0,18335.0,17468.0,17282.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,410.0,512.0,410.0,410.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,,,,,,,148.0,46.0,148.0,148.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,558.0,558.0,558.0,558.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3222.0,2900.0,2943.0,3156.0,Income Statement
"Cost of Revenue, Total",,,,,,,1911.0,1730.0,1852.0,1928.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1538.0,1401.0,1450.0,1368.0,Income Statement
Research & Development,,,,,,,287.0,340.0,371.0,421.0,Income Statement
Unusual Expense (Income),,,,,,,,,177.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,-72.0,-74.0,-71.0,-66.0,Income Statement
Total Operating Expense,,,,,,,3664.0,3398.0,3779.0,3652.0,Income Statement
Total Operating Income,,,,,,,-442.0,-498.0,-837.0,-496.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-52.0,-12.0,-11.0,-12.0,Income Statement
"Inter Income, Non-Operating",,,,,,,11.0,11.0,19.0,31.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-30.0,-5.0,-40.0,-29.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-19.0,6.0,-21.0,2.0,Income Statement
Income Before Tax,,,,,,,-513.0,-504.0,-869.0,-505.0,Income Statement
Income Tax - Total,,,,,,,106.0,82.0,65.0,65.0,Income Statement
Income After Tax,,,,,,,-619.0,-586.0,-934.0,-570.0,Income Statement
Minority Interest,,,,,,,-1.0,0.0,-2.0,4.0,Income Statement
Equity In Affiliates,,,,,,,2.0,6.0,3.0,1.0,Income Statement
Net Inc Before Extra Items,,,,,,,-618.0,-580.0,-933.0,-565.0,Income Statement
Total Net Income,,,,,,,-618.0,-580.0,-933.0,-565.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-618.0,-580.0,-933.0,-565.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-618.0,-580.0,-933.0,-565.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,554.0,558.0,556.0,558.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.12,-1.04,-1.68,-1.01,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.12,-1.04,-1.68,-1.01,Income Statement
Diluted Weighted Average Shares,,,,,,,554.0,558.0,556.0,558.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.12,-1.04,-1.68,-1.01,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-1.12,-1.04,-1.68,-1.01,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,52.0,12.0,11.0,12.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,84.0,90.0,103.0,120.0,Income Statement
Total Special Items,,,,,,,,,177.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,-513.0,-504.0,-692.0,-505.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,,62.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,106.0,82.0,127.0,65.0,Income Statement
Normalized Income After Tax,,,,,,,-619.0,-586.0,-819.0,-570.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-618.0,-580.0,-818.0,-565.0,Income Statement
Basic Normalized EPS,,,,,,,-1.12,-1.04,-1.47,-1.01,Income Statement
Diluted Normalized EPS,,,,,,,-1.12,-1.04,-1.47,-1.01,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Total Cash from Operations,,,,,,,209.0,-724.0,-1209.0,513.0,Cash Flow
Total Cash from Investing,,,,,,,-3767.0,-1131.0,-2078.0,-1992.0,Cash Flow
Total Cash From Financing,,,,,,,7402.0,142.0,440.0,7016.0,Cash Flow
Foreign Exchange Effects,,,,,,,-58.0,-8.0,-128.0,-65.0,Cash Flow
Net Change in Cash,,,,,,,3785.0,-1720.0,-2975.0,5473.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,7053.0,10838.0,10838.0,7053.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,10838.0,9118.0,7863.0,12526.0,Cash Flow
Free Cash Flow,,,,,,,,,,,
FCF Growth,,,,,,,,,,,
