,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,19.95,20.01,20.08,11.2,15.49,15.57,,,,,
low,18.57,14.9,9.63,6.45,10.43,12.82,,,,,
change,-0.0169,-0.16890000000000002,-0.29910000000000003,-0.012700000000000001,0.3615,-0.0108,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,36.0,42.0,36.0,40.0,Balance Sheet
FHLB Stock,,,,,,,6.0,6.0,6.0,16.0,Balance Sheet
Other Short Trm Invest.,,,,,,,159.0,98.0,48.0,46.0,Balance Sheet
Securities Held,,,,,,,,,10.0,15.0,Balance Sheet
Securities for Sale,,,,,,,394.0,362.0,334.0,305.0,Balance Sheet
Total Invest. Securities,,,,,,,394.0,362.0,344.0,320.0,Balance Sheet
Loans Held for Sale,,,,,,,47.0,26.0,32.0,19.0,Balance Sheet
Other Earning Assets,,,,,,,90.0,90.0,91.0,91.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,696.0,582.0,521.0,492.0,Balance Sheet
Total Gross Loans,,,,,,,3608.0,3737.0,3912.0,4197.0,Balance Sheet
Loan Loss Allowances,,,,,,,-45.0,-42.0,-44.0,-45.0,Balance Sheet
Net Loans,,,,,,,3562.0,3696.0,3868.0,4153.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,78.0,50.0,49.0,49.0,Balance Sheet
"Goodwill, Net",,,,,,,70.0,70.0,70.0,70.0,Balance Sheet
Intangibles - Net,,,,,,,41.0,48.0,50.0,52.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,14.0,14.0,14.0,15.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,4.0,,,,Balance Sheet
Interest Receivable,,,,,,,11.0,11.0,11.0,13.0,Balance Sheet
Other Real Estate Owned,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Assets,,,,,,,42.0,79.0,84.0,104.0,Balance Sheet
"Other Assets, Total",,,,,,,53.0,90.0,95.0,117.0,Balance Sheet
Total Assets,,,,,,,4553.0,4591.0,4704.0,4988.0,Balance Sheet
Accounts Payable,,,,,,,10.0,10.0,11.0,11.0,Balance Sheet
Accrued Expenses,,,,,,,28.0,,,,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,743.0,771.0,775.0,796.0,Balance Sheet
Interest Bearing Deposits,,,,,,,2940.0,2991.0,3073.0,3087.0,Balance Sheet
Total Deposits,,,,,,,3683.0,3762.0,3848.0,3883.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,56.0,56.0,106.0,346.0,Balance Sheet
Total Long Term Debt,,,,,,,34.0,34.0,34.0,34.0,Balance Sheet
Total Debt,,,,,,,34.0,34.0,34.0,34.0,Balance Sheet
"Other Liabilities, Total",,,,,,,64.0,80.0,81.0,102.0,Balance Sheet
Total Liabilities,,,,,,,3874.0,3942.0,4080.0,4376.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,470.0,477.0,480.0,481.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,326.0,333.0,339.0,350.0,Balance Sheet
Treasury Stock - Common,,,,,,,-86.0,-114.0,-132.0,-143.0,Balance Sheet
ESOP Debt Guarantee,,,,,,,-29.0,-29.0,-29.0,-28.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-3.0,-23.0,-39.0,-55.0,Balance Sheet
"Other Equity, Total",,,,,,,1.0,4.0,5.0,6.0,Balance Sheet
Total Equity,,,,,,,679.0,649.0,624.0,611.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4553.0,4591.0,4704.0,4988.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,52.0,51.0,50.0,49.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,7.0,9.0,10.0,11.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,34678.0,33840.0,37853.0,42442.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,1541.0,1701.0,1873.0,1971.0,Income Statement
Other Interest Income,,,,,,,134.0,61.0,131.0,143.0,Income Statement
"Interest Income, Bank",,,,,,,36353.0,35602.0,39857.0,44556.0,Income Statement
Interest on Deposit,,,,,,,1651.0,1621.0,2019.0,3491.0,Income Statement
Inter on Other Borrowings,,,,,,,717.0,711.0,643.0,1733.0,Income Statement
Total Interest Expense,,,,,,,2368.0,2332.0,2662.0,5224.0,Income Statement
Net Interest Income,,,,,,,33985.0,33270.0,37195.0,39332.0,Income Statement
Loan Loss Provision,,,,,,,-1436.0,338.0,2546.0,668.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,35421.0,32932.0,34649.0,38664.0,Income Statement
Fees & Commish from Operat,,,,,,,3359.0,2558.0,2612.0,2453.0,Income Statement
