,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,116.84,131.74,122.29,144.35,206.84,218.18,,,,,
low,105.52,88.38,83.64,75.29,133.36,153.92,,,,,
change,0.085,-0.1977,0.2763,0.159,0.5004,-0.1093,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,356.0,145.0,124.0,84.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1523.0,1762.0,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-17.0,-16.0,,,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1507.0,1746.0,1777.0,1726.0,Balance Sheet
Other Receivables,,,,,,,217.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,1723.0,1746.0,1777.0,1726.0,Balance Sheet
Total Inventory,,,,,,,25.0,,,,Balance Sheet
Prepaid Expenses,,,,,,,210.0,380.0,381.0,342.0,Balance Sheet
Total Current Assets,,,,,,,2313.0,2270.0,2282.0,2152.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,6680.0,6950.0,7294.0,7680.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2613.0,-2716.0,-2846.0,-2972.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4068.0,4234.0,4448.0,4708.0,Balance Sheet
"Goodwill, Net",,,,,,,101.0,,,,Balance Sheet
Intangibles - Net,,,,,,,91.0,242.0,236.0,241.0,Balance Sheet
Other Long Term Assets,,,,,,,222.0,286.0,286.0,330.0,Balance Sheet
Total Assets,,,,,,,6794.0,7032.0,7253.0,7432.0,Balance Sheet
Accounts Payable,,,,,,,773.0,855.0,887.0,839.0,Balance Sheet
Accrued Expenses,,,,,,,601.0,579.0,633.0,662.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,356.0,351.0,350.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,1730.0,1785.0,1870.0,1501.0,Balance Sheet
Total Long Term Debt,,,,,,,945.0,946.0,946.0,1244.0,Balance Sheet
Total Debt,,,,,,,1301.0,1297.0,1296.0,1244.0,Balance Sheet
Deferred Income Tax,,,,,,,745.0,754.0,811.0,836.0,Balance Sheet
"Other Liabilities, Total",,,,,,,256.0,294.0,301.0,346.0,Balance Sheet
Total Liabilities,,,,,,,3677.0,3778.0,3928.0,3926.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,448.0,462.0,483.0,497.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,5621.0,5822.0,6036.0,6264.0,Balance Sheet
Treasury Stock - Common,,,,,,,-2953.0,-3032.0,-3196.0,-3258.0,Balance Sheet
Total Equity,,,,,,,3118.0,3254.0,3325.0,3505.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6794.0,7032.0,7253.0,7432.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,105.0,105.0,104.0,104.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,62.0,62.0,62.0,62.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3497.0,3489.0,3838.0,3838.0,Income Statement
"Cost of Revenue, Total",,,,,,,2905.0,2897.0,3155.0,3160.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,62.0,45.0,69.0,72.0,Income Statement
Depreciation/Amortization,,,,,,,141.0,149.0,158.0,167.0,Income Statement
Unusual Expense (Income),,,,,,,,1.0,0.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,66.0,62.0,104.0,77.0,Income Statement
Total Operating Expense,,,,,,,3174.0,3154.0,3484.0,3476.0,Income Statement
Total Operating Income,,,,,,,323.0,334.0,353.0,362.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-10.0,-13.0,-13.0,-14.0,Income Statement
Income Before Tax,,,,,,,313.0,322.0,340.0,349.0,Income Statement
Income Tax - Total,,,,,,,71.0,78.0,85.0,79.0,Income Statement
Income After Tax,,,,,,,242.0,243.0,255.0,269.0,Income Statement
Net Inc Before Extra Items,,,,,,,242.0,243.0,255.0,269.0,Income Statement
Total Net Income,,,,,,,242.0,243.0,255.0,269.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,242.0,243.0,255.0,269.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,242.0,243.0,255.0,269.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,105.0,105.0,104.0,104.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.31,2.32,2.45,2.6,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.31,2.32,2.45,2.6,Income Statement
Diluted Weighted Average Shares,,,,,,,106.0,106.0,105.0,105.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.28,2.29,2.42,2.57,Income Statement
