,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,229.69,265.87,275.48,286.72,267.37,280.62,,,,,
low,213.95,208.62,210.72,197.75,235.13,215.9,,,,,
change,-0.054400000000000004,0.047599999999999996,0.22530000000000003,-0.0804,0.0019,-0.048600000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1903.0,3147.0,2558.0,1006.0,Balance Sheet
Short Term Investments,,,,,,,8.0,15.0,14.0,8.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1911.0,3162.0,2572.0,1014.0,Balance Sheet
"Total Receivables, Net",,,,,,,2177.0,2303.0,2218.0,2191.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1943.0,2137.0,2030.0,2120.0,Balance Sheet
Invent. - Work In Progress,,,,,,,393.0,413.0,407.0,397.0,Balance Sheet
Invent. - Raw Materials,,,,,,,699.0,708.0,726.0,707.0,Balance Sheet
Total Inventory,,,,,,,3035.0,3258.0,3163.0,3224.0,Balance Sheet
Prepaid Expenses,,,,,,,1040.0,1256.0,1392.0,1559.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,144.0,173.0,202.0,153.0,Balance Sheet
Total Current Assets,,,,,,,8307.0,10152.0,9547.0,8141.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,13031.0,13193.0,12405.0,12415.0,Balance Sheet
Accumulated Depreciation,,,,,,,-6647.0,-6788.0,-6399.0,-6402.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6384.0,6406.0,6005.0,6012.0,Balance Sheet
"Goodwill, Net",,,,,,,24116.0,24096.0,23968.0,24621.0,Balance Sheet
Intangibles - Gross,,,,,,,20341.0,20333.0,20277.0,21033.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-7730.0,-8067.0,-8391.0,-8722.0,Balance Sheet
Intangibles - Net,,,,,,,12611.0,12267.0,11887.0,12310.0,Balance Sheet
Other Long Term Assets,,,,,,,1945.0,1865.0,1792.0,1850.0,Balance Sheet
Total Assets,,,,,,,53363.0,54786.0,53199.0,52934.0,Balance Sheet
Accounts Payable,,,,,,,,,,1699.0,Balance Sheet
Payable/Accrued,,,,,,,5671.0,5605.0,5398.0,,Balance Sheet
Accrued Expenses,,,,,,,,,,3776.0,Balance Sheet
