,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,86.87,85.97,92.94,81.62,73.54,95.62,,,,,
low,79.34,62.54,73.27,45.68,57.0,62.6,,,,,
change,-0.0405,-0.0516,-0.0046,-0.20320000000000002,0.14550000000000002,-0.029700000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,223.0,625.0,216.0,175.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,792.0,808.0,791.0,821.0,Balance Sheet
Other Receivables,,,,,,,17.0,17.0,19.0,16.0,Balance Sheet
"Total Receivables, Net",,,,,,,809.0,825.0,810.0,836.0,Balance Sheet
Prepaid Expenses,,,,,,,292.0,229.0,263.0,317.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,291.0,368.0,355.0,381.0,Balance Sheet
Total Current Assets,,,,,,,1615.0,2047.0,1644.0,1710.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1679.0,1706.0,1740.0,1765.0,Balance Sheet
Accumulated Depreciation,,,,,,,-512.0,-540.0,-570.0,-595.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1167.0,1165.0,1170.0,1170.0,Balance Sheet
"Goodwill, Net",,,,,,,1781.0,1774.0,1750.0,1743.0,Balance Sheet
Utility Plant,,,,,,,10992.0,11108.0,11268.0,11440.0,Balance Sheet
Utlty. Plnt. Accum. Deprc.,,,,,,,-3398.0,-3443.0,-3496.0,-3536.0,Balance Sheet
"Total Utility Plant, Net",,,,,,,7594.0,7665.0,7771.0,7904.0,Balance Sheet
Deferred Charges,,,,,,,459.0,451.0,444.0,434.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,150.0,148.0,143.0,142.0,Balance Sheet
Total Assets,,,,,,,12765.0,13249.0,12923.0,13103.0,Balance Sheet
Accounts Payable,,,,,,,353.0,257.0,307.0,309.0,Balance Sheet
Accrued Expenses,,,,,,,84.0,126.0,92.0,114.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,1909.0,1474.0,1463.0,381.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,297.0,291.0,41.0,41.0,Balance Sheet
Customer Advances,,,,,,,59.0,58.0,54.0,55.0,Balance Sheet
Income Taxes Payable,,,,,,,7.0,10.0,2.0,5.0,Balance Sheet
Other Current Liabilities,,,,,,,402.0,414.0,392.0,408.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,468.0,482.0,448.0,468.0,Balance Sheet
Total Current Liabilities,,,,,,,3112.0,2630.0,2350.0,1314.0,Balance Sheet
Total Long Term Debt,,,,,,,4116.0,4560.0,4588.0,5866.0,Balance Sheet
Total Debt,,,,,,,6322.0,6325.0,6092.0,6288.0,Balance Sheet
Deferred Income Tax,,,,,,,769.0,804.0,785.0,774.0,Balance Sheet
Minority Interest,,,,,,,197.0,136.0,123.0,115.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1618.0,1631.0,1617.0,1621.0,Balance Sheet
Total Liabilities,,,,,,,9811.0,9760.0,9464.0,9690.0,Balance Sheet
Common Stock,,,,,,,62.0,68.0,69.0,69.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1824.0,2274.0,2279.0,2283.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1114.0,1191.0,1156.0,1111.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,0.0,1.0,-1.0,-7.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-46.0,-45.0,-44.0,-43.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,,,Balance Sheet
"Other Equity, Total",,,,,,,-47.0,-44.0,-46.0,-50.0,Balance Sheet
Total Equity,,,,,,,2954.0,3489.0,3459.0,3413.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,12765.0,13249.0,12923.0,13103.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,60.0,67.0,67.0,67.0,Balance Sheet
