,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.95,31.84,24.77,24.58,29.77,34.0,,,,,
low,28.61,16.33,16.96,6.4,18.29,21.49,,,,,
change,0.0396,-0.4274,0.3907,-0.2206,0.4882,0.129,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,252.0,245.0,235.0,276.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1555.0,1821.0,1838.0,1745.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-16.0,-15.0,-14.0,-12.0,Balance Sheet
"Total Receivables, Net",,,,,,,1540.0,1806.0,1825.0,1733.0,Balance Sheet
Total Inventory,,,,,,,932.0,1106.0,1206.0,1166.0,Balance Sheet
Prepaid Expenses,,,,,,,169.0,198.0,223.0,212.0,Balance Sheet
Total Current Assets,,,,,,,2892.0,3355.0,3488.0,3388.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,2239.0,2262.0,2265.0,2253.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2239.0,2262.0,2265.0,2253.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1208.0,-1234.0,-1247.0,-1236.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1195.0,1209.0,1191.0,1178.0,Balance Sheet
"Goodwill, Net",,,,,,,2310.0,2322.0,2303.0,2277.0,Balance Sheet
Intangibles - Gross,,,,,,,1109.0,1115.0,1101.0,1085.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-897.0,-911.0,-913.0,-908.0,Balance Sheet
Intangibles - Net,,,,,,,212.0,204.0,188.0,177.0,Balance Sheet
Other Long Term Assets,,,,,,,139.0,157.0,180.0,225.0,Balance Sheet
Total Assets,,,,,,,6778.0,7273.0,7377.0,7269.0,Balance Sheet
Accounts Payable,,,,,,,1009.0,1149.0,1145.0,1042.0,Balance Sheet
Accrued Expenses,,,,,,,617.0,523.0,527.0,556.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,10.0,3.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,42.0,40.0,39.0,39.0,Balance Sheet
Total Current Liabilities,,,,,,,1668.0,1722.0,1714.0,1637.0,Balance Sheet
Long Term Debt,,,,,,,2149.0,2344.0,2415.0,2390.0,Balance Sheet
Capital Lease Obligations,,,,,,,74.0,73.0,70.0,76.0,Balance Sheet
Total Long Term Debt,,,,,,,2224.0,2417.0,2484.0,2466.0,Balance Sheet
Total Debt,,,,,,,2265.0,2467.0,2526.0,2505.0,Balance Sheet
Deferred Income Tax,,,,,,,56.0,86.0,84.0,108.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,212.0,207.0,200.0,185.0,Balance Sheet
Other LT Liabilities,,,,,,,326.0,323.0,316.0,309.0,Balance Sheet
"Other Liabilities, Total",,,,,,,538.0,530.0,516.0,494.0,Balance Sheet
Total Liabilities,,,,,,,4485.0,4756.0,4798.0,4705.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3049.0,3063.0,3079.0,3084.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-345.0,-164.0,-1.0,129.0,Balance Sheet
Treasury Stock - Common,,,,,,,-50.0,-74.0,-155.0,-255.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-369.0,-351.0,-407.0,-487.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,17.0,17.0,16.0,16.0,Balance Sheet
Other Comprehensive Income,,,,,,,-11.0,26.0,45.0,75.0,Balance Sheet
"Other Equity, Total",,,,,,,-363.0,-309.0,-346.0,-395.0,Balance Sheet
Total Equity,,,,,,,2293.0,2517.0,2579.0,2564.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6778.0,7273.0,7377.0,7269.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,169.0,169.0,167.0,163.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,2.0,3.0,5.0,9.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,2498.0,2883.0,3017.0,2984.0,Income Statement
"Cost of Revenue, Total",,,,,,,1866.0,2153.0,2281.0,2277.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,425.0,410.0,444.0,447.0,Income Statement
Labor & Related Expense,,,,,,,9.0,14.0,8.0,5.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,434.0,424.0,452.0,452.0,Income Statement
Depreciation,,,,,,,33.0,33.0,32.0,33.0,Income Statement
Amortiz of Intangibles,,,,,,,14.0,12.0,12.0,12.0,Income Statement
Depreciation/Amortization,,,,,,,47.0,45.0,44.0,45.0,Income Statement
Restructuring Charge,,,,,,,2.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,11.0,0.0,0.0,2.0,Income Statement
Unusual Expense (Income),,,,,,,9.0,-1.0,-1.0,2.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-4.0,-1.0,-1.0,0.0,Income Statement
"Other, Net",,,,,,,79.0,2.0,4.0,2.0,Income Statement
"Other Operat Expse, Total",,,,,,,-3.0,3.0,-1.0,-1.0,Income Statement
Total Operating Expense,,,,,,,2354.0,2624.0,2775.0,2775.0,Income Statement
Total Operating Income,,,,,,,145.0,259.0,242.0,209.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-24.0,-22.0,-24.0,-28.0,Income Statement
"Inter Income, Non-Operating",,,,,,,2.0,1.0,1.0,1.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-2.0,6.0,-1.0,-2.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,7.0,0.0,-1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,79.0,2.0,4.0,2.0,Income Statement
Income Before Tax,,,,,,,199.0,246.0,222.0,183.0,Income Statement
Income Tax - Total,,,,,,,42.0,65.0,59.0,53.0,Income Statement
Income After Tax,,,,,,,157.0,181.0,163.0,130.0,Income Statement
Net Inc Before Extra Items,,,,,,,157.0,181.0,163.0,130.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,157.0,181.0,163.0,130.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,157.0,181.0,163.0,130.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,157.0,181.0,163.0,130.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,171.0,170.0,168.0,166.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.92,1.07,0.97,0.78,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.92,1.07,0.97,0.78,Income Statement
Diluted Weighted Average Shares,,,,,,,173.0,171.0,170.0,167.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.91,1.06,0.96,0.78,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.91,1.06,0.96,0.78,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,24.0,22.0,24.0,28.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,33.0,33.0,32.0,33.0,Income Statement
Total Special Items,,,,,,,9.0,-1.0,-1.0,2.0,Income Statement
Normalzd Income Before Tax,,,,,,,208.0,245.0,220.0,184.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,2.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,44.0,64.0,58.0,53.0,Income Statement
Normalized Income After Tax,,,,,,,164.0,180.0,162.0,131.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,164.0,180.0,162.0,131.0,Income Statement
Basic Normalized EPS,,,,,,,0.96,1.06,0.96,0.79,Income Statement
Diluted Normalized EPS,,,,,,,0.95,1.05,0.95,0.78,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,460600.0,180800.0,343700.0,473700.0,Cash Flow
Depreciation/Depletion,,,,,,,203400.0,44700.0,88900.0,133700.0,Cash Flow
Deferred Taxes,,,,,,,6400.0,19100.0,12500.0,27200.0,Cash Flow
Unusual Items,,,,,,,-126800.0,-900.0,-2200.0,-2000.0,Cash Flow
Other Non-Cash Items,,,,,,,-43200.0,17900.0,25400.0,37500.0,Cash Flow
Non-Cash Items,,,,,,,-170000.0,17000.0,23200.0,35500.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,98000.0,17300.0,120300.0,161100.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,88000.0,11900.0,37500.0,56800.0,Cash Flow
Accounts Receivable,,,,,,,-328600.0,-270500.0,-317400.0,-251400.0,Cash Flow
Inventories,,,,,,,-270200.0,-168900.0,-288400.0,-266700.0,Cash Flow
Prepaid Expenses,,,,,,,-35000.0,-15900.0,-37400.0,-16000.0,Cash Flow
Accounts Payable,,,,,,,255100.0,140300.0,157500.0,73900.0,Cash Flow
Changes in Working Capital,,,,,,,-210100.0,-396000.0,-554500.0,-499300.0,Cash Flow
Total Cash from Operations,,,,,,,290300.0,-134400.0,-86200.0,170800.0,Cash Flow
Capital Expenditures,,,,,,,-110900.0,-32500.0,-64800.0,-103700.0,Cash Flow
Acquisition of Business,,,,,,,-28700.0,-3800.0,-3800.0,-16500.0,Cash Flow
Sale of Business,,,,,,,136500.0,,0.0,0.0,Cash Flow
Sale of Fixed Assets,,,,,,,29000.0,1800.0,3200.0,3600.0,Cash Flow
Other Investing Cash Flow,,,,,,,-2300.0,0.0,0.0,1000.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,134500.0,-2000.0,-600.0,-11900.0,Cash Flow
Total Cash from Investing,,,,,,,23600.0,-34500.0,-65400.0,-115600.0,Cash Flow
Financing Cash Flow Items,,,,,,,-2000.0,1300.0,-4800.0,-9700.0,Cash Flow
"Common Stock, Net",,,,,,,-50000.0,-24000.0,-104600.0,-204900.0,Cash Flow
Options Exercised,,,,,,,13400.0,8400.0,16000.0,16500.0,Cash Flow
Warrants Converted,,,,,,,27100.0,,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-9500.0,-15600.0,-88600.0,-188400.0,Cash Flow
Long Term Debt Issued,,,,,,,995000.0,,0.0,0.0,Cash Flow
Long Term Debt Reduction,,,,,,,-1440500.0,-306300.0,-677500.0,-1205600.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-413100.0,185100.0,248100.0,216800.0,Cash Flow
Total Cash From Financing,,,,,,,-424600.0,170800.0,154700.0,18700.0,Cash Flow
Foreign Exchange Effects,,,,,,,-24400.0,-8000.0,-19800.0,-49100.0,Cash Flow
Net Change in Cash,,,,,,,-135100.0,-6100.0,-16700.0,24800.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,386600.0,251500.0,251500.0,251500.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,251500.0,245400.0,234800.0,276300.0,Cash Flow
"Depreciation, Supplemental",,,,,,,203400.0,44700.0,88900.0,133700.0,Cash Flow
Free Cash Flow,,,,,,,179400.0,-166900.0,-151000.0,67100.0,
FCF Growth,,,,,,,,-1.9303232998885171,-0.09526662672258834,-1.4443708609271524,
