,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,47.2,51.45,57.72,72.64,96.95,96.19,,,,,
low,43.85,38.45,41.73,41.25,67.68,68.27,,,,,
change,0.0121,-0.0719,0.35729999999999995,0.2022,0.3604,-0.11,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,41.0,39.0,33.0,40.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,200.0,234.0,283.0,256.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
"Total Receivables, Net",,,,,,,196.0,230.0,279.0,252.0,Balance Sheet
Invent. - Finished Goods,,,,,,,258.0,312.0,327.0,313.0,Balance Sheet
Invent. - Work In Progress,,,,,,,25.0,32.0,31.0,32.0,Balance Sheet
Invent. - Raw Materials,,,,,,,167.0,184.0,208.0,213.0,Balance Sheet
Total Inventory,,,,,,,450.0,528.0,567.0,558.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,38.0,37.0,34.0,39.0,Balance Sheet
Total Current Assets,,,,,,,725.0,834.0,913.0,888.0,Balance Sheet
Land/Improvements,,,,,,,155.0,158.0,156.0,154.0,Balance Sheet
Machinery/Equipment,,,,,,,296.0,298.0,291.0,283.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,133.0,137.0,142.0,146.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,584.0,592.0,589.0,583.0,Balance Sheet
Accumulated Depreciation,,,,,,,-325.0,-332.0,-331.0,-327.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,259.0,261.0,258.0,256.0,Balance Sheet
"Goodwill, Net",,,,,,,330.0,329.0,327.0,324.0,Balance Sheet
Intangibles - Gross,,,,,,,357.0,359.0,355.0,352.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-108.0,-112.0,-115.0,-118.0,Balance Sheet
Intangibles - Net,,,,,,,250.0,247.0,240.0,234.0,Balance Sheet
Other Long Term Assets,,,,,,,4.0,5.0,6.0,6.0,Balance Sheet
Total Assets,,,,,,,1575.0,1683.0,1752.0,1715.0,Balance Sheet
Accounts Payable,,,,,,,165.0,190.0,196.0,154.0,Balance Sheet
Accrued Expenses,,,,,,,131.0,102.0,118.0,126.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,98.0,195.0,223.0,180.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,3.0,4.0,3.0,3.0,Balance Sheet
Total Current Liabilities,,,,,,,396.0,492.0,540.0,462.0,Balance Sheet
Total Long Term Debt,,,,,,,91.0,90.0,90.0,89.0,Balance Sheet
Total Debt,,,,,,,189.0,285.0,313.0,269.0,Balance Sheet
Deferred Income Tax,,,,,,,28.0,30.0,30.0,32.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,3.0,3.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,41.0,40.0,39.0,37.0,Balance Sheet
Other LT Liabilities,,,,,,,71.0,68.0,64.0,66.0,Balance Sheet
"Other Liabilities, Total",,,,,,,112.0,108.0,103.0,104.0,Balance Sheet
Total Liabilities,,,,,,,629.0,721.0,765.0,690.0,Balance Sheet
Common Stock,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Additional Paid-In Capital,,,,,,,311.0,315.0,319.0,323.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,860.0,861.0,900.0,950.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-180.0,-171.0,-190.0,-206.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-49.0,-48.0,-47.0,-46.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-229.0,-219.0,-238.0,-252.0,Balance Sheet
Total Equity,,,,,,,947.0,962.0,986.0,1025.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1575.0,1683.0,1752.0,1715.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,46.0,46.0,46.0,46.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,433.0,451.0,551.0,552.0,Income Statement
"Cost of Revenue, Total",,,,,,,287.0,306.0,362.0,361.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,97.0,104.0,108.0,109.0,Income Statement
