,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,20.5,40.58,61.16,147.56,186.98,118.77,,,,,
low,18.3,15.67,31.27,40.79,83.15,36.02,,,,,
change,0.029900000000000003,0.6838,0.8734999999999999,1.3896000000000002,-0.33270000000000005,-0.3025,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,73.0,30.0,307.0,240.0,Balance Sheet
Short Term Investments,,,,,,,,,20.0,20.0,Balance Sheet
Cash and Short Term Invs,,,,,,,73.0,30.0,327.0,260.0,Balance Sheet
"Total Receivables, Net",,,,,,,35.0,61.0,62.0,48.0,Balance Sheet
Invent. - Finished Goods,,,,,,,20.0,28.0,39.0,40.0,Balance Sheet
Invent. - Raw Materials,,,,,,,16.0,18.0,22.0,24.0,Balance Sheet
Inventories - Other,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Inventory,,,,,,,36.0,45.0,61.0,64.0,Balance Sheet
Prepaid Expenses,,,,,,,6.0,4.0,3.0,8.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
Total Current Assets,,,,,,,150.0,143.0,455.0,383.0,Balance Sheet
Buildings,,,,,,,152.0,154.0,160.0,169.0,Balance Sheet
Machinery/Equipment,,,,,,,263.0,268.0,272.0,295.0,Balance Sheet
Construction in Progress,,,,,,,274.0,355.0,349.0,382.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,15.0,14.0,15.0,15.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,704.0,791.0,797.0,861.0,Balance Sheet
Accumulated Depreciation,,,,,,,-114.0,-121.0,-128.0,-136.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,590.0,670.0,668.0,725.0,Balance Sheet
Long Term Investments,,,,,,,26.0,28.0,27.0,26.0,Balance Sheet
Other Long Term Assets,,,,,,,18.0,13.0,23.0,31.0,Balance Sheet
