,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,273.87,345.15,376.43,648.39,832.7,752.17,,,,,
low,237.37,220.05,223.89,309.38,545.0,344.63,,,,,
change,-0.09480000000000001,-0.027000000000000003,0.6107,0.5667,0.3005,-0.46280000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,471.0,802.0,597.0,518.0,Balance Sheet
Short Term Investments,,,,,,,399.0,1271.0,1371.0,1332.0,Balance Sheet
Cash and Short Term Invs,,,,,,,870.0,2073.0,1968.0,1850.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,439.0,477.0,465.0,446.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-15.0,-13.0,-14.0,-14.0,Balance Sheet
"Total Receivables, Net",,,,,,,424.0,464.0,450.0,432.0,Balance Sheet
Invent. - Finished Goods,,,,,,,313.0,306.0,310.0,265.0,Balance Sheet
Invent. - Work In Progress,,,,,,,143.0,153.0,159.0,212.0,Balance Sheet
Invent. - Raw Materials,,,,,,,117.0,146.0,188.0,209.0,Balance Sheet
Inventories - Other,,,,,,,,,,0.0,Balance Sheet
Total Inventory,,,,,,,572.0,605.0,657.0,686.0,Balance Sheet
Prepaid Expenses,,,,,,,108.0,127.0,131.0,147.0,Balance Sheet
Restricted Cash - Current,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Other Current Assets,,,,,,,10.0,28.0,38.0,19.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,16.0,34.0,44.0,25.0,Balance Sheet
Total Current Assets,,,,,,,1989.0,3303.0,3250.0,3140.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1489.0,1500.0,1494.0,1482.0,Balance Sheet
Accumulated Depreciation,,,,,,,-998.0,-1015.0,-1023.0,-1021.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,696.0,684.0,656.0,633.0,Balance Sheet
"Goodwill, Gross",,,,,,,683.0,681.0,683.0,735.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-335.0,-335.0,-335.0,-335.0,Balance Sheet
"Goodwill, Net",,,,,,,347.0,346.0,347.0,400.0,Balance Sheet
Intangibles - Gross,,,,,,,663.0,652.0,639.0,714.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-409.0,-405.0,-399.0,-389.0,Balance Sheet
Intangibles - Net,,,,,,,254.0,247.0,240.0,325.0,Balance Sheet
Long Term Investments,,,,,,,14387.0,9689.0,8088.0,7459.0,Balance Sheet
Other Long Term Assets,,,,,,,102.0,104.0,101.0,101.0,Balance Sheet
Total Assets,,,,,,,17776.0,14374.0,12682.0,12058.0,Balance Sheet
Accounts Payable,,,,,,,142.0,161.0,158.0,143.0,Balance Sheet
Accrued Expenses,,,,,,,313.0,221.0,216.0,227.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,1.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,51.0,,,,Balance Sheet
Income Taxes Payable,,,,,,,46.0,54.0,26.0,29.0,Balance Sheet
Other Current Liabilities,,,,,,,128.0,212.0,213.0,172.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,225.0,266.0,239.0,201.0,Balance Sheet
Total Current Liabilities,,,,,,,681.0,648.0,614.0,571.0,Balance Sheet
Long Term Debt,,,,,,,0.0,1186.0,1187.0,1187.0,Balance Sheet
Capital Lease Obligations,,,,,,,11.0,10.0,10.0,10.0,Balance Sheet
Total Long Term Debt,,,,,,,11.0,1197.0,1197.0,1197.0,Balance Sheet
Total Debt,,,,,,,11.0,1197.0,1197.0,1198.0,Balance Sheet
Deferred Income Tax,,,,,,,3059.0,1996.0,1614.0,1485.0,Balance Sheet
"Other Liabilities, Total",,,,,,,358.0,350.0,335.0,352.0,Balance Sheet
Total Liabilities,,,,,,,4109.0,4191.0,3760.0,3605.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,442.0,459.0,472.0,431.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,13507.0,10138.0,9210.0,9047.0,Balance Sheet
Treasury Stock - Common,,,,,,,-106.0,-106.0,-226.0,-178.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,6.0,2.0,-5.0,-12.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-171.0,-299.0,-518.0,-824.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-11.0,-11.0,-10.0,-10.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-181.0,-310.0,-528.0,-834.0,Balance Sheet
Total Equity,,,,,,,13667.0,10183.0,8923.0,8454.0,Balance Sheet
