,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,54.45,64.87,45.95,37.99,50.21,53.46,,,,,
low,46.28,37.44,21.3,12.89,33.29,23.8,,,,,
change,0.145,-0.263,-0.1629,0.1112,0.2559,-0.1808,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,411.0,587.0,450.0,543.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,393.0,399.0,465.0,501.0,Balance Sheet
Other Receivables,,,,,,,106.0,106.0,129.0,40.0,Balance Sheet
"Total Receivables, Net",,,,,,,500.0,505.0,594.0,541.0,Balance Sheet
Invent. - Finished Goods,,,,,,,58.0,67.0,84.0,76.0,Balance Sheet
Invent. - Work In Progress,,,,,,,117.0,147.0,150.0,183.0,Balance Sheet
Invent. - Raw Materials,,,,,,,471.0,530.0,561.0,570.0,Balance Sheet
Inventories - Other,,,,,,,-15.0,-15.0,-14.0,-14.0,Balance Sheet
Total Inventory,,,,,,,631.0,729.0,782.0,815.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Leases,,,,,,,790.0,688.0,719.0,820.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,42.0,40.0,39.0,54.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,832.0,728.0,758.0,874.0,Balance Sheet
Accumulated Depreciation,,,,,,,-38.0,-38.0,-43.0,-49.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1448.0,1337.0,1358.0,1470.0,Balance Sheet
"Goodwill, Net",,,,,,,130.0,130.0,129.0,127.0,Balance Sheet
Intangibles - Gross,,,,,,,134.0,133.0,132.0,132.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-80.0,-81.0,-81.0,-83.0,Balance Sheet
Intangibles - Net,,,,,,,54.0,52.0,51.0,50.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,83.0,90.0,96.0,93.0,Balance Sheet
LT Investments - Other,,,,,,,48.0,47.0,44.0,40.0,Balance Sheet
Long Term Investments,,,,,,,131.0,137.0,140.0,133.0,Balance Sheet
Deferred Charges,,,,,,,24.0,30.0,33.0,32.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,5.0,2.0,2.0,4.0,Balance Sheet
Restricted Cash - LT,,,,,,,27.0,16.0,16.0,16.0,Balance Sheet
Other Assets,,,,,,,108.0,89.0,151.0,120.0,Balance Sheet
"Other Assets, Total",,,,,,,108.0,89.0,151.0,120.0,Balance Sheet
Total Assets,,,,,,,3470.0,3613.0,3706.0,3852.0,Balance Sheet
Accounts Payable,,,,,,,262.0,286.0,328.0,402.0,Balance Sheet
Accrued Expenses,,,,,,,278.0,295.0,311.0,324.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,516.0,292.0,303.0,297.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,896.0,1209.0,1203.0,1269.0,Balance Sheet
Total Debt,,,,,,,1412.0,1501.0,1506.0,1566.0,Balance Sheet
Deferred Income Tax,,,,,,,51.0,52.0,73.0,69.0,Balance Sheet
Minority Interest,,,,,,,192.0,183.0,185.0,180.0,Balance Sheet
"Other Liabilities, Total",,,,,,,37.0,43.0,33.0,35.0,Balance Sheet
Total Liabilities,,,,,,,2233.0,2360.0,2436.0,2575.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,409.0,413.0,421.0,425.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,889.0,893.0,887.0,898.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-50.0,-45.0,-43.0,-57.0,Balance Sheet
Other Comprehensive Income,,,,,,,-10.0,-8.0,7.0,12.0,Balance Sheet
"Other Equity, Total",,,,,,,-60.0,-53.0,-37.0,-46.0,Balance Sheet
Total Equity,,,,,,,1237.0,1253.0,1270.0,1277.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3470.0,3613.0,3706.0,3852.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33.0,33.0,33.0,33.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Income Statement
Total Revenue,,,,,,,551.0,683.0,794.0,951.0,Income Statement
"Cost of Revenue, Total",,,,,,,503.0,628.0,717.0,823.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,44.0,55.0,57.0,69.0,Income Statement
Unusual Expense (Income),,,,,,,-9.0,-25.0,-1.0,-3.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-9.0,-25.0,-1.0,-3.0,Income Statement
Total Operating Expense,,,,,,,539.0,658.0,774.0,889.0,Income Statement
Total Operating Income,,,,,,,12.0,25.0,20.0,61.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-11.0,-12.0,-15.0,-17.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-1.0,0.0,1.0,-1.0,Income Statement
Income Before Tax,,,,,,,-1.0,13.0,5.0,43.0,Income Statement
Income Tax - Total,,,,,,,-1.0,3.0,1.0,15.0,Income Statement
Income After Tax,,,,,,,1.0,10.0,4.0,28.0,Income Statement
Minority Interest,,,,,,,5.0,2.0,-5.0,-9.0,Income Statement
Equity In Affiliates,,,,,,,5.0,1.0,4.0,1.0,Income Statement
Net Inc Before Extra Items,,,,,,,11.0,13.0,3.0,20.0,Income Statement
Total Net Income,,,,,,,11.0,13.0,3.0,20.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,11.0,13.0,3.0,20.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,11.0,13.0,3.0,20.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,33.0,33.0,33.0,33.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.33,0.39,0.1,0.62,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.33,0.39,0.1,0.62,Income Statement
Diluted Weighted Average Shares,,,,,,,34.0,34.0,34.0,34.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.32,0.37,0.09,0.6,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.32,0.37,0.09,0.6,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.27,0.27,0.27,0.27,Income Statement
Gross Divid - Common Stock,,,,,,,9.0,9.0,9.0,9.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,11.0,12.0,15.0,17.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,22.0,23.0,23.0,24.0,Income Statement
Total Special Items,,,,,,,-9.0,-25.0,-1.0,-3.0,Income Statement
Normalzd Income Before Tax,,,,,,,-9.0,-12.0,4.0,40.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-3.0,-9.0,0.0,-1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-4.0,-6.0,1.0,14.0,Income Statement
Normalized Income After Tax,,,,,,,-5.0,-6.0,3.0,26.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,5.0,-4.0,3.0,18.0,Income Statement
Basic Normalized EPS,,,,,,,0.16,-0.11,0.08,0.56,Income Statement
Diluted Normalized EPS,,,,,,,0.16,-0.1,0.08,0.54,Income Statement
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Cash Flow
Net Income,,,,,,,5600.0,16800.0,24400.0,53800.0,Cash Flow
Depreciation/Depletion,,,,,,,25400.0,50900.0,75900.0,102000.0,Cash Flow
Deferred Taxes,,,,,,,-4800.0,-4300.0,16900.0,12900.0,Cash Flow
Unusual Items,,,,,,,-8500.0,-33600.0,-34300.0,-37200.0,Cash Flow
Other Non-Cash Items,,,,,,,1500.0,7700.0,15000.0,20900.0,Cash Flow
Non-Cash Items,,,,,,,-7000.0,-25900.0,-19300.0,-16300.0,Cash Flow
