,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,33.27,40.6,56.69,65.75,149.78,138.95,,,,,
low,30.85,26.88,28.51,33.0,61.27,79.55,,,,,
change,0.0217,-0.07940000000000001,0.9112,0.1532,0.9906,-0.30770000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,80.0,111.0,129.0,94.0,Balance Sheet
Cash & Equivalents,,,,,,,2120.0,3869.0,4183.0,3480.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2200.0,3979.0,4313.0,3574.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,637.0,517.0,774.0,836.0,Balance Sheet
Other Receivables,,,,,,,4657.0,4004.0,3892.0,4029.0,Balance Sheet
"Total Receivables, Net",,,,,,,5293.0,4522.0,4666.0,4865.0,Balance Sheet
Prepaid Expenses,,,,,,,92.0,76.0,184.0,124.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1034.0,1155.0,1203.0,1275.0,Balance Sheet
"Goodwill, Net",,,,,,,1890.0,1890.0,1890.0,1890.0,Balance Sheet
Intangibles - Gross,,,,,,,1745.0,1745.0,1745.0,1745.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1461.0,-1480.0,-1498.0,-1513.0,Balance Sheet
Intangibles - Net,,,,,,,284.0,266.0,247.0,232.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,5635.0,5859.0,5447.0,5567.0,Balance Sheet
LT Investments - Other,,,,,,,23030.0,24210.0,21877.0,20690.0,Balance Sheet
Long Term Investments,,,,,,,28665.0,30068.0,27324.0,26256.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,1582.0,1327.0,1646.0,1768.0,Balance Sheet
Other Assets,,,,,,,156.0,60.0,158.0,275.0,Balance Sheet
"Other Assets, Total",,,,,,,156.0,60.0,158.0,275.0,Balance Sheet
Total Assets,,,,,,,41196.0,43344.0,41631.0,40259.0,Balance Sheet
Payable/Accrued,,,,,,,937.0,1053.0,992.0,1142.0,Balance Sheet
Accrued Expenses,,,,,,,8813.0,9127.0,7759.0,7718.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,86.0,105.0,180.0,340.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1906.0,1881.0,2001.0,2061.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,7748.0,8937.0,9365.0,9263.0,Balance Sheet
Total Debt,,,,,,,7834.0,9042.0,9545.0,9603.0,Balance Sheet
Minority Interest,,,,,,,12283.0,12581.0,12703.0,12150.0,Balance Sheet
Total Liabilities,,,,,,,31774.0,33684.0,33000.0,32674.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,5795.0,5880.0,5870.0,5791.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3648.0,3806.0,2803.0,1869.0,Balance Sheet
"Other Equity, Total",,,,,,,-20.0,-26.0,-42.0,-75.0,Balance Sheet
Total Equity,,,,,,,9423.0,9660.0,8631.0,7586.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,41196.0,43344.0,41631.0,40259.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,704.0,707.0,706.0,709.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,5763.0,5126.0,629.0,1058.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,313.0,243.0,294.0,276.0,Income Statement
Labor & Related Expense,,,,,,,2129.0,1887.0,381.0,605.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,2442.0,2130.0,674.0,881.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,57.0,67.0,70.0,81.0,Income Statement
Other Unusual Expnse (In),,,,,,,-32.0,-1.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,-32.0,-1.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,2466.0,2196.0,744.0,961.0,Income Statement
Total Operating Income,,,,,,,3296.0,2930.0,-115.0,97.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,82.0,51.0,-104.0,1.0,Income Statement
Income Before Tax,,,,,,,3378.0,2981.0,-219.0,98.0,Income Statement
Income Tax - Total,,,,,,,438.0,483.0,37.0,94.0,Income Statement
Income After Tax,,,,,,,2940.0,2498.0,-256.0,4.0,Income Statement
Minority Interest,,,,,,,-1542.0,-1281.0,226.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,1398.0,1217.0,-29.0,2.0,Income Statement
Total Net Income,,,,,,,1398.0,1217.0,-29.0,2.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1398.0,1217.0,-29.0,2.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1398.0,1217.0,-29.0,2.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,727.0,734.0,707.0,742.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.92,1.66,-0.04,0.0,Income Statement
