,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.86,36.49,33.92,58.03,89.18,72.31,,,,,
low,16.18,14.88,22.57,23.17,52.54,32.51,,,,,
change,0.0016,0.6767000000000001,0.0804,0.7004,0.2494,-0.3453,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,44.0,28.0,55.0,49.0,Balance Sheet
Short Term Investments,,,,,,,75.0,83.0,64.0,74.0,Balance Sheet
Cash and Short Term Invs,,,,,,,119.0,111.0,118.0,123.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,34.0,42.0,43.0,43.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,33.0,41.0,41.0,41.0,Balance Sheet
Invent. - Finished Goods,,,,,,,24.0,25.0,24.0,24.0,Balance Sheet
Invent. - Work In Progress,,,,,,,2.0,2.0,3.0,3.0,Balance Sheet
Invent. - Raw Materials,,,,,,,13.0,14.0,14.0,17.0,Balance Sheet
Total Inventory,,,,,,,39.0,41.0,41.0,44.0,Balance Sheet
Prepaid Expenses,,,,,,,5.0,7.0,5.0,4.0,Balance Sheet
Total Current Assets,,,,,,,196.0,200.0,206.0,212.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,27.0,27.0,19.0,Balance Sheet
Accumulated Depreciation,,,,,,,,-6.0,-7.0,-7.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,36.0,37.0,40.0,43.0,Balance Sheet
"Goodwill, Net",,,,,,,235.0,235.0,235.0,235.0,Balance Sheet
Intangibles - Gross,,,,,,,56.0,56.0,56.0,56.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-13.0,-14.0,-15.0,-16.0,Balance Sheet
Intangibles - Net,,,,,,,43.0,42.0,41.0,40.0,Balance Sheet
Long Term Investments,,,,,,,104.0,71.0,64.0,51.0,Balance Sheet
Other Long Term Assets,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Assets,,,,,,,615.0,585.0,587.0,582.0,Balance Sheet
Accounts Payable,,,,,,,19.0,20.0,24.0,24.0,Balance Sheet
Accrued Expenses,,,,,,,36.0,25.0,30.0,30.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
Total Current Liabilities,,,,,,,56.0,47.0,56.0,58.0,Balance Sheet
Long Term Debt,,,,,,,60.0,60.0,60.0,60.0,Balance Sheet
Capital Lease Obligations,,,,,,,10.0,10.0,10.0,9.0,Balance Sheet
Total Long Term Debt,,,,,,,70.0,70.0,70.0,69.0,Balance Sheet
Total Debt,,,,,,,71.0,71.0,70.0,70.0,Balance Sheet
"Other Liabilities, Total",,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Total Liabilities,,,,,,,132.0,122.0,131.0,132.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,765.0,762.0,771.0,778.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-280.0,-295.0,-310.0,-322.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-1.0,-3.0,-4.0,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,-1.0,-1.0,Balance Sheet
Total Equity,,,,,,,484.0,463.0,457.0,450.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,615.0,585.0,587.0,582.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,46.0,46.0,46.0,46.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,73218.0,74576.0,84529.0,83246.0,Income Statement
"Cost of Revenue, Total",,,,,,,18202.0,18981.0,21010.0,21533.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,47884.0,50768.0,56537.0,51786.0,Income Statement
Labor & Related Expense,,,,,,,5826.0,5348.0,5851.0,5481.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,53710.0,56116.0,62388.0,57267.0,Income Statement
Research & Development,,,,,,,13808.0,13629.0,14791.0,15169.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,0.0,,,0.0,Income Statement
Total Operating Expense,,,,,,,85720.0,88726.0,98189.0,93969.0,Income Statement
Total Operating Income,,,,,,,-12502.0,-14150.0,-13660.0,-10723.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1083.0,-1000.0,-1101.0,-1324.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,112.0,116.0,76.0,370.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-215.0,-93.0,-111.0,-549.0,Income Statement
"Other, Net",,,,,,,-215.0,-93.0,-111.0,-549.0,Income Statement
Income Before Tax,,,,,,,-13688.0,-15127.0,-14796.0,-12226.0,Income Statement
Income Tax - Total,,,,,,,53.0,56.0,45.0,46.0,Income Statement
Income After Tax,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Net Inc Before Extra Items,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Total Net Income,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,45333.0,45528.0,45692.0,45823.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.3,-0.33,-0.32,-0.27,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.3,-0.33,-0.32,-0.27,Income Statement
Diluted Weighted Average Shares,,,,,,,45333.0,45528.0,45692.0,45823.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.3,-0.33,-0.32,-0.27,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.3,-0.33,-0.32,-0.27,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,1083.0,1000.0,1101.0,1324.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1862.0,1895.0,1966.0,2016.0,Income Statement
Total Special Items,,,,,,,0.0,,,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,-13688.0,-15127.0,-14796.0,-12226.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,53.0,56.0,45.0,46.0,Income Statement
Normalized Income After Tax,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-13741.0,-15183.0,-14841.0,-12272.0,Income Statement
Basic Normalized EPS,,,,,,,-0.3,-0.33,-0.32,-0.27,Income Statement
Diluted Normalized EPS,,,,,,,-0.3,-0.33,-0.32,-0.27,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,50199.0,-15183.0,-30024.0,-42296.0,Cash Flow
Depreciation/Depletion,,,,,,,7534.0,1895.0,3861.0,5877.0,Cash Flow
Amortization,,,,,,,2907.0,972.0,1943.0,2914.0,Cash Flow
Unusual Items,,,,,,,84782.0,577.0,1008.0,1306.0,Cash Flow
Other Non-Cash Items,,,,,,,-154356.0,7497.0,15482.0,23381.0,Cash Flow
Non-Cash Items,,,,,,,-69574.0,8074.0,16490.0,24687.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,190.0,50.0,132.0,135.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,4223.0,866.0,1797.0,2926.0,Cash Flow
Accounts Receivable,,,,,,,-10087.0,-7950.0,-8757.0,-8985.0,Cash Flow
Inventories,,,,,,,-4274.0,-1934.0,-2727.0,-5710.0,Cash Flow
Other Assets,,,,,,,-700.0,-1581.0,32.0,699.0,Cash Flow
Accounts Payable,,,,,,,4710.0,1729.0,4240.0,5675.0,Cash Flow
Accrued Expenses,,,,,,,8271.0,-10701.0,-5136.0,-4606.0,Cash Flow
Changes in Working Capital,,,,,,,-4846.0,-20390.0,-12673.0,-13369.0,Cash Flow
Total Cash from Operations,,,,,,,-13780.0,-24632.0,-20403.0,-22187.0,Cash Flow
Capital Expenditures,,,,,,,-9753.0,-3381.0,-7565.0,-12710.0,Cash Flow
Acquisition of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,,,,Cash Flow
Sale/Maturity of Investment,,,,,,,206362.0,23103.0,51749.0,74351.0,Cash Flow
Purchase of Investments,,,,,,,-173105.0,,-3941.0,-24637.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,33257.0,23103.0,47808.0,49714.0,Cash Flow
Total Cash from Investing,,,,,,,23504.0,19722.0,40243.0,37004.0,Cash Flow
Financing Cash Flow Items,,,,,,,-19182.0,-10635.0,-11573.0,-12136.0,Cash Flow
"Common Stock, Net",,,,,,,4181.0,,,,Cash Flow
Options Exercised,,,,,,,8175.0,355.0,3374.0,3757.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,12356.0,355.0,3374.0,3757.0,Cash Flow
Long Term Debt Issued,,,,,,,5000.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,-5816.0,-217.0,-437.0,-662.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-816.0,-217.0,-437.0,-662.0,Cash Flow
Total Cash From Financing,,,,,,,-7642.0,-10497.0,-8636.0,-9041.0,Cash Flow
Foreign Exchange Effects,,,,,,,-372.0,-106.0,-302.0,-607.0,Cash Flow
