,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,21.95,26.54,16.7,19.17,20.55,25.96,,,,,
low,19.02,12.25,12.68,6.26,13.04,12.23,,,,,
change,0.129,-0.3981,0.1567,0.15480000000000002,0.1244,0.30510000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,72.0,73.0,138.0,81.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,177.0,290.0,232.0,248.0,Balance Sheet
Other Receivables,,,,,,,10.0,4.0,3.0,4.0,Balance Sheet
"Total Receivables, Net",,,,,,,187.0,294.0,235.0,252.0,Balance Sheet
Invent. - Finished Goods,,,,,,,43.0,68.0,83.0,85.0,Balance Sheet
Invent. - Work In Progress,,,,,,,14.0,14.0,19.0,19.0,Balance Sheet
Invent. - Raw Materials,,,,,,,175.0,199.0,196.0,198.0,Balance Sheet
Inventories - Other,,,,,,,6.0,6.0,7.0,8.0,Balance Sheet
Total Inventory,,,,,,,238.0,287.0,305.0,310.0,Balance Sheet
Prepaid Expenses,,,,,,,3.0,7.0,10.0,6.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,30.0,35.0,19.0,25.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,30.0,35.0,19.0,25.0,Balance Sheet
Total Current Assets,,,,,,,530.0,696.0,707.0,675.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,244.0,244.0,262.0,277.0,Balance Sheet
"Goodwill, Gross",,,,,,,297.0,297.0,297.0,297.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-108.0,-108.0,-108.0,-108.0,Balance Sheet
"Goodwill, Net",,,,,,,188.0,188.0,188.0,188.0,Balance Sheet
Intangibles - Net,,,,,,,114.0,109.0,106.0,102.0,Balance Sheet
Other Long Term Assets,,,,,,,31.0,29.0,27.0,27.0,Balance Sheet
Total Assets,,,,,,,1107.0,1267.0,1290.0,1269.0,Balance Sheet
Accounts Payable,,,,,,,174.0,259.0,305.0,239.0,Balance Sheet
Accrued Expenses,,,,,,,84.0,74.0,79.0,97.0,Balance Sheet
