,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,23.65,24.8,20.58,20.73,28.49,29.15,,,,,
low,20.0,15.39,16.45,8.13,14.59,20.15,,,,,
change,0.1485,-0.2677,0.1889,-0.2141,0.7611,-0.18230000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,35.0,48.0,59.0,57.0,Balance Sheet
Interest-Earning Deposits,,,,,,,123.0,106.0,83.0,160.0,Balance Sheet
FHLB Stock,,,,,,,22.0,14.0,30.0,27.0,Balance Sheet
Other Short Trm Invest.,,,,,,,11.0,11.0,8.0,7.0,Balance Sheet
Securities Held,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Securities for Sale,,,,,,,1455.0,1369.0,1273.0,1182.0,Balance Sheet
Total Invest. Securities,,,,,,,1458.0,1373.0,1277.0,1186.0,Balance Sheet
Loans Held for Sale,,,,,,,64.0,40.0,17.0,34.0,Balance Sheet
Other Earning Assets,,,,,,,80.0,81.0,81.0,82.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1758.0,1624.0,1496.0,1495.0,Balance Sheet
Total Gross Loans,,,,,,,4534.0,4783.0,5160.0,5266.0,Balance Sheet
Loan Loss Allowances,,,,,,,-55.0,-59.0,-62.0,-65.0,Balance Sheet
Unearned Income,,,,,,,4.0,6.0,8.0,10.0,Balance Sheet
Net Loans,,,,,,,4482.0,4730.0,5106.0,5211.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,74.0,74.0,72.0,70.0,Balance Sheet
"Goodwill, Net",,,,,,,148.0,148.0,148.0,148.0,Balance Sheet
Intangibles - Gross,,,,,,,24.0,17.0,17.0,17.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-7.0,-2.0,-3.0,-5.0,Balance Sheet
Intangibles - Net,,,,,,,41.0,40.0,36.0,33.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,50.0,67.0,79.0,92.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,9.0,,,,Balance Sheet
Interest Receivable,,,,,,,19.0,,,,Balance Sheet
Other Real Estate Owned,,,,,,,2.0,2.0,5.0,4.0,Balance Sheet
Other Assets,,,,,,,77.0,101.0,131.0,168.0,Balance Sheet
"Other Assets, Total",,,,,,,98.0,104.0,136.0,172.0,Balance Sheet
Total Assets,,,,,,,6696.0,6835.0,7132.0,7278.0,Balance Sheet
Accounts Payable,,,,,,,0.0,,,,Balance Sheet
Accrued Expenses,,,,,,,74.0,94.0,119.0,153.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,2158.0,2282.0,2181.0,2142.0,Balance Sheet
Interest Bearing Deposits,,,,,,,2997.0,3248.0,3207.0,3470.0,Balance Sheet
Total Deposits,,,,,,,5155.0,5530.0,5388.0,5612.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,490.0,280.0,650.0,600.0,Balance Sheet
Total ST Borrowings,,,,,,,30.0,31.0,98.0,54.0,Balance Sheet
Total Long Term Debt,,,,,,,110.0,111.0,111.0,111.0,Balance Sheet
Total Debt,,,,,,,140.0,142.0,209.0,165.0,Balance Sheet
Total Liabilities,,,,,,,5860.0,6046.0,6367.0,6530.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,10.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,594.0,595.0,596.0,597.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,272.0,290.0,307.0,327.0,Balance Sheet
Treasury Stock - Common,,,,,,,-32.0,-41.0,-47.0,-52.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-11.0,-72.0,-112.0,-161.0,Balance Sheet
"Other Equity, Total",,,,,,,3.0,16.0,21.0,36.0,Balance Sheet
Total Equity,,,,,,,836.0,789.0,765.0,748.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6696.0,6835.0,7132.0,7278.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,38.0,38.0,38.0,37.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,58570.0,55426.0,59674.0,72824.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,5619.0,6155.0,6264.0,6402.0,Income Statement
Other Interest Income,,,,,,,495.0,237.0,608.0,677.0,Income Statement
"Interest Income, Bank",,,,,,,64684.0,61818.0,66546.0,79903.0,Income Statement
Interest on Deposit,,,,,,,1037.0,1087.0,2128.0,5971.0,Income Statement
Inter on Other Borrowings,,,,,,,1919.0,1995.0,2791.0,5057.0,Income Statement
Total Interest Expense,,,,,,,2956.0,3082.0,4919.0,11028.0,Income Statement
Net Interest Income,,,,,,,61728.0,58736.0,61627.0,68875.0,Income Statement
Loan Loss Provision,,,,,,,-1293.0,4995.0,5908.0,4176.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,63021.0,53741.0,55719.0,64699.0,Income Statement
Fees & Commish from Operat,,,,,,,6111.0,6312.0,6343.0,6545.0,Income Statement
Credit Card Fees,,,,,,,1219.0,1049.0,1131.0,1007.0,Income Statement
Invest Securities Gains,,,,,,,-21.0,,52.0,-2.0,Income Statement
Unrealized Gains,,,,,,,-98.0,-151.0,-697.0,-581.0,Income Statement
Other Revenue,,,,,,,11803.0,12216.0,7332.0,5023.0,Income Statement
"Non-Interest Income, Bank",,,,,,,19014.0,19426.0,14161.0,11992.0,Income Statement
Labor & Related Expenses,,,,,,,-28850.0,-28959.0,-27697.0,-29587.0,Income Statement
Amortization of Intangibles,,,,,,,-1738.0,-1596.0,-1868.0,-1611.0,Income Statement
Real Estate Operat Expnse,,,,,,,-26.0,-54.0,-158.0,-275.0,Income Statement
Other Unusual Expense,,,,,,,-12332.0,0.0,0.0,0.0,Income Statement
Other Expense,,,,,,,-16022.0,-13946.0,-14050.0,-14705.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-58968.0,-44555.0,-43773.0,-46178.0,Income Statement
Income Before Tax,,,,,,,23067.0,28612.0,26107.0,30513.0,Income Statement
Income Tax - Total,,,,,,,5878.0,6301.0,5824.0,7857.0,Income Statement
Income After Tax,,,,,,,17189.0,22311.0,20283.0,22656.0,Income Statement
Net Inc Before Extra Items,,,,,,,17189.0,22311.0,20283.0,22656.0,Income Statement
Total Net Income,,,,,,,17189.0,22311.0,20283.0,22656.0,Income Statement
Total Adjust to Net Income,,,,,,,-196.0,-196.0,0.0,0.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,16993.0,22115.0,20283.0,22656.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,16993.0,22115.0,20283.0,22656.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,37119.0,37123.0,37065.0,36852.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.46,0.6,0.55,0.61,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.46,0.6,0.55,0.61,Income Statement
Diluted Weighted Average Shares,,,,,,,37907.0,38043.0,37612.0,37371.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.45,0.58,0.54,0.61,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.45,0.58,0.54,0.61,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.09,0.09,0.09,0.09,Income Statement
Gross Divid - Common Stock,,,,,,,3394.0,3394.0,3402.0,3375.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1388.0,1164.0,1075.0,1037.0,Income Statement
Total Special Items,,,,,,,12449.0,0.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,35516.0,28612.0,26107.0,30513.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,5547.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,11425.0,6301.0,5824.0,7857.0,Income Statement
Normalized Income After Tax,,,,,,,24091.0,22311.0,20283.0,22656.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,23895.0,22115.0,20283.0,22656.0,Income Statement
Basic Normalized EPS,,,,,,,0.64,0.6,0.55,0.61,Income Statement
Diluted Normalized EPS,,,,,,,0.63,0.58,0.54,0.61,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,93.0,22.0,43.0,65.0,Cash Flow
Depreciation/Depletion,,,,,,,6.0,1.0,2.0,3.0,Cash Flow
Amortization,,,,,,,7.0,2.0,3.0,5.0,Cash Flow
Deferred Taxes,,,,,,,0.0,1.0,2.0,2.0,Cash Flow
Unusual Items,,,,,,,16.0,0.0,0.0,0.0,Cash Flow
Other Non-Cash Items,,,,,,,3.0,0.0,3.0,4.0,Cash Flow
Non-Cash Items,,,,,,,19.0,0.0,3.0,4.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,35.0,0.0,15.0,28.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,13.0,2.0,7.0,16.0,Cash Flow
Loan Loss Provision,,,,,,,1.0,5.0,11.0,15.0,Cash Flow
Other Assets,,,,,,,-30.0,19.0,-12.0,-55.0,Cash Flow
Changes in Working Capital,,,,,,,-51.0,67.0,99.0,105.0,Cash Flow
Total Cash from Operations,,,,,,,74.0,93.0,153.0,186.0,Cash Flow
Capital Expenditures,,,,,,,-2.0,-1.0,-3.0,-3.0,Cash Flow
Sale of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,9.0,0.0,2.0,3.0,Cash Flow
Sale/Maturity of Investment,,,,,,,682.0,54.0,116.0,160.0,Cash Flow
Purchase of Investments,,,,,,,-645.0,-52.0,-75.0,-94.0,Cash Flow
Loans,,,,,,,-204.0,-251.0,-635.0,-742.0,Cash Flow
Foreclosed Real Estate,,,,,,,4.0,0.0,0.0,0.0,Cash Flow
Other Investing Cash Flow,,,,,,,-80.0,8.0,-8.0,-5.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-234.0,-242.0,-598.0,-679.0,Cash Flow
Total Cash from Investing,,,,,,,-236.0,-243.0,-601.0,-682.0,Cash Flow
Deposits,,,,,,,403.0,375.0,233.0,457.0,Cash Flow
FHLB,,,,,,,256.0,-210.0,205.0,110.0,Cash Flow
Fed. Funds/REPOs,,,,,,,-384.0,2.0,23.0,24.0,Cash Flow
Financing Cash Flow Items,,,,,,,275.0,167.0,462.0,592.0,Cash Flow
Cash Divids Paid - Common,,,,,,,-11.0,-3.0,-7.0,-10.0,Cash Flow
Cash Divs Paid - Preferred,,,,,,,-1.0,0.0,0.0,0.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-12.0,-4.0,-7.0,-10.0,Cash Flow
Sale/Issuance of Common,,,,,,,2.0,0.0,1.0,1.0,Cash Flow
Repurch/Retirement Common,,,,,,,-29.0,-8.0,-13.0,-17.0,Cash Flow
"Common Stock, Net",,,,,,,-27.0,-7.0,-12.0,-16.0,Cash Flow
"Preferred Stock, Net",,,,,,,,-10.0,-10.0,-10.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-27.0,-18.0,-23.0,-27.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,,,Cash Flow
Total Cash From Financing,,,,,,,236.0,146.0,432.0,555.0,Cash Flow
Net Change in Cash,,,,,,,75.0,-4.0,-16.0,58.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,83.0,158.0,158.0,158.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,158.0,154.0,142.0,216.0,Cash Flow
"Depreciation, Supplemental",,,,,,,6.0,1.0,2.0,3.0,Cash Flow
Free Cash Flow,,,,,,,72.0,92.0,150.0,183.0,
FCF Growth,,,,,,,,0.2777777777777777,0.6304347826086956,0.21999999999999997,
