,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,80.18,106.59,120.41,88.02,89.55,79.79,,,,,
low,70.12,66.57,72.59,24.92,63.43,56.31,,,,,
change,-0.1011,0.18359999999999999,0.0621,-0.1365,-0.0626,0.08960000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,275.0,223.0,131.0,72.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,164.0,209.0,223.0,251.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,162.0,207.0,221.0,248.0,Balance Sheet
Invent. - Finished Goods,,,,,,,183.0,197.0,206.0,210.0,Balance Sheet
Invent. - Work In Progress,,,,,,,27.0,28.0,28.0,28.0,Balance Sheet
Invent. - Raw Materials,,,,,,,49.0,64.0,71.0,72.0,Balance Sheet
LIFO Reserve,,,,,,,-18.0,-29.0,-29.0,-29.0,Balance Sheet
Total Inventory,,,,,,,241.0,260.0,277.0,282.0,Balance Sheet
Prepaid Expenses,,,,,,,47.0,43.0,48.0,43.0,Balance Sheet
Total Current Assets,,,,,,,725.0,733.0,678.0,645.0,Balance Sheet
Buildings,,,,,,,177.0,178.0,177.0,177.0,Balance Sheet
Land/Improvements,,,,,,,20.0,21.0,22.0,23.0,Balance Sheet
Machinery/Equipment,,,,,,,1113.0,1120.0,1121.0,1120.0,Balance Sheet
Construction in Progress,,,,,,,64.0,72.0,78.0,92.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,52.0,51.0,51.0,47.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1428.0,1442.0,1448.0,1459.0,Balance Sheet
Accumulated Depreciation,,,,,,,-656.0,-672.0,-680.0,-691.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,772.0,770.0,768.0,768.0,Balance Sheet
"Goodwill, Net",,,,,,,442.0,433.0,411.0,388.0,Balance Sheet
Intangibles - Gross,,,,,,,472.0,463.0,441.0,419.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-135.0,-141.0,-144.0,-146.0,Balance Sheet
Intangibles - Net,,,,,,,338.0,322.0,297.0,272.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,7.0,7.0,9.0,7.0,Balance Sheet
Restricted Cash - LT,,,,,,,76.0,77.0,77.0,78.0,Balance Sheet
Other Long Term Assets,,,,,,,110.0,115.0,126.0,178.0,Balance Sheet
Total Assets,,,,,,,2469.0,2456.0,2366.0,2335.0,Balance Sheet
Accounts Payable,,,,,,,126.0,129.0,168.0,165.0,Balance Sheet
Accrued Expenses,,,,,,,117.0,93.0,92.0,118.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,20.0,320.0,1.0,1.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,6.0,10.0,6.0,7.0,Balance Sheet
Total Current Liabilities,,,,,,,269.0,552.0,267.0,290.0,Balance Sheet
Long Term Debt,,,,,,,1148.0,843.0,1074.0,1051.0,Balance Sheet
Capital Lease Obligations,,,,,,,102.0,102.0,102.0,102.0,Balance Sheet
Total Long Term Debt,,,,,,,1250.0,946.0,1176.0,1153.0,Balance Sheet
Total Debt,,,,,,,1270.0,1265.0,1177.0,1154.0,Balance Sheet
Deferred Income Tax,,,,,,,115.0,116.0,114.0,107.0,Balance Sheet
"Other Liabilities, Total",,,,,,,162.0,156.0,154.0,151.0,Balance Sheet
Total Liabilities,,,,,,,1795.0,1770.0,1712.0,1702.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,136.0,140.0,143.0,148.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,796.0,857.0,917.0,992.0,Balance Sheet
Treasury Stock - Common,,,,,,,-272.0,-314.0,-362.0,-411.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,18.0,3.0,-44.0,-96.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
Other Comprehensive Income,,,,,,,-2.0,3.0,3.0,4.0,Balance Sheet
"Other Equity, Total",,,,,,,13.0,3.0,-44.0,-95.0,Balance Sheet
Total Equity,,,,,,,674.0,686.0,654.0,634.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2469.0,2456.0,2366.0,2335.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,39.0,39.0,38.0,37.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,4.0,4.0,5.0,6.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,336000.0,382800.0,419900.0,482000.0,Income Statement
"Cost of Revenue, Total",,,,,,,231000.0,245000.0,269300.0,305700.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,40200.0,31900.0,40900.0,46300.0,Income Statement
Research & Development,,,,,,,7000.0,7300.0,8200.0,7600.0,Income Statement
Depreciation/Amortization,,,,,,,8100.0,8100.0,7800.0,7900.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,12900.0,12900.0,18800.0,12800.0,Income Statement
"Interest Income, Operating",,,,,,,-4000.0,,,,Income Statement
"Invest Income, Operating",,,,,,,2300.0,300.0,100.0,1200.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-1700.0,300.0,100.0,1200.0,Income Statement
Restructuring Charge,,,,,,,3900.0,3600.0,3700.0,3300.0,Income Statement
Litigation,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-300.0,0.0,0.0,1900.0,Income Statement
Unusual Expense (Income),,,,,,,3600.0,3600.0,3700.0,5200.0,Income Statement
"Other Operat Expse, Total",,,,,,,-1400.0,-3900.0,-5400.0,-500.0,Income Statement
Total Operating Expense,,,,,,,299700.0,305200.0,343400.0,386200.0,Income Statement
Total Operating Income,,,,,,,36300.0,77600.0,76500.0,95800.0,Income Statement
Income Before Tax,,,,,,,36300.0,77600.0,76500.0,95800.0,Income Statement
Income Tax - Total,,,,,,,7000.0,16800.0,16700.0,20400.0,Income Statement
Income After Tax,,,,,,,29300.0,60800.0,59800.0,75400.0,Income Statement
Net Inc Before Extra Items,,,,,,,29300.0,60800.0,59800.0,75400.0,Income Statement
Total Net Income,,,,,,,29300.0,60800.0,59800.0,75400.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,29300.0,60800.0,59800.0,75400.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,29300.0,60800.0,59800.0,75400.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,39285.0,39010.0,38515.0,37839.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.75,1.56,1.55,1.99,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.75,1.56,1.55,1.99,Income Statement
Diluted Weighted Average Shares,,,,,,,39522.0,39264.0,38748.0,38134.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.74,1.55,1.54,1.98,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.74,1.55,1.54,1.98,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
